,0,1,2,3,4,5,6,7
0,So,ADV,3893465145528745987,12822,0,0,0,0
1,over,ADP,5456543204961066030,12822,A,ADP,14862748245026736845,12822
2,the,DET,7425985699627899538,12822,lo,DET,12507729120330568444,12822
3,long,ADJ,12965068231793614765,12822,la,DET,6804705863737483857,12822
4,course,NOUN,2739140241061867786,12822,largo,NOUN,18283247863369861868,12822
5,of,ADP,886050111519832510,12822,de,ADP,11144093025662894627,12822
6,human,ADJ,5674190450704392893,12822,humana,ADJ,11527463316918056558,12822
7,history,NOUN,6249630248276940353,12822,historia,NOUN,1358726833428160876,12822
8,",",PUNCT,2593208677638477497,12822,",",PUNCT,2593208677638477497,12822
9,the,DET,7425985699627899538,16257,la,DET,6804705863737483857,16257
10,disease,NOUN,5781322434961390358,16257,enfermedad,NOUN,4320445979912393412,16257
11,infectious,ADJ,16866674278546973800,16257,infecciosa,ADJ,14507195589576445688,16257
12,that,DET,4380130941430378203,16257,que,PRON,11474801393294414462,16257
13,'s,AUX,16428057658620181782,16257,ha,AUX,8521863001484601166,16257
14,killed,VERB,9019090556530150553,16257,matado,VERB,13899568544687732588,16257
15,0,0,0,0,a,ADP,11901859001352538922,16257
16,0,0,0,0,más,ADV,13805553149795463782,16257
17,humans,NOUN,10583631370292080577,16257,seres,NOUN,13889876574027119672,16257
18,more,ADJ,2160362229054775535,16257,humanos,ADJ,14152445401080590110,16257
19,than,SCONJ,10794458019344880855,18749,0,0,0,0
20,any,DET,13148361048351484388,18749,la,DET,6804705863737483857,18749
21,other,ADJ,1176656782636220709,18749,malaria,NOUN,10211283478837015997,18749
22,is,AUX,3411606890003347522,18749,es,AUX,10343076919720641053,18749
23,malaria,X,10211283478837015997,18749,0,0,0,0
24,.,PUNCT,12646065887601541794,18749,.,PUNCT,12646065887601541794,18749
25,It,PRON,7859011591137717335,21235,Se,PRON,14729232253331376861,21235
26,'s,AUX,16428057658620181782,21235,a,ADP,11901859001352538922,21235
27,carried,VERB,15221657197191307795,21235,trasmite,VERB,16801010580773305779,21235
28,in,ADP,3002984154512732771,21235,de,ADP,11144093025662894627,21235
29,the,DET,7425985699627899538,21235,través,NOUN,17449376082296395841,21235
30,bites,NOUN,244525730409694230,21235,picaduras,NOUN,674333242963505043,21235
31,of,ADP,886050111519832510,21235,de,ADP,11144093025662894627,21235
32,infected,ADJ,620795885822490953,21235,infectados,ADJ,17924322331117731764,21235
33,mosquitos,NOUN,4039162147843242784,21235,mosquitos,NOUN,4039162147843242784,21235
34,",",PUNCT,2593208677638477497,21235,0,0,0,0
35,and,CCONJ,2283656566040971221,24096,y,CONJ,9409450202036847209,24096
36,it,PRON,10239237003504588839,24096,probablemente,ADV,5566680288606912927,24096
37,'s,AUX,16428057658620181782,24096,es,AUX,10343076919720641053,24096
38,probably,ADV,8549214374670072303,24096,más,ADV,13805553149795463782,24096
39,our,DET,17577015140245084783,24096,nuestro,DET,6162416962808358642,24096
40,oldest,ADJ,7349368606960838668,24096,antiguo,ADJ,6508240642313200827,24096
41,scourge,NOUN,10533603953422582215,24096,flagelo,NOUN,15485660800705003135,24096
42,.,PUNCT,12646065887601541794,24096,.,PUNCT,12646065887601541794,24096
43,We,PRON,15667417291854480293,26305,0,0,0,0
44,may,VERB,14378475389916013800,26305,tenido,VERB,14226950906884852717,26305
45,have,AUX,14692702688101715474,26305,Hemos,AUX,8327489426493847011,26305
46,had,VERB,12960022596163002503,26305,desde,ADP,15141126369269946138,26305
47,malaria,NOUN,10211283478837015997,26305,malaria,NOUN,10211283478837015997,26305
48,since,SCONJ,10066841407251338481,26305,que,SCONJ,11474801393294414462,26305
49,we,PRON,16064069575701507746,26305,0,0,0,0
50,evolved,VERB,5585206290196285764,26305,evolucionamos,VERB,15925547823128582515,26305
51,from,ADP,7831658034963690409,26305,de,ADP,11144093025662894627,26305
52,the,DET,7425985699627899538,26305,los,DET,7307884290799599686,26305
53,apes,NOUN,7095486830180888703,26305,antropoides,NOUN,13724741561079358820,26305
54,.,PUNCT,12646065887601541794,26305,.,PUNCT,12646065887601541794,26305
