,0,1,2,3,4,5,6,7
0,You,PRON,4678963469726251353,12880,Vous,PRON,4939484282041169227,12880
1,are,AUX,5012629990875267006,12880,êtes,AUX,16603492929472111640,12880
2,a,DET,11901859001352538922,12880,un,DET,12188161997964598936,12880
3,high,ADV,8587113882175654237,12880,0,0,0,0
4,-,PUNCT,9153284864653046197,12880,de,ADP,11144093025662894627,12880
5,ranking,VERB,5582580707243826436,12880,0,0,0,0
6,military,ADJ,15576488127472041145,12880,haut,ADJ,7695593509034375962,12880
7,service,NOUN,208172016153456603,12880,rang,NOUN,2222581949098141722,12880
8,member,NOUN,14721843519903598875,12880,militaire,NOUN,14351179326092792875,12880
9,deployed,VERB,12585176857988378275,16280,déployé,VERB,10713844627701100992,16280
10,to,ADP,3791531372978436496,16280,en,ADP,14626626061804382878,16280
11,Afghanistan,PROPN,17253987780994559778,16280,Afghanistan,PROPN,17253987780994559778,16280
12,.,PUNCT,12646065887601541794,16280,.,PUNCT,12646065887601541794,16280
13,You,PRON,4678963469726251353,19840,Vous,PRON,4939484282041169227,19840
14,are,AUX,5012629990875267006,19840,êtes,AUX,16603492929472111640,19840
15,responsible,ADJ,6713891041910770286,19840,responsable,ADJ,3480042803019351635,19840
16,for,ADP,16037325823156266367,19840,de,ADP,11144093025662894627,19840
17,the,DET,7425985699627899538,19840,la,DET,6804705863737483857,19840
18,lives,NOUN,11245784847398743405,19840,vie,NOUN,1847880880418315348,19840
19,of,ADP,886050111519832510,22400,0,0,0,0
20,hundreds,NOUN,13354359924547950576,22400,0,0,0,0
21,of,ADP,886050111519832510,22400,0,0,0,0
22,men,NOUN,14856451825348452620,22400,0,0,0,0
23,and,CCONJ,2283656566040971221,22400,0,0,0,0
24,women,NOUN,5415290552571890316,22400,0,0,0,0
25,",",PUNCT,2593208677638477497,22400,0,0,0,0
26,0,0,0,0,de,ADP,11144093025662894627,22406
27,base,NOUN,4715552063986449646,24560,centaines,NOUN,1506754054917523627,22406
28,your,DET,1572612192562026184,24560,d',ADP,18329478872494918915,22406
29,is,AUX,3411606890003347522,24560,hommes,NOUN,8847442213763756180,22406
30,and,CCONJ,2283656566040971221,24560,et,CCONJ,13620178847145827813,22406
31,under,ADP,11091676426636450224,24560,de,ADP,11144093025662894627,22406
32,attack,NOUN,9652614884489271923,24560,femmes,NOUN,16618962085507175276,22406
33,.,PUNCT,12646065887601541794,24560,",",PUNCT,2593208677638477497,22406
34,0,0,0,0,De,DET,9709023768673339208,27855
35,Incoming,ADJ,12780119553141188805,27855,nouveaux,ADJ,2686926559547454684,27855
36,rounds,NOUN,8710398683647816278,27855,obus,NOUN,7042611107415942655,27855
37,are,AUX,5012629990875267006,27855,de,ADP,11144093025662894627,27855
38,mortar,NOUN,13057813374664124351,27855,mortiers,NOUN,13874012228189011863,27855
39,exploding,VERB,17959097614814985246,27855,explosent,VERB,10154943299227968814,27855
40,all,ADV,13409319323822384369,27855,tout,ADV,15661096398690594318,27855
41,0,0,0,0,autour,ADV,8292906853484924065,27855
42,around,ADP,3194226484742107227,27855,de,ADP,11144093025662894627,27855
43,you,PRON,7624161793554793053,27855,vous,PRON,6151699640482831038,27855
44,.,PUNCT,12646065887601541794,27855,.,PUNCT,12646065887601541794,27855
45,Struggling,VERB,1995046845657046071,32080,avez,VERB,6678347032397671878,32080
46,to,PART,3791531372978436496,32080,Vous,PRON,4939484282041169227,32080
47,see,VERB,11925638236994514241,32080,voir,VERB,12819628417946534543,32080
48,through,ADP,18216413589307435838,32080,à,ADP,1840659177240090782,32080
49,the,DET,7425985699627899538,32080,du,DET,17166863280368009634,32080
50,dust,NOUN,1468783933653544342,32080,mal,NOUN,17891639207125098893,32080
51,and,CCONJ,2283656566040971221,32080,0,0,0,0
52,the,DET,7425985699627899538,32080,la,DET,6804705863737483857,32080
53,smoke,NOUN,14884696277714974362,32080,travers,NOUN,1367197693629132720,32080
54,",",PUNCT,2593208677638477497,32080,poussière,NOUN,13717153749053889746,32080
55,and,CCONJ,2283656566040971221,35400,et,CCONJ,13620178847145827813,32080
56,then,ADV,2630753287402592467,35400,0,0,0,0
57,crawl,VERB,7652678300005083849,35400,0,0,0,0
58,to,ADP,3791531372978436496,35400,à,ADP,1840659177240090782,32080
59,a,DET,11901859001352538922,35400,la,DET,6804705863737483857,32080
60,nearby,ADJ,12331110026886880633,35400,0,0,0,0
61,bunker,NOUN,18234278032325251712,35400,fumée,NOUN,13903078859856888271,32080
62,.,PUNCT,12646065887601541794,35400,",",PUNCT,2593208677638477497,32080
63,Conscious,ADJ,18187291670746851710,41309,Conscient,ADV,13232038708222277029,41309
64,but,CCONJ,14560795576765492085,41309,mais,CCONJ,3927803321315481089,41309
65,dazed,VERB,2358656366152379579,41309,hébété,ADV,6870922439614137643,41309
66,by,ADP,16764210730586636600,41309,par,ADP,11560817535472117264,41309
67,the,DET,7425985699627899538,41309,les,DET,5902437463952755554,41309
68,blasts,NOUN,11767977952678258867,41309,explosions,NOUN,7131899151106122089,41309
69,",",PUNCT,2593208677638477497,41309,",",PUNCT,2593208677638477497,41309
70,you,PRON,7624161793554793053,44040,0,0,0,0
71,lay,VERB,8930039710664302885,44040,0,0,0,0
72,on,ADP,5640369432778651323,44040,0,0,0,0
73,your,DET,1572612192562026184,44040,0,0,0,0
74,side,NOUN,8664790716774201746,44040,0,0,0,0
75,and,CCONJ,2283656566040971221,44040,0,0,0,0
76,attempt,VERB,1731169490046135071,44040,0,0,0,0
77,to,PART,3791531372978436496,44040,0,0,0,0
78,process,VERB,1020421249059553464,44040,0,0,0,0
79,what,PRON,5865838185239622912,44040,0,0,0,0
80,has,AUX,1248239241591158246,44040,0,0,0,0
81,just,ADV,7148522813498185515,44040,0,0,0,0
82,happened,VERB,1466554851141776122,44040,0,0,0,0
83,.,PUNCT,12646065887601541794,44040,0,0,0,0
84,As,SCONJ,4315396256372657493,49800,Lorsque,SCONJ,12319809501434262461,49800
85,you,PRON,7624161793554793053,49800,vous,PRON,6151699640482831038,49800
86,regain,VERB,11839312257145202389,49800,revient,VERB,14991432347297627696,49800
87,your,DET,1572612192562026184,49800,la,DET,6804705863737483857,49800
88,vision,NOUN,13805421583668193750,49800,vue,NOUN,16421680880233513876,49800
89,",",PUNCT,2593208677638477497,49800,",",PUNCT,2593208677638477497,49800
90,you,PRON,7624161793554793053,52160,0,0,0,0
91,see,VERB,11925638236994514241,52160,0,0,0,0
92,a,DET,11901859001352538922,52160,0,0,0,0
93,bloody,ADJ,9700404554367857960,52160,0,0,0,0
94,face,NOUN,17395397334214475556,52160,0,0,0,0
95,staring,VERB,5948316948759004707,54440,voyez,VERB,558074746627998263,52176
96,back,ADV,15255859468896132977,54440,visage,NOUN,9791372920641608228,52176
97,at,ADP,11667289587015813222,54440,un,DET,12188161997964598936,52176
98,you,PRON,7624161793554793053,54440,vous,PRON,6151699640482831038,52176
99,.,PUNCT,12646065887601541794,54440,ensanglanté,ADJ,2138742940315272418,52176
100,The,DET,5059648917813135842,57480,L',DET,7927797470563099839,57480
101,image,NOUN,17189192419614801911,57480,image,NOUN,17189192419614801911,57480
102,is,AUX,3411606890003347522,57480,est,AUX,14619786160612475726,57480
103,terrifying,ADJ,11069264169384069545,57480,terrifiante,ADJ,9638801745833846433,57480
104,",",PUNCT,2593208677638477497,57480,",",PUNCT,2593208677638477497,57480
105,but,CCONJ,14560795576765492085,60360,mais,CCONJ,3927803321315481089,60360
106,you,PRON,7624161793554793053,60360,vous,PRON,6151699640482831038,60360
107,quickly,ADV,7007696535375059571,60360,rapidement,ADV,13991480193303791225,60360
108,come,VERB,5307304325359566725,60360,parvenez,VERB,3972169183355969501,60360
109,to,PART,3791531372978436496,60360,à,ADP,1840659177240090782,60360
110,understand,VERB,2256871070683278179,60360,comprendre,VERB,17519702582982702326,60360
111,it,PRON,10239237003504588839,62880,0,0,0,0
112,'s,AUX,16428057658620181782,62880,0,0,0,0
113,not,PART,447765159362469301,62880,0,0,0,0
114,real,ADJ,7050692189315705983,62880,0,0,0,0
115,.,PUNCT,12646065887601541794,62880,0,0,0,0
116,This,DET,12943039165150086467,66240,0,0,0,0
117,vision,NOUN,13805421583668193750,66240,0,0,0,0
118,continues,VERB,4468947421638195406,66240,0,0,0,0
119,to,PART,3791531372978436496,66240,0,0,0,0
120,visit,VERB,15806774029700244804,66240,0,0,0,0
121,you,PRON,7624161793554793053,66240,0,0,0,0
122,multiple,ADJ,16628341085578573424,66240,0,0,0,0
123,times,NOUN,12380071558262218793,66240,0,0,0,0
124,a,DET,11901859001352538922,66240,0,0,0,0
125,day,NOUN,1608482186128794349,66240,0,0,0,0
126,and,CCONJ,2283656566040971221,66240,0,0,0,0
127,in,ADP,3002984154512732771,66240,0,0,0,0
128,your,DET,1572612192562026184,66240,0,0,0,0
129,sleep,NOUN,9840574412351606749,66240,0,0,0,0
130,.,PUNCT,12646065887601541794,66240,0,0,0,0
131,You,PRON,4678963469726251353,71360,0,0,0,0
132,choose,VERB,289419744638753225,71360,0,0,0,0
133,not,PART,447765159362469301,71360,0,0,0,0
134,to,PART,3791531372978436496,71360,0,0,0,0
