,0,1,2,3,4,5,6,7
0,and,CCONJ,2283656566040971221,4000,que,SCONJ,11474801393294414462,4000
1,I,PRON,4690420944186131903,4000,0,0,0,0
2,could,VERB,7494117911267222209,4000,0,0,0,0
3,see,VERB,11925638236994514241,4000,mostraba,VERB,2920043785797256396,4000
4,this,DET,1995909169258310477,4000,su,DET,14248009254309298022,4000
5,worry,NOUN,7760832780032654484,4000,preocupación,NOUN,17210700381497735556,4000
6,in,ADP,3002984154512732771,4000,0,0,0,0
7,her,DET,4115755726172261197,4000,0,0,0,0
8,eyes,NOUN,17253078544852491660,4000,mirada,NOUN,17180196243274166288,4000
9,",",PUNCT,2593208677638477497,4000,.,PUNCT,12646065887601541794,4000
10,About,ADV,4960453619329793961,12880,Aproximadamente,ADV,13266597378074621342,12690
11,six,NUM,14386902641064052387,12880,seis,NUM,4164096030535808484,12690
12,months,NOUN,11199438407386692767,12880,meses,NOUN,9306682263510131333,12690
13,into,ADP,3278561384161438710,12880,a,ADP,11901859001352538922,12690
14,my,DET,227504873216781231,12880,los,DET,7307884290799599686,12690
15,career,NOUN,16267834800013645067,12880,trabajo,NOUN,1376217758131583815,12690
16,as,SCONJ,7437575085468336610,12880,como,SCONJ,3817173063683202752,12690
17,a,DET,11901859001352538922,12880,mi,DET,8676063341920465065,12690
18,therapist,NOUN,17145612234528908902,12880,terapeuta,NOUN,12617504697172332760,12690
19,",",PUNCT,2593208677638477497,12880,0,0,0,0
20,I,PRON,4690420944186131903,15600,0,0,0,0
21,was,AUX,9921686513378912864,15600,0,0,0,0
22,working,VERB,16009546102277334650,15600,0,0,0,0
23,at,ADP,11667289587015813222,15600,de,ADP,11144093025662894627,12690
24,a,DET,11901859001352538922,15600,0,0,0,0
25,drug,NOUN,475376273668575235,15600,0,0,0,0
26,and,CCONJ,2283656566040971221,15600,0,0,0,0
27,alcohol,NOUN,11315854747785201571,15600,0,0,0,0
28,rehab,PROPN,9122836953219839449,15600,0,0,0,0
29,facility,NOUN,7529767855144137281,15600,0,0,0,0
30,.,PUNCT,12646065887601541794,15600,0,0,0,0
31,I,PRON,4690420944186131903,18920,0,0,0,0
32,got,VERB,12579384389446384672,18920,recibí,VERB,17370154810797876113,18920
33,a,DET,11901859001352538922,18920,una,DET,1019041181156623609,18920
34,call,NOUN,14229572451745258962,18920,llamada,NOUN,16856865464941430323,18920
35,from,ADP,7831658034963690409,18920,de,ADP,11144093025662894627,18920
36,one,NUM,17454115351911680600,18920,enfermera,NOUN,7185456036558383117,18920
37,of,ADP,886050111519832510,18920,de,ADP,11144093025662894627,18920
38,the,DET,7425985699627899538,18920,la,DET,6804705863737483857,18920
39,nurses,NOUN,11165371476608078691,18920,unidad,NOUN,15246074276128919297,18920
40,down,ADV,6421409113692203669,18920,0,0,0,0
41,at,ADP,11667289587015813222,18920,de,ADP,11144093025662894627,18920
42,the,DET,7425985699627899538,18920,una,DET,1019041181156623609,18920
43,detox,PROPN,16797459455457994990,18920,0,0,0,0
44,unit,NOUN,744902419427097465,18920,desintoxicación,NOUN,6583008704411223158,18920
45,.,PUNCT,12646065887601541794,18920,.,PUNCT,12646065887601541794,18920
46,She,PRON,5252949303365547547,22520,Me,PRON,17688641098104964042,22520
47,asked,VERB,16606816274036414542,22520,pidió,VERB,7899918499379040474,22520
