,0,1,2,3,4,5,6,7
0,As,SCONJ,4315396256372657493,25000,Como,SCONJ,4970798220701330131,25000
1,other,ADJ,1176656782636220709,25000,otros,DET,4352301292778471070,25000
2,speakers,NOUN,14709719375060351491,25000,conferenciantes,NOUN,12004029370964563034,25000
3,have,AUX,14692702688101715474,25000,han,AUX,6645331381689172409,25000
4,said,VERB,17573686707662795042,25000,dicho,VERB,9028117838159329040,25000
5,",",PUNCT,2593208677638477497,25000,",",PUNCT,2593208677638477497,25000
6,it,PRON,10239237003504588839,25000,demás,PRON,14539327464361090078,27000
7,'s,AUX,16428057658620181782,25000,es,AUX,10343076919720641053,25000
8,a,DET,11901859001352538922,25000,una,DET,1019041181156623609,25000
9,rather,ADV,15549368236163590771,25000,bastante,ADV,17905951697900682507,25000
10,daunting,ADJ,13915961218132137642,25000,intimidante,ADJ,15732610645135377979,25000
11,experience,NOUN,12090100147684300169,25000,experiencia,NOUN,17724604264879277798,25000
12,--,PUNCT,10501404726543969396,25000,-,PUNCT,9153284864653046197,25000
13,But,CCONJ,18004243461113809161,27000,Pero,CONJ,3012608552889114327,27000
14,unlike,ADP,17472408549241926372,27000,a,ADP,11901859001352538922,27000
15,the,DET,7425985699627899538,27000,los,DET,7307884290799599686,27000
16,other,ADJ,1176656782636220709,27000,de,ADP,11144093025662894627,27000
17,speakers,NOUN,14709719375060351491,27000,diferencia,NOUN,824821153802259946,27000
18,",",PUNCT,2593208677638477497,27000,",",PUNCT,2593208677638477497,27000
19,I,PRON,4690420944186131903,27000,yo,PRON,8387856443177761115,27000
20,'m,AUX,8504683628951808721,27000,voy,AUX,17358577988603276780,27000
21,not,PART,447765159362469301,27000,no,ADV,13055779130471031426,27000
22,going,VERB,14242014708739787450,27000,acerca,ADV,4355306406960221317,27000
23,to,PART,3791531372978436496,27000,a,ADP,11901859001352538922,27000
24,tell,VERB,63172552626595070,27000,hablar,VERB,18160074541727627272,27000
25,you,PRON,7624161793554793053,27000,les,PRON,5902437463952755554,27000
26,about,ADP,942632335873952620,27000,de,ADP,11144093025662894627,33000
27,the,DET,7425985699627899538,33000,los,DET,7307884290799599686,33000
28,mysteries,NOUN,2878643985834223253,33000,misterios,NOUN,10300335877713512839,33000
29,of,ADP,886050111519832510,33000,del,ADP,14178434899903659559,33000
30,the,DET,7425985699627899538,33000,las,DET,6526950402091386798,33000
31,universe,NOUN,5558053471805935974,33000,universo,NOUN,1776566726175763726,33000
32,",",PUNCT,2593208677638477497,33000,o,CONJ,1489474827855109852,33000
33,or,CCONJ,3740602843040177340,33000,de,ADP,11144093025662894627,33000
34,the,DET,7425985699627899538,33000,la,DET,6804705863737483857,33000
35,wonders,NOUN,8805335442967430160,33000,maravillas,NOUN,4937359009392641539,33000
36,of,ADP,886050111519832510,33000,de,ADP,11144093025662894627,33000
37,evolution,NOUN,12982729887937889308,33000,evolución,NOUN,1961099647573113775,33000
38,",",PUNCT,2593208677638477497,33000,",",PUNCT,2593208677638477497,33000
39,or,CCONJ,3740602843040177340,35000,o,CONJ,1489474827855109852,35000
40,the,DET,7425985699627899538,35000,las,DET,6526950402091386798,35000
41,really,ADV,14653600329166397554,35000,de,ADP,11144093025662894627,35000
42,clever,ADJ,5763234570816168059,35000,ingeniosas,ADJ,1841268858587627720,35000
43,",",PUNCT,2593208677638477497,35000,",",PUNCT,2593208677638477497,35000
44,innovative,ADJ,8742911927285354746,35000,",",PUNCT,2593208677638477497,35000
45,ways,NOUN,7119356634073270832,35000,innovadoras,NOUN,645800644283593547,35000
46,people,NOUN,7593739049417968140,35000,maneras,NOUN,17619138510121572676,35000
47,are,AUX,5012629990875267006,35000,están,AUX,9329291831938041508,35000
48,attacking,VERB,8611604461955216138,35000,atacando,VERB,10135127618278524812,35000
49,the,DET,7425985699627899538,39000,se,PRON,9839690450034771972,35000
50,major,ADJ,8334407161178086546,39000,mayores,ADJ,11064534806420918837,39000
51,inequalities,NOUN,15906669428567523300,39000,que,PRON,11474801393294414462,35000
52,in,ADP,3002984154512732771,39000,en,ADP,14626626061804382878,35000
53,our,DET,17577015140245084783,39000,las,DET,6526950402091386798,39000
54,world,NOUN,1703489418272052182,39000,desigualdades,NOUN,10448451521425237037,39000
55,.,PUNCT,12646065887601541794,39000,.,PUNCT,12646065887601541794,39000
56,Or,CCONJ,8253460499044575564,41000,de,ADP,11144093025662894627,39000
57,even,ADV,17339226045912991082,41000,incluso,ADV,16515228247521705185,41000
58,the,DET,7425985699627899538,41000,nuestro,DET,6162416962808358642,39000
59,challenges,NOUN,8090824503329981713,41000,mundo,NOUN,4571220300153094564,39000
60,of,ADP,886050111519832510,41000,de,ADP,11144093025662894627,41000
61,nation,NOUN,4877621044794520897,41000,O,CONJ,17427324969254097257,41000
62,-,PUNCT,9153284864653046197,41000,los,DET,7307884290799599686,41000
63,states,NOUN,3554169177543738620,41000,retos,NOUN,18248947869069536710,41000
64,in,ADP,3002984154512732771,41000,de,ADP,11144093025662894627,41000
65,the,DET,7425985699627899538,41000,las,DET,6526950402091386798,41000
66,modern,ADJ,5512239401927816148,41000,naciones,NOUN,264546488852595156,41000
67,global,ADJ,17053192215331816304,41000,global,ADJ,17053192215331816304,41000
68,economy,NOUN,14859921881898300688,41000,economía,NOUN,15697549816331269280,41000
69,.,PUNCT,12646065887601541794,41000,en,ADP,14626626061804382878,41000
70,and,CCONJ,2283656566040971221,46000,la,DET,6804705863737483857,41000
71,",",PUNCT,2593208677638477497,46000,.,PUNCT,12646065887601541794,41000
72,to,PART,3791531372978436496,46000,y,CONJ,9409450202036847209,46000
73,be,AUX,10382539506755952630,46000,ser,AUX,940341820454552972,46000
74,more,ADV,2160362229054775535,46000,más,ADV,13805553149795463782,46000
75,precise,ADJ,11625475443650462803,46000,moderna,ADJ,12366425052347232597,41000
76,",",PUNCT,2593208677638477497,46000,",",PUNCT,2593208677638477497,46000
77,to,PART,3791531372978436496,46000,para,ADP,17491956544424926374,46000
78,tell,VERB,63172552626595070,46000,preciso,ADJ,1435399884200424123,46000
79,you,PRON,7624161793554793053,46000,contarles,ADJ,9203561375405068302,46000
80,some,DET,7000492816108906599,46000,algunas,DET,4272547645188157321,46000
81,exciting,ADJ,3354655898455221663,46000,apasionantes,ADJ,14526809883842847501,46000
82,things,NOUN,3586418546468265269,46000,cosas,NOUN,399513973913231652,46000
83,about,ADP,942632335873952620,46000,de,ADP,11144093025662894627,46000
84,statistics,NOUN,6040486437642667929,46000,acerca,ADV,4355306406960221317,46000
85,.,PUNCT,12646065887601541794,46000,",",PUNCT,2593208677638477497,46000
86,And,CCONJ,12172435438170721471,53000,ella,PRON,14458929840326100817,46000
87,that,DET,4380130941430378203,53000,Y,CONJ,16961793518281001049,53000
88,'s,AUX,16428057658620181782,53000,es,AUX,10343076919720641053,53000
89,--,PUNCT,10501404726543969396,53000,.,PUNCT,12646065887601541794,46000
90,(,PUNCT,12638816674900267446,54000,--,PUNCT,10501404726543969396,53000
91,Laughter,PROPN,9911806888783028371,54000,Risas,PROPN,1052418954792767806,54000
92,),PUNCT,3842344029291005339,54000,(,PUNCT,12638816674900267446,54000
93,--,PUNCT,10501404726543969396,55000,),PUNCT,3842344029291005339,54000
94,that,DET,4380130941430378203,55000,eso,PRON,12716495710533357957,53000
95,'s,AUX,16428057658620181782,55000,es,AUX,10343076919720641053,55000
96,rather,ADV,15549368236163590771,55000,bastante,ADV,17905951697900682507,55000
97,more,ADV,2160362229054775535,55000,más,ADV,13805553149795463782,55000
98,challenging,ADJ,12567958961177231520,55000,difícil,ADJ,5737193594416839770,55000
99,than,SCONJ,10794458019344880855,57000,que,SCONJ,11474801393294414462,57000
100,all,DET,13409319323822384369,57000,eso,PRON,12716495710533357957,55000
101,the,DET,7425985699627899538,57000,lo,DET,12507729120330568444,57000
102,speakers,NOUN,14709719375060351491,57000,--,PUNCT,10501404726543969396,55000
103,before,ADP,11320251846592927908,57000,han,AUX,6645331381689172409,57000
104,me,PRON,18197037023634208128,57000,que,PRON,11474801393294414462,57000
105,and,CCONJ,2283656566040971221,57000,hecho,VERB,12144731232849489260,57000
106,all,DET,13409319323822384369,57000,todos,DET,5361417614589746890,57000
107,the,DET,7425985699627899538,57000,los,DET,7307884290799599686,57000
108,ones,NOUN,381428819544577998,57000,conferenciantes,NOUN,12004029370964563034,57000
109,coming,VERB,17483048438088526599,57000,antes,ADV,12446581712315785411,57000
110,after,ADP,13428508259213873547,57000,de,ADP,11144093025662894627,57000
111,me,PRON,18197037023634208128,57000,mí,PRON,12975109311118457898,57000
112,.,PUNCT,12646065887601541794,57000,y,CONJ,9409450202036847209,57000
113,(,PUNCT,12638816674900267446,59000,todos,DET,5361417614589746890,57000
114,Laughter,PROPN,9911806888783028371,59000,Risas,PROPN,1052418954792767806,59000
115,),PUNCT,3842344029291005339,59000,.,PUNCT,12646065887601541794,57000
116,One,NUM,12491099834491675542,61000,que,PRON,11474801393294414462,57000
117,of,ADP,886050111519832510,61000,de,ADP,11144093025662894627,61000
118,my,DET,227504873216781231,61000,los,DET,7307884290799599686,57000
119,senior,ADJ,17934676104927248284,61000,(,PUNCT,12638816674900267446,59000
120,colleagues,NOUN,7407781873712562020,61000,colegas,NOUN,17343581937904377871,61000
121,told,VERB,1245643389253732868,61000,vengan,VERB,9323658723313718079,57000
122,me,PRON,18197037023634208128,61000,Uno,PRON,10939591088715541696,61000
123,",",PUNCT,2593208677638477497,61000,),PUNCT,3842344029291005339,59000
124,when,ADV,15807309897752499399,61000,después,ADV,5778971408161131544,57000
125,I,PRON,4690420944186131903,61000,me,PRON,18197037023634208128,61000
126,was,AUX,9921686513378912864,61000,dijo,VERB,8367545516374751326,61000
127,a,DET,11901859001352538922,61000,mis,DET,5804976024871865433,61000
128,youngster,NOUN,16173848542116887608,61000,cuando,SCONJ,10847943810515898149,61000
129,in,ADP,3002984154512732771,61000,en,ADP,14626626061804382878,61000
130,this,DET,1995909169258310477,61000,un,DET,12188161997964598936,61000
131,profession,NOUN,16149333810061975865,61000,novato,NOUN,2899955442777266249,61000
132,",",PUNCT,2593208677638477497,61000,",",PUNCT,2593208677638477497,61000
133,but,CCONJ,14560795576765492085,66000,yo,PRON,8387856443177761115,61000
134,did,AUX,13583488448875926965,66000,era,AUX,7478797442728669872,61000
135,n't,PART,2043519015752540944,66000,esta,DET,5821559423218928566,61000
136,have,AUX,14692702688101715474,66000,ser,AUX,940341820454552972,66000
137,the,DET,7425985699627899538,66000,la,DET,6804705863737483857,66000
138,personality,NOUN,18229422903966394062,66000,profesión,NOUN,7655720284570842056,61000
139,skills,NOUN,12917368283846924199,66000,no,ADV,13055779130471031426,66000
140,to,PART,3791531372978436496,66000,pero,CONJ,4949779210556390094,66000
141,become,VERB,12558846041070486771,66000,tenían,VERB,6792309770759683252,66000
142,accountants,NOUN,17412216307172586450,66000,personalidad,NOUN,14894529007777509988,66000
143,.,PUNCT,12646065887601541794,66000,",",PUNCT,2593208677638477497,61000
144,(,PUNCT,12638816674900267446,73000,(,PUNCT,12638816674900267446,73000
145,Laughter,PROPN,9911806888783028371,73000,Risas,PROPN,1052418954792767806,73000
146,),PUNCT,3842344029291005339,73000,.,PUNCT,12646065887601541794,66000
147,And,CCONJ,12172435438170721471,75000,contables,ADJ,5515843400755468787,66000
148,there,PRON,2112642640949226496,75000,Y,CONJ,16961793518281001049,75000
149,'s,AUX,16428057658620181782,75000,hay,AUX,7335652051276811590,75000
150,another,DET,7270490914741406701,75000,otro,DET,2936243016579165257,75000
151,in,ADP,3002984154512732771,75000,para,ADP,17491956544424926374,66000
152,-,PUNCT,9153284864653046197,75000,),PUNCT,3842344029291005339,73000
153,joke,NOUN,3077441905703060295,75000,chiste,NOUN,10006914930003103682,75000
154,among,ADP,1786834733449005920,75000,entre,ADP,13518256460832573697,75000
155,statisticians,NOUN,13333830334024587764,75000,estadísticos,NOUN,5747795182439742504,75000
156,",",PUNCT,2593208677638477497,75000,:,PUNCT,11532473245541075862,75000
157,and,CCONJ,2283656566040971221,75000,que,PRON,11474801393294414462,75000
158,that,DET,4380130941430378203,75000,estadístico,NOUN,3950535087538752905,78000
