,0,1,2,3,4,5,6,7
0,Necesito,VERB,12526475486405479396,12160,Je,PRON,2628248770713310789,12160
1,aquí,ADV,11304695278136339124,12160,dois,AUX,2385332886246255307,12160
2,hacer,VERB,17672920047749692400,12160,commencer,VERB,5472753261076983353,12160
3,al,ADP,8222700718889469974,12160,par,ADP,11560817535472117264,12160
4,comenzar,VERB,3149494711183897109,12160,faire,VERB,3866958562204505264,12160
5,una,DET,1019041181156623609,12160,un,DET,12188161997964598936,12160
6,confesión,NOUN,12048730827908824828,12160,aveu,NOUN,9037245675492411325,12160
7,",",PUNCT,2593208677638477497,12160,.,PUNCT,12646065887601541794,12160
8,.,PUNCT,12646065887601541794,12160,Il,PRON,4524258024941853120,16160
9,algo,PRON,16528986040643271495,19160,y,PRON,9409450202036847209,16160
10,hice,VERB,12340180544994629387,19160,a,VERB,11901859001352538922,16160
11,Hace,AUX,9370438509007318900,16160,un,DET,12188161997964598936,16160
12,más,ADV,13805553149795463782,16160,peu,ADV,8637690577923243362,16160
13,poco,ADV,4117172620621991493,16160,plus,ADV,2123754640991541914,16160
14,de,ADP,11144093025662894627,16160,de,ADP,11144093025662894627,16160
15,20,NUM,2767521681098075859,16160,20,NUM,2767521681098075859,16160
16,años,NOUN,8746864843512539013,16160,ans,NOUN,4232654337548179339,16160
17,",",PUNCT,2593208677638477497,16160,",",PUNCT,2593208677638477497,16160
18,que,PRON,11474801393294414462,19160,j',PRON,7275302914444174311,19160
19,hoy,ADV,13035178216107647832,19160,ai,AUX,4489555979637837711,19160
20,arrepiento,VERB,13923381114313735071,19160,fait,VERB,303196683033024630,19160
21,me,PRON,18197037023634208128,19160,quelque,DET,12166229204512560195,19160
22,",",PUNCT,2593208677638477497,19160,chose,NOUN,16094856241113769018,19160
23,de,ADP,11144093025662894627,21160,que,SCONJ,11474801393294414462,19160
24,algo,PRON,16528986040643271495,21160,je,PRON,8612506203511071854,19160
25,que,PRON,11474801393294414462,21160,regrette,VERB,14201411927818115081,19160
26,",",PUNCT,2593208677638477497,21160,",",PUNCT,2593208677638477497,19160
27,lo,DET,12507729120330568444,21160,quelque,DET,12166229204512560195,21160
28,orgulloso,ADJ,10820682236528106436,21160,chose,NOUN,16094856241113769018,21160
29,que,PRON,11474801393294414462,25160,dont,PRON,4501752004708075930,21160
30,algo,PRON,16528986040643271495,25160,je,PRON,8612506203511071854,21160
31,particularmente,ADV,11549552870057770947,21160,ne,ADV,6065859282030310819,21160
32,estoy,AUX,14706404543211496139,21160,suis,AUX,9227762830378992001,21160
33,no,ADV,13055779130471031426,21160,pas,ADV,162626740300448766,21160
34,nunca,ADV,4734915417268997138,25160,particulièrement,ADV,13793816395165317437,21160
35,deseo,VERB,11076811174860721188,25160,fier,VERB,4261739791792702605,21160
