,0,1,2,3,4,5,6,7
0,Do,AUX,10951603910464382420,15260,-,PUNCT,9153284864653046197,15260
1,you,PRON,7624161793554793053,15260,vous,PRON,6151699640482831038,15260
2,know,VERB,7743033266031195906,15260,Savez,VERB,14020282198318365304,15260
3,that,SCONJ,4380130941430378203,17260,qu',SCONJ,13574260379477198189,17260
4,we,PRON,16064069575701507746,17260,il,PRON,8081183868394845856,17260
5,have,AUX,14692702688101715474,17260,y,PRON,9409450202036847209,17260
6,1.4,NUM,16293047572561751246,17260,a,VERB,11901859001352538922,17260
7,million,NUM,17365054503653917826,17260,"1,4",NUM,3722865965149444793,17260
8,radio,NOUN,8781207063214354736,17260,millions,NOUN,14933237458888621515,17260
9,0,0,0,0,de,ADP,11144093025662894627,17260
10,masts,NOUN,12655615897641161811,17260,mâts,ADJ,9475948234384116304,17260
11,cellular,ADJ,1952218762112365696,17260,radio-cellulaires,ADJ,8069303536231985065,17260
12,deployed,VERB,12585176857988378275,20260,à,ADP,1840659177240090782,20260
13,worldwide,ADV,6060799483763683437,20260,travers,NOUN,1367197693629132720,20260
14,0,0,0,0,le,DET,13361843836202591494,20260
15,0,0,0,0,monde,PROPN,6271367927324676804,20260
16,?,PUNCT,8205403955989537350,20260,?,PUNCT,8205403955989537350,20260
17,And,CCONJ,12172435438170721471,22260,Ce,PRON,10217257574287006157,22260
18,are,AUX,5012629990875267006,22260,sont,AUX,2183785841973629617,22260
19,these,DET,6459564349623679250,22260,les,DET,5902437463952755554,22260
20,base,NOUN,4715552063986449646,22260,stations,NOUN,4570393192614038022,22260
21,0,0,0,0,de,ADP,11144093025662894627,22260
22,stations,NOUN,4570393192614038022,22260,base,NOUN,4715552063986449646,22260
23,.,PUNCT,12646065887601541794,22260,.,PUNCT,12646065887601541794,22260
24,And,CCONJ,12172435438170721471,24260,Et,CCONJ,1620920187821177431,24260
25,we,PRON,16064069575701507746,24260,il,PRON,8081183868394845856,24260
26,0,0,0,0,y,PRON,9409450202036847209,24260
27,have,AUX,14692702688101715474,24260,a,VERB,11901859001352538922,24260
28,also,ADV,12084876542534825196,24260,aussi,ADV,10514909888095890428,24260
29,more,ADJ,2160362229054775535,26260,plus,ADV,2123754640991541914,26260
30,than,SCONJ,10794458019344880855,26260,de,ADP,11144093025662894627,26260
31,five,NUM,12866751920382582095,26260,cinq,NUM,7416394819991982024,26260
32,billion,NUM,1231493654637052630,26260,milliards,NOUN,16737671747161263831,26260
33,of,ADP,886050111519832510,28260,de,ADP,11144093025662894627,28260
34,these,DET,6459564349623679250,28260,ces,DET,10477575395255680452,28260
35,devices,NOUN,9147593335824553955,28260,appareils,NOUN,11763325457503634945,28260
36,here,ADV,411390626470654571,28260,0,0,0,0
37,.,PUNCT,12646065887601541794,28260,.,PUNCT,12646065887601541794,28260
38,These,DET,9581245737645370779,30260,les,DET,5902437463952755554,30260
39,are,AUX,5012629990875267006,30260,sont,AUX,2183785841973629617,30260
40,cellular,ADJ,1952218762112365696,30260,Ce,PRON,10217257574287006157,30260
41,mobile,ADJ,13895322422246515550,30260,portables,ADJ,11775994146615529595,30260
42,phones,NOUN,1342849091819657606,30260,téléphones,NOUN,17721153129444737613,30260
43,.,PUNCT,12646065887601541794,30260,.,PUNCT,12646065887601541794,30260
44,And,CCONJ,12172435438170721471,33260,Et,CCONJ,1620920187821177431,33260
45,with,ADP,12510949447758279278,33260,avec,ADP,18367549186037839347,33260
46,these,DET,6459564349623679250,33260,ces,DET,10477575395255680452,33260
47,mobile,ADJ,13895322422246515550,33260,portables,ADJ,11775994146615529595,33260
48,phones,NOUN,1342849091819657606,33260,téléphones,NOUN,17721153129444737613,33260
49,",",PUNCT,2593208677638477497,33260,",",PUNCT,2593208677638477497,33260
50,we,PRON,16064069575701507746,35260,nous,PRON,15994519860812886258,35260
51,transmit,VERB,4375482739877099638,35260,transmettons,VERB,14402875827740058757,35260
52,more,ADJ,2160362229054775535,35260,plus,ADV,2123754640991541914,35260
53,than,SCONJ,10794458019344880855,35260,de,ADP,11144093025662894627,35260
54,600,NUM,15492180718618064125,35260,600,NUM,15492180718618064125,35260
55,terabytes,NOUN,14410755922482059456,35260,téraoctets,NOUN,3358789435477930650,35260
56,of,ADP,886050111519832510,35260,de,ADP,11144093025662894627,35260
57,data,NOUN,6645506661261177361,35260,données,NOUN,1471001329859234630,35260
58,every,DET,2739543297294151269,37260,chaque,DET,7090854322111392997,37260
59,month,NOUN,14920206370424861916,37260,mois,NOUN,17316059834606091534,37260
60,.,PUNCT,12646065887601541794,37260,.,PUNCT,12646065887601541794,37260
61,This,DET,12943039165150086467,39260,C',PRON,13529430013742482571,39260
62,is,AUX,3411606890003347522,39260,est,AUX,14619786160612475726,39260
