,0,1,2,3,4,5,6,7
0,Hace,AUX,9370438509007318900,15285,Il,PRON,4524258024941853120,15285
1,unas,DET,18208435281000627741,15285,y,PRON,9409450202036847209,15285
2,0,0,0,0,a,VERB,11901859001352538922,15285
3,un,DET,12188161997964598936,15285,quelques,DET,9823807482778656159,15285
4,semanas,NOUN,2992829669063639893,15285,semaines,NOUN,4096907582091959157,15285
5,",",PUNCT,2593208677638477497,15285,",",PUNCT,2593208677638477497,15285
6,0,0,0,0,un,PRON,12188161997964598936,15285
7,0,0,0,0,de,ADP,11144093025662894627,15285
8,mío,DET,454464543333952044,15285,mes,DET,11263725817377229159,15285
9,amigo,NOUN,2693834648967763272,15285,amis,NOUN,240371439205934658,15285
10,le,PRON,13361843836202591494,17982,a,AUX,11901859001352538922,17982
11,dio,VERB,6791406976563354137,17982,offert,VERB,14586925311801093968,17982
12,este,DET,15654890294676217493,17982,une,DET,16752500866415647,17982
13,auto,NOUN,8828430276747728323,17982,petite,ADJ,11038683268322560846,17982
14,de,ADP,11144093025662894627,17982,0,0,0,0
15,juguete,NOUN,5617151862744707546,17982,voiture,NOUN,2226478259067836773,17982
16,a,ADP,11901859001352538922,20236,à,ADP,1840659177240090782,20236
17,su,DET,14248009254309298022,20236,son,DET,2555790282192608669,20236
18,hijo,NOUN,585010091344059461,20236,fils,NOUN,12782933457956629079,20236
19,de,ADP,11144093025662894627,20236,de,ADP,11144093025662894627,20236
20,8,NUM,5117079446564601502,20236,8,NUM,5117079446564601502,20236
21,años,NOUN,8746864843512539013,20236,ans,NOUN,4232654337548179339,20236
22,.,PUNCT,12646065887601541794,20236,.,PUNCT,12646065887601541794,20236
23,Pero,CONJ,3012608552889114327,21847,Mais,CCONJ,3985832202445185970,21847
24,en,ADP,14626626061804382878,21847,au,PROPN,11216685815786043991,21847
25,vez,NOUN,8246815288216585998,21847,lieu,NOUN,6213545402287354208,21847
26,de,ADP,11144093025662894627,21847,d',ADP,18329478872494918915,21847
27,ir,VERB,11349421989631431936,21847,aller,VERB,2268641519549779122,21847
28,a,ADP,11901859001352538922,21847,dans,ADP,6959196919681770914,21847
