,0,1,2,3,4,5,6,7
0,Who,PRON,4965177937666302486,12927,Qui,PRON,17202527721526580731,12927
1,do,AUX,2158845516055552166,12927,veux,NOUN,7883451973128120010,12927
2,you,PRON,7624161793554793053,12927,tu,PRON,17788273122503907059,12927
3,want,VERB,7597692042947428029,12927,-,PUNCT,9153284864653046197,12927
4,to,PART,3791531372978436496,12927,0,0,0,0
5,be,AUX,10382539506755952630,12927,être,AUX,198149567613473063,12927
6,?,PUNCT,8205403955989537350,12927,?,PUNCT,8205403955989537350,12927
7,It,PRON,7859011591137717335,15317,C',PRON,13529430013742482571,15247
8,'s,AUX,16428057658620181782,15317,est,AUX,14619786160612475726,15247
9,a,DET,11901859001352538922,15317,une,DET,16752500866415647,15247
10,simple,ADJ,14749329488166600143,15317,simple,ADJ,14749329488166600143,15247
11,question,NOUN,10779227342117629034,15317,question,NOUN,10779227342117629034,15247
12,",",PUNCT,2593208677638477497,15317,",",PUNCT,2593208677638477497,15247
13,and,CCONJ,2283656566040971221,17319,et,CCONJ,13620178847145827813,17169
14,whether,SCONJ,4099315622432746663,17319,que,SCONJ,11474801393294414462,17169
15,you,PRON,7624161793554793053,17319,vous,PRON,6151699640482831038,17169
16,know,VERB,7743033266031195906,17319,sachiez,NOUN,12556695062528988497,17169
17,it,PRON,10239237003504588839,17319,le,PRON,13361843836202591494,17169
18,or,CCONJ,3740602843040177340,17319,ou,CCONJ,7904677917145870628,17169
19,not,PART,447765159362469301,17319,non,ADV,15888754967501154131,17169
20,",",PUNCT,2593208677638477497,17319,",",PUNCT,2593208677638477497,17169
21,you,PRON,7624161793554793053,19095,0,0,0,0
22,'re,AUX,523464648099722843,19095,0,0,0,0
23,answering,VERB,8513177824156461230,19095,0,0,0,0
24,it,PRON,10239237003504588839,19095,0,0,0,0
25,every,DET,2739543297294151269,19095,0,0,0,0
26,day,NOUN,1608482186128794349,19095,0,0,0,0
27,through,ADP,18216413589307435838,19095,0,0,0,0
28,your,DET,1572612192562026184,19095,0,0,0,0
29,actions,NOUN,9002482787730482139,19095,0,0,0,0
30,.,PUNCT,12646065887601541794,19095,0,0,0,0
31,This,DET,12943039165150086467,22971,Cette,DET,14066494245523660814,22931
32,one,NUM,17454115351911680600,22971,0,0,0,0
33,question,NOUN,10779227342117629034,22971,question,NOUN,10779227342117629034,22931
34,will,VERB,18307573501153647118,22971,définira,VERB,2085520204158404936,22931
35,define,VERB,2430415710905789132,22971,0,0,0,0
36,your,DET,1572612192562026184,22971,votre,DET,11359159872749569338,22931
37,professional,ADJ,1628340908579922823,22971,professionnelle,ADJ,17079784060853179745,22931
38,success,NOUN,16089821935113899987,22971,réussite,NOUN,15123769743045054466,22931
39,more,ADJ,2160362229054775535,27468,plus,ADV,2123754640991541914,27468
40,than,SCONJ,10794458019344880855,27468,que,SCONJ,11474801393294414462,27468
41,any,DET,13148361048351484388,27468,tout,ADV,15661096398690594318,27468
42,other,ADJ,1176656782636220709,27468,autre,ADJ,5188504825155044570,27468
43,",",PUNCT,2593208677638477497,27468,",",PUNCT,2593208677638477497,27468
44,because,SCONJ,16950148841647037698,29516,parce,SCONJ,3029210411987363175,29492
45,how,ADV,16331095434822636218,29516,que,SCONJ,11474801393294414462,29492
46,you,PRON,7624161793554793053,29516,tout,PRON,15661096398690594318,29492
47,show,VERB,1916734850589852068,29516,passe,VERB,17507272257912761679,29492
48,up,ADP,2199259611705938403,29516,par,ADP,11560817535472117264,29492
49,0,0,0,0,la,DET,6804705863737483857,29492
50,people,NOUN,7593739049417968140,29516,manière,NOUN,14429809162322607943,29492
51,0,0,0,0,de,ADP,11144093025662894627,29492
52,everything,PRON,9410232112791000120,29516,vous,PRON,6151699640482831038,29492
53,means,VERB,18281114504200336646,29516,montrer,VERB,18072471512532703544,29492
54,and,CCONJ,2283656566040971221,29516,et,CCONJ,13620178847145827813,29492
55,0,0,0,0,de,ADP,11144093025662894627,29492
56,treat,VERB,18064169627558009102,29516,traiter,VERB,15832556103445550624,29492
57,0,0,0,0,les,DET,5902437463952755554,29492
58,0,0,0,0,autres,ADJ,5922633728820932677,29492
59,.,PUNCT,12646065887601541794,29516,.,PUNCT,12646065887601541794,29492
60,Either,CCONJ,5433126823031074418,34116,Soit,CCONJ,12051870734505495105,33906
61,you,PRON,7624161793554793053,34116,vous,PRON,6151699640482831038,33906
62,lift,VERB,2276361884740892030,34116,encouragez,VERB,2385425692079376006,33906
63,people,NOUN,7593739049417968140,34116,gens,NOUN,529915263140659624,33906
64,up,ADP,2199259611705938403,34116,les,DET,5902437463952755554,33906
65,by,ADP,16764210730586636600,34116,en,ADP,14626626061804382878,33906
66,respecting,VERB,17131453219899024876,34116,les,DET,5902437463952755554,33906
67,them,PRON,7976265300568155021,34116,respectant,NOUN,4297560186639917875,33906
68,",",PUNCT,2593208677638477497,34116,",",PUNCT,2593208677638477497,33906
69,making,VERB,200141916689428108,38342,en,ADP,14626626061804382878,38172
70,them,PRON,7976265300568155021,38342,les,DET,5902437463952755554,38172
71,feel,VERB,5741770584995928333,38342,valorisant,NOUN,4966525797609923021,38172
72,",",PUNCT,2593208677638477497,38342,",",PUNCT,2593208677638477497,38172
73,valued,VERB,313297630398983519,38342,en,ADP,14626626061804382878,38172
74,0,0,0,0,étant,AUX,3621438723320431422,38172
75,appreciated,VERB,10268940633716791782,38342,reconnaissant,VERB,17476036224252084931,38172
76,and,CCONJ,2283656566040971221,38342,et,CCONJ,13620178847145827813,38172
77,0,0,0,0,en,ADP,14626626061804382878,38172
78,0,0,0,0,les,DET,5902437463952755554,38172
79,heard,VERB,12882971233254586938,38342,écoutant,VERB,11537207975645994831,38172
80,",",PUNCT,2593208677638477497,38342,",",PUNCT,2593208677638477497,38172
81,or,CCONJ,3740602843040177340,43029,soit,CCONJ,13860546894558360219,42979
82,you,PRON,7624161793554793053,43029,vous,PRON,6151699640482831038,42979
83,hold,VERB,3818475640248018718,43029,les,DET,5902437463952755554,42979
84,people,NOUN,7593739049417968140,43029,rabaissez,NOUN,11964790163647939075,42979
85,down,ADP,6421409113692203669,43029,",",PUNCT,2593208677638477497,42979
86,by,ADP,16764210730586636600,43029,en,ADP,14626626061804382878,42979
87,making,VERB,200141916689428108,43029,les,DET,5902437463952755554,42979
88,them,PRON,7976265300568155021,43029,0,0,0,0
89,feel,VERB,5741770584995928333,43029,dénigrant,VERB,13016409986330141031,42979
90,small,ADJ,16938367552274787525,43029,0,0,0,0
91,",",PUNCT,2593208677638477497,43029,",",PUNCT,2593208677638477497,42979
92,or,CCONJ,3740602843040177340,47994,et,CCONJ,13620178847145827813,47934
93,",",PUNCT,2593208677638477497,47994,ils,PRON,7400529878339724166,47934
94,disregarded,VERB,3153731390705599990,47994,se,PRON,9839690450034771972,47934
95,0,0,0,0,sentent,ADV,9527195205438163448,47934
96,excluded,VERB,1626452767944994551,47994,insultés,VERB,12409713623662848282,47934
97,.,PUNCT,12646065887601541794,47994,",",PUNCT,2593208677638477497,47934
98,insulted,ADJ,3097833069254192844,47994,ignorés,ADJ,10466958816378524015,47934
99,0,0,0,0,ou,CCONJ,7904677917145870628,47934
100,0,0,0,0,exclus,NOUN,10136787967923557825,47934
101,0,0,0,0,.,PUNCT,12646065887601541794,47934
