,0,1,2,3,4,5,6,7
0,I,PRON,4690420944186131903,12599,J',PRON,13625533891298606388,12599
1,'ve,AUX,2989924464908128948,12599,ai,AUX,4489555979637837711,12599
2,learned,VERB,18386850541258643912,12599,appris,VERB,3681164449554341013,12599
3,some,DET,7000492816108906599,12599,certaines,DET,16307256945326461550,12599
4,of,ADP,886050111519832510,12599,des,DET,6923696665978021163,12599
5,my,DET,227504873216781231,12599,les,DET,5902437463952755554,12599
6,most,ADV,11104729984170784471,12599,plus,ADV,2123754640991541914,12599
7,important,ADJ,5951875591235763184,12599,importantes,ADJ,7568465285090122437,12599
8,life,NOUN,16477424308483498569,12599,leçons,NOUN,9341878323885161346,12599
9,lessons,NOUN,8570418417746529656,12599,ma,DET,14862970882317863919,12599
10,from,ADP,7831658034963690409,17380,de,ADP,11144093025662894627,12599
11,drug,NOUN,475376273668575235,17380,vie,NOUN,1847880880418315348,12599
12,dealers,NOUN,3163443848227153546,17380,trafiquants,NOUN,13506485751986176434,17380
13,and,CCONJ,2283656566040971221,19879,de,ADP,11144093025662894627,17380
14,gang,NOUN,15904471375736555681,19879,de,ADP,11144093025662894627,17380
15,members,NOUN,1000530315840773259,19879,drogue,NOUN,6309553464597520838,17380
16,and,CCONJ,2283656566040971221,22250,de,ADP,11144093025662894627,19879
17,prostitutes,NOUN,7296113059866739439,22250,membres,NOUN,11927143753293081830,19879
18,",",PUNCT,2593208677638477497,22250,",",PUNCT,2593208677638477497,17380
19,and,CCONJ,2283656566040971221,24503,et,CCONJ,13620178847145827813,22250
20,I,PRON,4690420944186131903,24503,gangs,PROPN,425143980078947650,19879
21,'ve,AUX,2989924464908128948,24503,ai,AUX,4489555979637837711,24503
22,had,VERB,12960022596163002503,24503,de,ADP,11144093025662894627,19879
23,some,DET,7000492816108906599,24503,et,CCONJ,13620178847145827813,24503
24,of,ADP,886050111519832510,24503,de,ADP,11144093025662894627,22250
25,my,DET,227504873216781231,24503,j',PRON,7275302914444174311,24503
26,most,ADV,11104729984170784471,24503,plus,ADV,2123754640991541914,24503
27,profound,ADJ,4108980043754935385,24503,eu,VERB,4859553437162253712,24503
28,theological,ADJ,11942782075360032822,24503,profondes,ADJ,11197139026139961583,24503
29,conversations,NOUN,12736596185291561819,24503,prostituées,NOUN,5410460555560013664,22250
30,not,PART,447765159362469301,30130,certaines,PRON,16307256945326461550,24503
31,in,ADP,3002984154512732771,30130,de,ADP,11144093025662894627,24503
32,the,DET,7425985699627899538,30130,mes,DET,11263725817377229159,24503
33,hallowed,ADJ,4293296018159181817,30130,théologiques,ADJ,11319183678823975340,24503
34,halls,NOUN,12040686606081341363,30130,conversations,NOUN,12736596185291561819,24503
35,of,ADP,886050111519832510,30130,",",PUNCT,2593208677638477497,24503
36,a,DET,11901859001352538922,30130,pas,ADV,162626740300448766,30130
37,seminary,NOUN,2292218374218106646,30130,salles,NOUN,6598513808224390799,30130
38,but,CCONJ,14560795576765492085,33704,mais,CCONJ,3927803321315481089,33704
39,on,ADP,5640369432778651323,33704,dans,ADP,6959196919681770914,30130
40,a,DET,11901859001352538922,33704,les,DET,5902437463952755554,30130
41,street,NOUN,5533951393554975546,33704,sacrées,VERB,17235939068338548854,30130
42,corner,NOUN,9858909410691247874,33704,séminaire,NOUN,10534204759171220731,30130
43,on,ADP,5640369432778651323,36120,d',ADP,18329478872494918915,30130
44,a,DET,11901859001352538922,36120,un,DET,12188161997964598936,30130
45,Friday,PROPN,2779572115700458022,36120,au,PROPN,11216685815786043991,33704
46,night,NOUN,13511804770843510887,36120,coin,NOUN,7394989984657272301,33704
47,",",PUNCT,2593208677638477497,36120,",",PUNCT,2593208677638477497,30130
48,at,ADP,11667289587015813222,36120,de,ADP,11144093025662894627,33704
49,1,NUM,5533571732986600803,36120,la,DET,6804705863737483857,33704
50,a.m.,NOUN,10598443354991160491,36120,rue,NOUN,1600022232775905492,33704
51,That,DET,4759254855483594167,39701,un,DET,12188161997964598936,36120
