,0,1,2,3,4,5,6,7
0,Do,AUX,10951603910464382420,12958,Vous,PRON,4939484282041169227,12958
1,feel,VERB,5741770584995928333,12958,sentez,VERB,3125586576839100600,12958
2,0,0,0,0,-,PUNCT,9153284864653046197,12958
3,you,PRON,7624161793554793053,12958,vous,PRON,6151699640482831038,12958
4,trapped,VERB,8303085178570507742,12958,pris,VERB,1087397833460969066,12958
5,0,0,0,0,au,X,11216685815786043991,12958
6,0,0,0,0,piège,NOUN,16022155479543362455,12958
7,in,ADP,3002984154512732771,14667,dans,ADP,6959196919681770914,14667
8,a,DET,11901859001352538922,14667,un,DET,12188161997964598936,14667
9,broken,ADJ,18254312219956463708,14667,économique,ADJ,1842990786055754634,14667
10,economic,ADJ,16778669103911768448,14667,défaillant,ADJ,16494879548761055932,14667
11,model,NOUN,5265715978910192994,14667,modèle,NOUN,6706825515920062940,14667
12,?,PUNCT,8205403955989537350,14667,?,PUNCT,8205403955989537350,14667
13,A,DET,14862748245026736845,17083,Un,DET,362773788461399393,17083
14,model,NOUN,5265715978910192994,17083,modèle,NOUN,6706825515920062940,17083
15,that,DET,4380130941430378203,17083,qui,PRON,18025162834834030610,17083
16,'s,AUX,16428057658620181782,17083,0,0,0,0
17,trashing,VERB,6040386073306640942,17083,saccage,VERB,14366028123968515996,17083
18,the,DET,7425985699627899538,17083,le,DET,13361843836202591494,17083
19,living,VERB,15682350408950521769,17083,vivant,ADJ,17659330068605316492,17083
20,world,NOUN,1703489418272052182,17083,monde,NOUN,6271367927324676804,17083
21,and,CCONJ,2283656566040971221,19750,et,CCONJ,13620178847145827813,19750
22,threatens,VERB,5421678628726185833,19750,menace,VERB,13389801723153828189,19750
23,the,DET,7425985699627899538,19750,la,DET,6804705863737483857,19750
24,lives,NOUN,11245784847398743405,19750,vie,NOUN,1847880880418315348,19750
25,of,ADP,886050111519832510,19750,de,ADP,11144093025662894627,19750
26,our,DET,17577015140245084783,19750,nos,DET,6968452539944589995,19750
27,descendants,NOUN,862071568307484109,19750,descendants,NOUN,862071568307484109,19750
28,?,PUNCT,8205403955989537350,19750,?,PUNCT,8205403955989537350,19750
29,A,DET,14862748245026736845,23750,Un,DET,362773788461399393,23750
30,model,NOUN,5265715978910192994,23750,modèle,NOUN,6706825515920062940,23750
31,0,0,0,0,qui,PRON,18025162834834030610,23750
32,excludes,VERB,15877256052940393770,23750,exclut,VERB,7739614196944865837,23750
33,that,DET,4380130941430378203,23750,des,DET,6923696665978021163,23750
34,billions,NOUN,8921192804901353284,23750,milliards,NOUN,16737671747161263831,23750
35,of,ADP,886050111519832510,23750,de,ADP,11144093025662894627,23750
36,people,NOUN,7593739049417968140,23750,personnes,NOUN,12155298742963050427,23750
37,while,SCONJ,1039541750886098100,27708,tout,ADV,15661096398690594318,27708
38,0,0,0,0,en,ADP,14626626061804382878,27708
39,0,0,0,0,en,ADP,14626626061804382878,27708
40,making,VERB,200141916689428108,27708,rendant,VERB,6569142744407695127,27708
41,a,DET,11901859001352538922,27708,une,DET,16752500866415647,27708
42,handful,NOUN,12031252932424522641,27708,poignée,NOUN,484363296751646128,27708
43,unimaginably,ADV,18125682271345648694,27708,incroyablement,ADV,12850988938295466869,27708
44,rich,ADJ,10580761479554314246,27708,riches,ADJ,13099648235135542908,27708
45,?,PUNCT,8205403955989537350,27708,?,PUNCT,8205403955989537350,27708
46,That,SCONJ,4759254855483594167,31708,Qui,PRON,17202527721526580731,31708
47,sorts,VERB,8370043181076909782,31708,classe,VERB,754557113557678183,31708
48,us,PRON,4950757572332304006,31708,nous,PRON,15994519860812886258,31708
49,into,ADP,3278561384161438710,31708,en,ADP,14626626061804382878,31708
50,winners,NOUN,8190168670542043044,31708,gagnants,NOUN,4374898521986743714,31708
51,and,CCONJ,2283656566040971221,31708,et,CCONJ,13620178847145827813,31708
52,losers,NOUN,9335771375169577666,31708,perdants,NOUN,7088907022502981740,31708
53,",",PUNCT,2593208677638477497,31708,0,0,0,0
54,and,CCONJ,2283656566040971221,34875,puis,CCONJ,18081945031024637612,34875
55,then,ADV,2630753287402592467,34875,blâme,ADP,13077241995984621155,34875
56,blames,VERB,8196933263934739584,34875,0,0,0,0
57,the,DET,7425985699627899538,34875,les,DET,5902437463952755554,34875
58,losers,NOUN,9335771375169577666,34875,perdants,NOUN,7088907022502981740,34875
59,for,ADP,16037325823156266367,34875,pour,ADP,4302925298007755726,34875
60,their,DET,4244585616942201722,34875,leur,DET,9043354729336809481,34875
61,misfortune,NOUN,11950722454068682954,34875,malheur,NOUN,17025657078314774118,34875
62,?,PUNCT,8205403955989537350,34875,?,PUNCT,8205403955989537350,34875
63,Welcome,VERB,1734270822155717711,39417,Bienvenue,VERB,17469208427357353943,39417
64,to,ADP,3791531372978436496,39417,dans,ADP,6959196919681770914,39417
65,0,0,0,0,le,DET,13361843836202591494,39417
66,neoliberalism,NOUN,14494182356227476430,39417,néolibéralisme,NOUN,7153564572109444682,39417
67,",",PUNCT,2593208677638477497,39417,",",PUNCT,2593208677638477497,39417
68,the,DET,7425985699627899538,42000,la,DET,6804705863737483857,42000
69,zombie,NOUN,4357521890163540293,42000,doctrine,NOUN,16738715522102718193,42000
70,doctrine,NOUN,16738715522102718193,42000,zombie,NOUN,4357521890163540293,42000
71,that,DET,4380130941430378203,42000,qui,PRON,18025162834834030610,42000
72,never,ADV,10879546028211794123,42000,ne,ADV,6065859282030310819,42000
73,seems,VERB,2446979777954330933,42000,semble,VERB,12100177352287747627,42000
74,to,PART,3791531372978436496,42000,jamais,ADV,18256579310662257439,42000
75,die,VERB,3573116604670608395,42000,mourir,VERB,3649018755769799406,42000
76,",",PUNCT,2593208677638477497,42000,",",PUNCT,2593208677638477497,42000
77,however,ADV,17682826258315136684,45500,peu,ADV,8637690577923243362,45500
78,0,0,0,0,importe,VERB,16677760881087293303,45500
79,0,0,0,0,qu',SCONJ,13574260379477198189,45500
80,it,PRON,10239237003504588839,45500,elle,PRON,9260199389753928846,45500
81,is,AUX,3411606890003347522,45500,soit,AUX,13860546894558360219,45500
