,0,1,2,3,4,5,6,7
0,Actually,ADV,6517557822862606563,15260,En,ADP,11159992760278512227,15260
1,0,0,0,0,fait,NOUN,303196683033024630,15260
2,",",PUNCT,2593208677638477497,15260,",",PUNCT,2593208677638477497,15260
3,I,PRON,4690420944186131903,15260,je,PRON,8612506203511071854,15260
4,come,VERB,5307304325359566725,15260,viens,VERB,16714558669297818621,15260
5,from,ADP,7831658034963690409,15260,d',ADP,18329478872494918915,15260
6,Britain,PROPN,9199405576633879440,15260,Angleterre,NOUN,8862500929666901558,15260
7,",",PUNCT,2593208677638477497,15260,",",PUNCT,2593208677638477497,15260
8,but,CCONJ,14560795576765492085,18260,mais,CCONJ,3927803321315481089,18260
9,I,PRON,4690420944186131903,18260,cela,PRON,10113288157935512298,18260
10,'ve,AUX,2989924464908128948,18260,fait,VERB,303196683033024630,18260
11,been,AUX,12517269084653561647,18260,0,0,0,0
12,living,VERB,15682350408950521769,18260,vis,VERB,16577481530183194576,18260
13,in,ADP,3002984154512732771,18260,que,PRON,11474801393294414462,18260
14,Maldives,PROPN,4993048500181462479,18260,je,PRON,8612506203511071854,18260
15,for,ADP,16037325823156266367,18260,aux,ADJ,405,18260
16,26,NUM,751379656861038627,18260,26,NUM,751379656861038627,18260
17,years,NOUN,9492612516460955585,18260,ans,NOUN,4232654337548179339,18260
18,now,ADV,17157488710739566268,18260,Maldives,ADJ,4993048500181462479,18260
19,.,PUNCT,12646065887601541794,18260,.,PUNCT,12646065887601541794,18260
20,So,ADV,3893465145528745987,21260,Donc,ADV,14176422658485151661,21260
21,",",PUNCT,2593208677638477497,21260,",",PUNCT,2593208677638477497,21260
22,that,DET,4380130941430378203,21260,c',PRON,3614287697118523228,21260
23,'s,AUX,16428057658620181782,21260,est,AUX,14619786160612475726,21260
24,really,ADV,14653600329166397554,21260,vraiment,ADV,5673541881756200603,21260
25,home,NOUN,12006852138382633966,21260,chez,ADP,8868037028703655498,21260
26,0,0,0,0,moi,PRON,3970053486024285833,21260
27,.,PUNCT,12646065887601541794,21260,.,PUNCT,12646065887601541794,21260
28,The,DET,5059648917813135842,23260,Les,DET,16238897526868850703,23260
29,Maldives,PROPN,4993048500181462479,23260,Maldives,NOUN,4993048500181462479,23260
30,",",PUNCT,2593208677638477497,23260,",",PUNCT,2593208677638477497,23260
31,as,SCONJ,7437575085468336610,23260,comme,SCONJ,6699011506843298584,23260
32,I,PRON,4690420944186131903,23260,vous,PRON,6151699640482831038,23260
33,'m,AUX,8504683628951808721,23260,le,DET,13361843836202591494,23260
34,sure,ADJ,2985827712170516640,23260,savez,NOUN,14762060417998677156,23260
35,you,PRON,7624161793554793053,23260,0,0,0,0
36,'re,AUX,523464648099722843,23260,0,0,0,0
37,aware,ADJ,15981128065641363532,23260,0,0,0,0
38,",",PUNCT,2593208677638477497,23260,",",PUNCT,2593208677638477497,23260
39,are,AUX,5012629990875267006,23260,0,0,0,0
40,a,DET,11901859001352538922,23260,un,DET,12188161997964598936,23260
41,chain,NOUN,9851628669129545434,23260,archipel,NOUN,10561750782842328458,23260
42,of,ADP,886050111519832510,23260,0,0,0,0
43,islands,NOUN,10911197854398308792,23260,forment,NOUN,10130006901628278085,23260
44,off,ADP,7039397736629347729,25260,situé,VERB,8887350720956033765,25260
45,the,DET,7425985699627899538,25260,des,DET,6923696665978021163,25260
46,southwest,ADJ,10571275135920187244,25260,Indiennes,ADJ,11247622485669167064,25260
47,coast,NOUN,2828776501261501698,25260,côtes,NOUN,4853848296693847030,25260
48,of,ADP,886050111519832510,25260,sud-ouest,VERB,12301945137353967517,25260
49,India,PROPN,13756031414435721121,25260,au,PROPN,11216685815786043991,25260
50,here,ADV,411390626470654571,25260,là,ADV,12844001651356581174,25260
51,.,PUNCT,12646065887601541794,25260,.,PUNCT,12646065887601541794,25260
52,Capital,PROPN,18133766447959427057,27260,La,DET,6239908149323985340,27260
53,",",PUNCT,2593208677638477497,27260,capitale,NOUN,10862748892385652873,27260
54,Malé,PROPN,3039049823453848080,27260,est,AUX,14619786160612475726,27260
55,where,ADV,16318918034475841628,27260,Malé,X,3039049823453848080,27260
56,",",PUNCT,2593208677638477497,27260,",",PUNCT,2593208677638477497,27260
57,I,PRON,4690420944186131903,27260,où,PRON,779685322035147723,27260
58,0,0,0,0,je,PRON,8612506203511071854,27260
59,live,VERB,13874798850131827181,27260,vis,VERB,16577481530183194576,27260
60,.,PUNCT,12646065887601541794,27260,.,PUNCT,12646065887601541794,27260
61,Actually,ADV,6517557822862606563,29260,En,ADP,11159992760278512227,29260
62,today,NOUN,11042482332948150395,29260,fait,NOUN,303196683033024630,29260
63,",",PUNCT,2593208677638477497,29260,",",PUNCT,2593208677638477497,29260
64,0,0,0,0,en,ADP,14626626061804382878,29260
65,sitting,VERB,12382101295562943896,29260,étant,VERB,3621438723320431422,29260
66,here,ADV,411390626470654571,29260,là,ADV,12844001651356581174,29260
67,in,ADP,3002984154512732771,29260,aujourd'hui,ADP,9478438274351682003,29260
68,0,0,0,0,à,ADP,1840659177240090782,29260
69,Mysore,PROPN,6601133365415447646,29260,Mysore,PROPN,6601133365415447646,29260
70,",",PUNCT,2593208677638477497,29260,",",PUNCT,2593208677638477497,29260
71,we,PRON,16064069575701507746,32260,nous,PRON,15994519860812886258,32260
72,'re,AUX,523464648099722843,32260,sommes,AUX,10877652818660484091,32260
73,closer,ADJ,16457362636243758145,32260,proche,ADJ,13241908884739564973,32260
74,to,ADP,3791531372978436496,32260,de,ADP,11144093025662894627,32260
75,Malé,PROPN,3039049823453848080,32260,plus,ADV,2123754640991541914,32260
76,than,SCONJ,10794458019344880855,32260,que,SCONJ,11474801393294414462,32260
77,we,PRON,16064069575701507746,32260,Malé,NOUN,3039049823453848080,32260
78,are,AUX,5012629990875267006,32260,0,0,0,0
79,to,ADP,3791531372978436496,32260,de,ADP,11144093025662894627,32260
80,Delhi,PROPN,7055494911946032454,32260,Delhi,PROPN,7055494911946032454,32260
81,",",PUNCT,2593208677638477497,32260,",",PUNCT,2593208677638477497,32260
82,for,ADP,16037325823156266367,32260,par,ADP,11560817535472117264,32260
83,example,NOUN,899618643364689362,32260,exemple,NOUN,6085141703336254892,32260
