,0,1,2,3,4,5,6,7
0,Este,DET,5783993104369099660,15260,Ce,DET,10217257574287006157,15260
1,teléfono,NOUN,7954965612939897958,15260,téléphone,NOUN,2227739191921850929,15260
2,móvil,ADJ,4814790131672995828,15260,mobile,ADJ,13895322422246515550,15260
3,comenzó,VERB,3629981551008774271,18260,commence,NOUN,970816546859106428,18260
4,su,DET,14248009254309298022,18260,son,DET,2555790282192608669,18260
5,camino,NOUN,2472374425192424063,18260,voyage,NOUN,7719032938580114715,18260
6,en,ADP,14626626061804382878,21260,dans,ADP,6959196919681770914,21260
7,una,DET,1019041181156623609,21260,une,DET,16752500866415647,21260
8,mina,NOUN,7741577834240399545,21260,mine,NOUN,15511008935841392415,21260
9,artesanal,ADJ,6845516037688219041,21260,artisanale,ADJ,557769399842063122,21260
10,al,ADP,8222700718889469974,23260,dans,ADP,6959196919681770914,23260
11,Este,PROPN,5783993104369099660,23260,l',DET,11055277117081255759,23260
12,de,ADP,11144093025662894627,23260,Est,NOUN,16793024966044232030,23260
13,por,ADP,18244196334509357400,25260,du,DET,17166863280368009634,23260
14,Congo,PROPN,2423208881737520636,23260,Congo,PROPN,2423208881737520636,23260
15,.,PUNCT,12646065887601541794,23260,.,PUNCT,12646065887601541794,23260
16,explotada,VERB,9732148446985619669,25260,Ces,DET,5121796338014571893,25260
17,Es,AUX,13491050862432847103,25260,sont,AUX,2183785841973629617,25260
18,que,SCONJ,11474801393294414462,27260,des,DET,6923696665978021163,25260
19,bandas,NOUN,5519062216663159343,25260,gangs,NOUN,425143980078947650,25260
20,armadas,ADJ,17164195682993015301,25260,armés,ADJ,5300111850208364379,25260
21,emplean,VERB,4692273607966397729,27260,qui,PRON,18025162834834030610,25260
22,de,ADP,11144093025662894627,29260,en,ADP,14626626061804382878,25260
23,niños,NOUN,6742480070121381381,27260,assurent,NOUN,15155348501254398456,25260
24,El,DET,2536664749893722438,29260,le,DET,13361843836202591494,25260
25,Consejo,PROPN,11412545865913499660,29260,contrôle,NOUN,110298003631876724,25260
26,.,PUNCT,12646065887601541794,27260,",",PUNCT,2593208677638477497,25260
27,Seguridad,PROPN,10140045364591366288,29260,se,PRON,9839690450034771972,27260
28,llama,VERB,10178042602320072607,31260,servant,VERB,10512378908200930639,27260
29,de,ADP,11144093025662894627,29260,d',ADP,18329478872494918915,27260
30,minerales,NOUN,3084111195193514258,31260,enfants,NOUN,3469590526488240738,27260
31,esclavos,ADJ,4151397779584384667,27260,esclaves,ADJ,17418562014557116255,27260
32,"""",PUNCT,15884554869126768810,31260,.,PUNCT,12646065887601541794,27260
33,los,PRON,7307884290799599686,31260,Ce,PRON,10217257574287006157,29260
34,que,SCONJ,11474801393294414462,33260,que,SCONJ,11474801393294414462,29260
35,la,DET,6804705863737483857,29260,le,DET,13361843836202591494,29260
36,ONU,PROPN,2082477048124068159,29260,Conseil,PROPN,10265832328710632600,29260
37,de,ADP,11144093025662894627,31260,de,ADP,11144093025662894627,29260
38,sangre,NOUN,6837531816263214071,31260,Sécurité,NOUN,525478767107296706,29260
39,en,ADP,14626626061804382878,33260,de,ADP,11144093025662894627,29260
40,"""",PUNCT,15884554869126768810,31260,l',DET,11055277117081255759,29260
41,luego,ADV,4526122816444084130,33260,ONU,PROPN,2082477048124068159,29260
42,viajan,VERB,1180849889709089153,33260,appelle,VERB,1846980593719613199,31260
43,alguna,DET,9476533234829010752,35260,des,DET,6923696665978021163,31260
44,",",PUNCT,2593208677638477497,31260,"""",PUNCT,15884554869126768810,31260
45,forma,NOUN,16527481731563555432,33260,pierres,NOUN,3640134953431932383,31260
46,de,ADP,11144093025662894627,33260,de,ADP,11144093025662894627,31260
47,componente,NOUN,11711140396528260263,33260,sang,NOUN,11353401955434473971,31260
48,y,CONJ,9409450202036847209,35260,"""",PUNCT,15884554869126768810,31260
49,en,ADP,14626626061804382878,35260,se,PRON,9839690450034771972,33260
50,terminan,VERB,12833886882081775242,35260,transforme,VERB,13673315632075135037,33260
51,ya,ADV,7831648150548777939,39260,ensuite,ADV,15609754179277868096,33260
