,0,1,2,3,4,5,6,7
0,So,ADV,3893465145528745987,12841,0,0,0,0
1,I,PRON,4690420944186131903,12841,Je,PRON,2628248770713310789,12841
2,know,VERB,7743033266031195906,12841,sais,VERB,7555694786626883578,12841
3,TED,PROPN,7712797595491725577,12841,que,SCONJ,11474801393294414462,12841
4,is,AUX,3411606890003347522,12841,s',PRON,13057294305572976255,12841
5,about,ADV,942632335873952620,12841,intéresse,VERB,1940623389826400943,12841
6,a,DET,11901859001352538922,12841,aux,ADJ,405,12841
7,lot,NOUN,6920515201346452032,12841,TED,NOUN,7712797595491725577,12841
8,of,ADP,886050111519832510,12841,0,0,0,0
9,things,NOUN,3586418546468265269,12841,projets,NOUN,13355826737360835713,12841
10,that,DET,4380130941430378203,12841,0,0,0,0
11,are,AUX,5012629990875267006,12841,0,0,0,0
12,big,ADJ,15511632813958231649,12841,grands,ADJ,14192169691041644403,12841
13,",",PUNCT,2593208677638477497,12841,.,PUNCT,12646065887601541794,12841
14,but,CCONJ,14560795576765492085,16596,Mais,CCONJ,3985832202445185970,16596
15,I,PRON,4690420944186131903,16596,je,PRON,8612506203511071854,16596
16,want,VERB,7597692042947428029,16596,souhaite,AUX,6692028768762735272,16596
17,to,PART,3791531372978436496,16596,quelque,DET,12166229204512560195,16596
18,talk,VERB,13939146775466599234,16596,parler,VERB,3955094953687558631,16596
19,to,ADP,3791531372978436496,16596,de,ADP,11144093025662894627,16596
20,you,PRON,7624161793554793053,16596,vous,PRON,6151699640482831038,16596
21,about,ADP,942632335873952620,16596,d',ADP,18329478872494918915,16596
22,something,PRON,17370494668576369452,16596,chose,NOUN,16094856241113769018,16596
23,very,ADV,9548244504980166557,16596,infime,NOUN,8152584487388428694,16596
24,small,ADJ,16938367552274787525,16596,0,0,0,0
25,.,PUNCT,12646065887601541794,16596,.,PUNCT,12646065887601541794,16596
26,So,ADV,3893465145528745987,20150,Si,SCONJ,17232677785023700288,20126
27,small,ADJ,16938367552274787525,20150,petit,ADJ,5852198352922792238,20126
28,",",PUNCT,2593208677638477497,20150,qu',SCONJ,13574260379477198189,20126
29,it,PRON,10239237003504588839,20150,il,PRON,8081183868394845856,20126
30,'s,AUX,16428057658620181782,20150,se,PRON,9839690450034771972,20126
31,0,0,0,0,résume,VERB,4159066754197406667,20126
32,0,0,0,0,en,ADP,14626626061804382878,20126
33,a,DET,11901859001352538922,20150,un,DET,12188161997964598936,20126
34,single,ADJ,9644341664820045211,20150,seul,ADJ,9768977741786213823,20126
