,0,1,2,3,4,5,6,7
0,I,PRON,4690420944186131903,12652,Je,PRON,2628248770713310789,12652
1,could,VERB,7494117911267222209,12652,pourrais,AUX,4470173887279777112,12652
2,fit,VERB,6388973655490464457,12652,rassembler,VERB,13417519989889688336,12652
3,ever,ADV,6231102377460051108,12652,tous,ADJ,9219070020730443276,12652
4,all,DET,13409319323822384369,12652,les,DET,5902437463952755554,12652
5,movies,NOUN,3238731643930266044,12652,films,NOUN,5665575797947403677,12652
6,inside,ADV,3410355712981309345,12652,jamais,ADV,18256579310662257439,12652
7,made,VERB,7136294487848412980,12652,réalisés,VERB,4223989133205158911,12652
8,of,ADP,886050111519832510,12652,à,ADP,1840659177240090782,12652
9,this,DET,1995909169258310477,12652,l',DET,11055277117081255759,12652
10,tube,NOUN,4053915828282206186,12652,intérieur,NOUN,8139270573768933766,12652
11,0,0,0,0,de,ADP,11144093025662894627,12652
12,0,0,0,0,ce,DET,5293259605002647980,12652
13,0,0,0,0,tube,NOUN,4053915828282206186,12652
14,.,PUNCT,12646065887601541794,12652,.,PUNCT,12646065887601541794,12652
15,If,SCONJ,9698320431655714481,17872,Si,SCONJ,17232677785023700288,17872
16,you,PRON,7624161793554793053,17872,vous,PRON,6151699640482831038,17872
17,ca,VERB,13913074996085095135,17872,à,ADP,1840659177240090782,17872
18,n't,PART,2043519015752540944,17872,arrivez,AUX,11063107079556633482,17872
19,see,VERB,11925638236994514241,17872,voir,VERB,12819628417946534543,17872
20,it,PRON,10239237003504588839,17872,c',PRON,3614287697118523228,17872
21,",",PUNCT,2593208677638477497,17872,",",PUNCT,2593208677638477497,17872
22,that,DET,4380130941430378203,17872,le,DET,13361843836202591494,17872
23,'s,AUX,16428057658620181782,17872,est,AUX,14619786160612475726,17872
24,kind,ADV,11997309252971546427,17872,pas,ADV,162626740300448766,17872
25,of,ADV,886050111519832510,17872,n',ADV,6790753473526118935,17872
26,the,DET,7425985699627899538,17872,le,DET,13361843836202591494,17872
27,point,NOUN,15479733260938818482,17872,but,NOUN,14560795576765492085,17872
28,.,PUNCT,12646065887601541794,17872,.,PUNCT,12646065887601541794,17872
29,(,PUNCT,12638816674900267446,20149,(,PUNCT,12638816674900267446,20149
30,Laughter,PROPN,9911806888783028371,20149,Rires,NOUN,11291050488124262083,20149
31,),PUNCT,3842344029291005339,20149,),PUNCT,3842344029291005339,20149
32,Before,ADP,15510530331754503593,21189,Avant,ADP,8659298824824785019,21189
33,we,PRON,16064069575701507746,21189,c',PRON,3614287697118523228,21189
34,understand,VERB,2256871070683278179,21189,comprendre,VERB,17519702582982702326,21189
35,how,ADV,16331095434822636218,21189,comment,ADV,15057923854949126052,21189
36,this,DET,1995909169258310477,21189,de,ADP,11144093025662894627,21189
37,is,AUX,3411606890003347522,21189,est,AUX,14619786160612475726,21189
38,possible,ADJ,1322442146463163273,21189,possible,ADJ,1322442146463163273,21189
39,",",PUNCT,2593208677638477497,21189,",",PUNCT,2593208677638477497,21189
40,it,PRON,10239237003504588839,24456,il,PRON,8081183868394845856,24456
41,'s,AUX,16428057658620181782,24456,est,AUX,14619786160612475726,24456
42,important,ADJ,5951875591235763184,24456,important,ADJ,5951875591235763184,24456
43,to,PART,3791531372978436496,24456,de,ADP,11144093025662894627,24456
44,understand,VERB,2256871070683278179,24456,comprendre,VERB,17519702582982702326,24456
45,the,DET,7425985699627899538,24456,la,DET,6804705863737483857,24456
46,value,NOUN,1345584765475359109,24456,valeur,NOUN,2157488097562530503,24456
47,of,ADP,886050111519832510,24456,de,ADP,11144093025662894627,24456
48,this,DET,1995909169258310477,24456,cet,DET,14689647049407980185,24456
49,feat,NOUN,15434874628346717553,24456,exploit,NOUN,6642153553068112355,24456
50,.,PUNCT,12646065887601541794,24456,.,PUNCT,12646065887601541794,24456
51,0,0,0,0,Toutes,ADJ,385121018314766555,29075
52,All,DET,3199372179527662625,29075,nos,DET,6968452539944589995,29075
53,thoughts,NOUN,12320243888481754458,29075,pensées,NOUN,1971946343645351579,29075
54,and,CCONJ,2283656566040971221,29075,et,CCONJ,13620178847145827813,29075
55,our,DET,17577015140245084783,29075,nos,DET,6968452539944589995,29075
56,actions,NOUN,9002482787730482139,29075,actions,NOUN,9002482787730482139,29075
57,of,ADP,886050111519832510,29075,de,ADP,11144093025662894627,29075
58,these,DET,6459564349623679250,29075,nos,DET,6968452539944589995,29075
59,days,NOUN,18443948407981750281,29075,jours,NOUN,8912546954998223104,29075
60,",",PUNCT,2593208677638477497,29075,",",PUNCT,2593208677638477497,29075
61,through,ADP,18216413589307435838,31365,sous,ADP,17442958008897001386,31365
62,0,0,0,0,la,DET,6804705863737483857,31365
63,photos,NOUN,1567574632676949174,31365,forme,NOUN,16162119301457358071,31365
64,0,0,0,0,de,ADP,11144093025662894627,31365
65,videos,NOUN,13618122911376244816,31365,photos,NOUN,1567574632676949174,31365
66,and,CCONJ,2283656566040971221,31365,et,CCONJ,13620178847145827813,31365
67,0,0,0,0,de,ADP,11144093025662894627,31365
68,0,0,0,0,vidéos,PROPN,16289619411194959099,31365
69,--,PUNCT,10501404726543969396,31365,--,PUNCT,10501404726543969396,31365
70,even,ADV,17339226045912991082,33375,même,ADV,1130429708572951360,33375
71,our,DET,17577015140245084783,33375,nos,DET,6968452539944589995,33375
72,fitness,NOUN,16077558457170174656,33375,activités,NOUN,2079171378448999443,33375
73,activities,NOUN,9795060157297283152,33375,sportives,ADJ,3567820855437253701,33375
74,--,PUNCT,10501404726543969396,33375,--,PUNCT,10501404726543969396,33375
75,are,AUX,5012629990875267006,35278,sont,AUX,2183785841973629617,35278
76,stored,VERB,3778821231506299639,35278,stockées,VERB,16196705936070528765,35278
77,0,0,0,0,en,ADP,14626626061804382878,35278
78,0,0,0,0,tant,ADV,1186783939441122731,35278
79,as,SCONJ,7437575085468336610,35278,que,SCONJ,11474801393294414462,35278
80,data,NOUN,6645506661261177361,35278,données,NOUN,1471001329859234630,35278
