,0,1,2,3,4,5,6,7
0,It,PRON,7859011591137717335,15260,en,ADP,14626626061804382878,15260
1,'s,AUX,16428057658620181782,15260,Estamos,AUX,26823624463265950,15260
2,the,DET,7425985699627899538,15260,la,DET,6804705863737483857,15260
3,Second,PROPN,17217751347113912027,15260,Segunda,PROPN,18026732831713907655,15260
4,World,PROPN,9796807554284407750,15260,Guerra,PROPN,11923374793192276538,15260
5,War,PROPN,18258199938562639160,15260,Mundial,PROPN,9532584689595435199,15260
6,.,PUNCT,12646065887601541794,15260,",",PUNCT,2593208677638477497,15260
7,A,DET,14862748245026736845,17260,un,DET,12188161997964598936,17260
8,German,ADJ,105500112762911502,17260,en,ADP,14626626061804382878,17260
9,prison,NOUN,10632972090972181056,17260,campo,NOUN,15028733017056288193,17260
10,camp,NOUN,4639682266083020311,17260,concentración,NOUN,14693832730198329015,17260
11,.,PUNCT,12646065887601541794,17260,de,ADP,11144093025662894627,17260
12,And,CCONJ,12172435438170721471,20260,alemán,ADJ,4798252446235555634,17260
13,this,DET,1995909169258310477,20260,este,DET,15654890294676217493,20260
14,man,NOUN,3104811030673030468,20260,hombre,NOUN,2496179279000154333,20260
15,",",PUNCT,2593208677638477497,20260,",",PUNCT,2593208677638477497,20260
16,Archie,PROPN,18054920326268142713,23260,Archie,PROPN,18054920326268142713,23260
17,Cochrane,PROPN,17381014316600621427,23260,Cochrane,PROPN,17381014316600621427,23260
18,",",PUNCT,2593208677638477497,23260,",",PUNCT,2593208677638477497,23260
19,is,AUX,3411606890003347522,26260,y,CONJ,9409450202036847209,20260
20,a,DET,11901859001352538922,26260,y,CONJ,9409450202036847209,26260
21,prisoner,NOUN,7742663607586058537,26260,prisionero,NOUN,11199594889977694480,26260
22,of,ADP,886050111519832510,26260,de,ADP,11144093025662894627,26260
23,war,NOUN,1269071886833429403,26260,guerra,NOUN,10275988218560988863,26260
24,and,CCONJ,2283656566040971221,26260,médico,ADJ,7637227893096794429,26260
25,a,DET,11901859001352538922,26260,un,DET,12188161997964598936,29260
26,doctor,NOUN,18058202148154971361,26260,problema,NOUN,9973753568802441341,29260
27,",",PUNCT,2593208677638477497,26260,",",PUNCT,2593208677638477497,26260
28,and,CCONJ,2283656566040971221,29260,tiene,VERB,12773169655925470509,29260
29,he,PRON,1655312771067108281,29260,y,CONJ,9409450202036847209,32260
30,has,AUX,1248239241591158246,29260,es,AUX,10343076919720641053,32260
31,a,DET,11901859001352538922,29260,que,SCONJ,11474801393294414462,32260
32,problem,NOUN,4473158105997569131,29260,personas,NOUN,1891828540174324529,32260
33,.,PUNCT,12646065887601541794,29260,que,PRON,11474801393294414462,32260
34,The,DET,5059648917813135842,32260,las,DET,6526950402091386798,32260
35,problem,NOUN,4473158105997569131,32260,tiene,VERB,12773169655925470509,32260
36,is,AUX,3411606890003347522,32260,cuidar,VERB,7974495888299118023,32260
37,that,SCONJ,4380130941430378203,32260,que,SCONJ,11474801393294414462,32260
38,the,DET,7425985699627899538,32260,sufren,VERB,1478400184603232591,35260
39,men,NOUN,14856451825348452620,32260,atroz,ADJ,3088612977729772315,37260
40,under,ADP,11091676426636450224,32260,de,ADP,11144093025662894627,37260
41,his,DET,2661093235354845946,32260,una,DET,1019041181156623609,37260
42,care,NOUN,14027581762467160941,32260,afección,NOUN,12949262004519421879,37260
43,are,AUX,5012629990875267006,35260,que,SCONJ,11474801393294414462,40260
44,suffering,VERB,8416377366355317085,35260,entiende,VERB,8638015048257838588,40260
45,from,ADP,7831658034963690409,37260,por,ADP,18244196334509357400,43260
46,an,DET,15099054000809333061,37260,no,ADV,13055779130471031426,40260
47,excruciating,ADJ,11443278640853856490,37260,debilitante,ADJ,2158757425089153903,37260
48,and,CCONJ,2283656566040971221,37260,.,PUNCT,12646065887601541794,40260
49,debilitating,VERB,13465747453109440061,37260,caracteriza,VERB,6506476690111647898,43260
50,condition,NOUN,15050408803291667128,37260,ampollas,NOUN,12012697721511285057,45260
51,that,SCONJ,4380130941430378203,40260,Se,PRON,14729232253331376861,43260
52,Archie,PROPN,18054920326268142713,40260,Archie,PROPN,18054920326268142713,40260
53,does,AUX,1818273248662495384,40260,unas,DET,18208435281000627741,45260
54,n't,PART,2043519015752540944,40260,horribles,ADJ,5020763737330099512,45260
55,really,ADV,14653600329166397554,40260,bien,ADV,8265441118321635764,40260
56,understand,VERB,2256871070683278179,40260,llenas,ADJ,10953104518481557220,45260
57,.,PUNCT,12646065887601541794,40260,.,PUNCT,12646065887601541794,45260
58,The,DET,5059648917813135842,43260,un,DET,12188161997964598936,45260
59,symptoms,NOUN,15464668400958984916,43260,líquido,NOUN,2849198117384458675,45260
60,are,AUX,5012629990875267006,45260,no,ADV,13055779130471031426,48260
61,this,DET,1995909169258310477,45260,Él,PRON,2783853345432528310,48260
62,horrible,ADJ,7427181392772256425,45260,subcutáneo,ADJ,12109714721967236975,45260
63,swelling,VERB,3041143002893755605,45260,sabe,VERB,3542421993745559064,48260
64,up,ADP,2199259611705938403,45260,de,ADP,11144093025662894627,45260
65,of,ADP,886050111519832510,45260,si,SCONJ,13884469947995795204,48260
66,fluids,NOUN,9321776990032145644,45260,infección,NOUN,8325743388157665251,48260
67,under,ADP,11091676426636450224,45260,o,CONJ,1489474827855109852,48260
68,the,DET,7425985699627899538,45260,una,DET,1019041181156623609,48260
69,skin,NOUN,12856108066760928564,45260,ver,NOUN,16203534885047373824,48260
70,.,PUNCT,12646065887601541794,45260,.,PUNCT,12646065887601541794,48260
71,But,CCONJ,18004243461113809161,48260,si,SCONJ,13884469947995795204,48260
72,he,PRON,1655312771067108281,48260,tiene,VERB,12773169655925470509,48260
73,does,AUX,1818273248662495384,48260,es,AUX,10343076919720641053,48260
74,n't,PART,2043519015752540944,48260,con,ADP,6945313634251781056,48260
75,know,VERB,7743033266031195906,48260,sabe,VERB,3542421993745559064,51260
76,whether,SCONJ,4099315622432746663,48260,que,SCONJ,11474801393294414462,48260
77,it,PRON,10239237003504588839,48260,cómo,PRON,8106224997027377807,51260
78,'s,AUX,16428057658620181782,48260,No,ADV,9692231336188541085,51260
79,an,DET,15099054000809333061,48260,tratarla,VERB,11520631061283077701,51260
80,infection,NOUN,12354069391853095836,48260,malnutrición,NOUN,3826636311185251009,48260
81,",",PUNCT,2593208677638477497,48260,.,PUNCT,12646065887601541794,51260
82,whether,SCONJ,4099315622432746663,48260,que,SCONJ,11474801393294414462,53260
83,it,PRON,10239237003504588839,48260,tiene,VERB,12773169655925470509,53260
84,'s,AUX,16428057658620181782,48260,Y,CONJ,16961793518281001049,53260
85,to,PART,3791531372978436496,48260,trabajar,VERB,2960815299999526921,53260
86,do,AUX,2158845516055552166,48260,un,DET,12188161997964598936,53260
87,with,ADP,12510949447758279278,48260,en,ADP,14626626061804382878,53260
88,malnutrition,NOUN,13177762936456429348,48260,ambiente,NOUN,13848776048544652120,53260
89,.,PUNCT,12646065887601541794,48260,.,PUNCT,12646065887601541794,53260
90,He,PRON,1692983299745037067,51260,hostil,ADJ,5789953657760815651,53260
91,does,AUX,1818273248662495384,51260,En,ADP,11159992760278512227,56260
92,n't,PART,2043519015752540944,51260,la,DET,6804705863737483857,56260
93,know,VERB,7743033266031195906,51260,guerra,NOUN,10275988218560988863,56260
94,how,ADV,16331095434822636218,51260,la,DET,6804705863737483857,56260
95,to,PART,3791531372978436496,51260,gente,NOUN,11998830313806299131,56260
96,cure,VERB,910830628473846539,51260,hace,VERB,12135968124517883173,56260
97,it,PRON,10239237003504588839,51260,cosas,NOUN,399513973913231652,56260
98,.,PUNCT,12646065887601541794,51260,.,PUNCT,12646065887601541794,56260
99,And,CCONJ,12172435438170721471,53260,terribles,ADJ,15164970542187736222,56260
100,he,PRON,1655312771067108281,53260,Los,DET,8281310487209232694,58260
101,'s,AUX,16428057658620181782,53260,guardias,NOUN,7739423271799217064,58260
102,operating,VERB,16034351688406267716,53260,aburrían,VERB,6531330041652038670,58260
103,in,ADP,3002984154512732771,53260,en,ADP,14626626061804382878,58260
104,a,DET,11901859001352538922,53260,ese,DET,17080020411610877296,58260
105,hostile,ADJ,3168407003309791633,53260,alemanes,ADJ,9198791162082383112,58260
106,environment,NOUN,16709044843282783534,53260,campo,NOUN,15028733017056288193,58260
107,.,PUNCT,12646065887601541794,53260,se,PRON,9839690450034771972,58260
108,And,CCONJ,12172435438170721471,56260,y,CONJ,9409450202036847209,61260
109,people,NOUN,7593739049417968140,56260,a,ADP,11901859001352538922,61260
110,do,AUX,2158845516055552166,56260,empezaban,AUX,1136513266199675282,61260
111,terrible,ADJ,10546341774584045391,56260,disparar,VERB,87996137645218423,61260
112,things,NOUN,3586418546468265269,56260,hacia,ADP,7757292051082942970,61260
113,in,ADP,3002984154512732771,56260,al,ADP,8222700718889469974,61260
114,wars,NOUN,13441563462637540385,56260,campo,NOUN,15028733017056288193,61260
115,.,PUNCT,12646065887601541794,56260,",",PUNCT,2593208677638477497,61260
116,The,DET,5059648917813135842,58260,el,DET,11488171005156075516,61260
117,German,ADJ,105500112762911502,58260,",",PUNCT,2593208677638477497,61260
118,camp,NOUN,4639682266083020311,58260,azar,NOUN,12992220399550936027,61260
119,guards,NOUN,7697852591121475577,58260,diversión,NOUN,6051640823955756738,63260
120,",",PUNCT,2593208677638477497,58260,.,PUNCT,12646065887601541794,63260
121,they,PRON,16875582379069451158,58260,por,ADP,18244196334509357400,63260
122,'ve,AUX,2989924464908128948,58260,En,ADP,11159992760278512227,65260
123,got,VERB,12579384389446384672,58260,alguna,DET,9476533234829010752,65260
124,bored,VERB,16970308308117639108,58260,ocasión,NOUN,5027856113607907843,65260
125,.,PUNCT,12646065887601541794,58260,",",PUNCT,2593208677638477497,65260
126,They,PRON,14947529218328092544,61260,uno,PRON,8171375619591740969,67260
127,'ve,AUX,2989924464908128948,61260,guardias,NOUN,7739423271799217064,67260
128,taken,VERB,10068469413441223976,61260,los,DET,7307884290799599686,67260
129,to,ADP,3791531372978436496,61260,de,ADP,11144093025662894627,67260
130,just,ADV,7148522813498185515,61260,granada,NOUN,18394892868788965676,67260
131,firing,VERB,792740605946169249,61260,lanzó,VERB,5577944352825904366,67260
132,into,ADP,3278561384161438710,61260,al,ADP,8222700718889469974,67260
133,the,DET,7425985699627899538,61260,una,DET,1019041181156623609,67260
134,prison,NOUN,10632972090972181056,61260,baño,NOUN,2544585973562854808,67260
135,camp,NOUN,4639682266083020311,61260,prisioneros,NOUN,2954206206579229291,67260
136,at,ADP,11667289587015813222,61260,de,ADP,11144093025662894627,67260
137,random,PROPN,9382055169086208254,61260,los,DET,7307884290799599686,67260
138,for,ADP,16037325823156266367,63260,estando,AUX,6558051989275299078,70260
139,fun,NOUN,2579443659188327298,63260,gente,NOUN,11998830313806299131,70260
140,.,PUNCT,12646065887601541794,63260,.,PUNCT,12646065887601541794,70260
141,On,ADP,9434774322673848734,65260,de,ADP,11144093025662894627,70260
142,one,NUM,17454115351911680600,65260,Dijo,VERB,12920198234376309165,73260
143,particular,ADJ,15677032745291991228,65260,lleno,ADJ,7945872073752283314,70260
144,occasion,NOUN,1569104935852043595,65260,que,SCONJ,11474801393294414462,73260
145,",",PUNCT,2593208677638477497,65260,.,PUNCT,12646065887601541794,73260
146,one,NUM,17454115351911680600,67260,había,AUX,11746775058755771264,73260
147,of,ADP,886050111519832510,67260,a,ADP,11901859001352538922,75260
148,the,DET,7425985699627899538,67260,sospechosas,ADJ,17741485011923247701,73260
149,guards,NOUN,7697852591121475577,67260,risas,NOUN,14095819606515041113,73260
150,threw,VERB,1434993842667572106,67260,oído,VERB,359500221894984476,73260
151,a,DET,11901859001352538922,67260,Y,CONJ,16961793518281001049,75260
152,grenade,NOUN,3302112193321651660,67260,Archie,PROPN,18054920326268142713,75260
153,into,ADP,3278561384161438710,67260,Cochrane,PROPN,17381014316600621427,75260
154,the,DET,7425985699627899538,67260,el,DET,11488171005156075516,75260
155,prisoners,NOUN,4935277046679158390,67260,",",PUNCT,2593208677638477497,75260
156,',PART,11221368173670222813,67260,era,AUX,7478797442728669872,75260
157,lavatory,NOUN,4051606412517879599,67260,médico,NOUN,7637227893096794429,75260
158,while,SCONJ,1039541750886098100,70260,como,SCONJ,3817173063683202752,75260
159,it,PRON,10239237003504588839,70260,le,PRON,13361843836202591494,78260
160,was,AUX,9921686513378912864,70260,ser,AUX,940341820454552972,78260
161,full,ADJ,6605652555683495965,70260,del,ADP,14178434899903659559,75260
162,of,ADP,886050111519832510,70260,de,ADP,11144093025662894627,78260
163,prisoners,NOUN,4935277046679158390,70260,campo,NOUN,15028733017056288193,75260
164,.,PUNCT,12646065887601541794,70260,",",PUNCT,2593208677638477497,75260
165,He,PRON,1692983299745037067,73260,uno,PRON,8171375619591740969,78260
166,said,VERB,17573686707662795042,73260,tocó,VERB,6704292549906303092,78260
167,he,PRON,1655312771067108281,73260,los,DET,7307884290799599686,78260
168,heard,VERB,12882971233254586938,73260,limpiar,VERB,16332178511072016922,80260
169,suspicious,ADJ,13258855160125050592,73260,primeros,ADJ,5275309124033398764,78260
170,laughter,NOUN,165609914645251023,73260,desastre,NOUN,1122147013570049155,80260
171,.,PUNCT,12646065887601541794,73260,.,PUNCT,12646065887601541794,80260
172,And,CCONJ,12172435438170721471,75260,en,ADP,14626626061804382878,78260
173,Archie,PROPN,18054920326268142713,75260,Algo,PRON,1142293987890025540,82260
174,Cochrane,PROPN,17381014316600621427,75260,Archie,PROPN,18054920326268142713,84260
175,",",PUNCT,2593208677638477497,75260,:,PUNCT,11532473245541075862,82260
176,as,SCONJ,7437575085468336610,75260,más,ADV,13805553149795463782,82260
177,the,DET,7425985699627899538,75260,el,DET,11488171005156075516,80260
178,camp,NOUN,4639682266083020311,75260,mismo,ADV,12984459046605325283,84260
179,doctor,NOUN,18058202148154971361,75260,enfermedad,NOUN,4320445979912393412,84260
180,",",PUNCT,2593208677638477497,75260,.,PUNCT,12646065887601541794,84260
181,was,AUX,9921686513378912864,78260,estaba,AUX,14917719296641627475,84260
182,one,NUM,17454115351911680600,78260,esa,DET,12150002208949237779,84260
183,of,ADP,886050111519832510,78260,misma,DET,6359451746338806667,84260
184,the,DET,7425985699627899538,78260,La,DET,6239908149323985340,87260
185,first,ADJ,11860158879560853892,78260,acuciante,ADJ,1990140170943710116,87260
186,men,NOUN,14856451825348452620,78260,situación,NOUN,3700638165296064555,87260
187,in,ADP,3002984154512732771,78260,parecía,AUX,8931144649433188967,87260
188,to,PART,3791531372978436496,80260,completamente,ADV,16864785734125403307,87260
189,clear,VERB,12321238655908089075,80260,sufriendo,VERB,10850740916264754702,84260
190,up,ADP,2199259611705938403,80260,Pero,CONJ,3012608552889114327,90260
191,the,DET,7425985699627899538,80260,una,DET,1019041181156623609,92260
192,mess,NOUN,1045978126549908185,80260,Archie,PROPN,18054920326268142713,90260
193,.,PUNCT,12646065887601541794,80260,.,PUNCT,12646065887601541794,87260
194,And,CCONJ,12172435438170721471,82260,era,AUX,7478797442728669872,92260
195,one,NUM,17454115351911680600,82260,Cochrane,PROPN,17381014316600621427,90260
196,more,ADJ,2160362229054775535,82260,práctica,ADJ,13928734466294079161,92260
197,thing,NOUN,2473243759842082748,82260,persona,NOUN,17688060688588333503,92260
198,:,PUNCT,11532473245541075862,82260,.,PUNCT,12646065887601541794,92260
199,Archie,PROPN,18054920326268142713,84260,Él,PRON,2783853345432528310,95260
200,was,AUX,9921686513378912864,84260,había,AUX,11746775058755771264,95260
201,suffering,VERB,8416377366355317085,84260,introducido,VERB,5110773813367429392,95260
202,from,ADP,7831658034963690409,84260,en,ADP,14626626061804382878,95260
203,this,DET,1995909169258310477,84260,el,DET,11488171005156075516,95260
204,illness,NOUN,13467924531815002039,84260,campo,NOUN,15028733017056288193,95260
205,himself,PRON,14478292773396679348,84260,vitamina,NOUN,14474970263471517400,95260
206,.,PUNCT,12646065887601541794,84260,",",PUNCT,2593208677638477497,95260
207,So,ADV,3893465145528745987,87260,de,ADP,11144093025662894627,95260
208,the,DET,7425985699627899538,87260,la,DET,6804705863737483857,95260
209,situation,NOUN,13467163215399432703,87260,contrabando,NOUN,333335525568656412,95260
210,seemed,VERB,12172617334749072916,87260,logró,VERB,16839460558201246099,98259
211,pretty,ADV,7379188904070621703,87260,también,ADV,18236539777431520510,98259
212,desperate,ADJ,3348813320868875092,87260,y,CONJ,9409450202036847209,98259
213,.,PUNCT,12646065887601541794,87260,",",PUNCT,2593208677638477497,95260
214,But,CCONJ,18004243461113809161,90260,conseguir,VERB,8444440925015091949,100260
215,Archie,PROPN,18054920326268142713,90260,C,PROPN,149303876845869574,95260
216,Cochrane,PROPN,17381014316600621427,90260,provisiones,NOUN,17476529461435839601,100260
217,was,AUX,9921686513378912864,92260,de,ADP,11144093025662894627,100260
218,a,DET,11901859001352538922,92260,unas,DET,18208435281000627741,100260
219,resourceful,ADJ,7239392756015911387,92260,negro,ADJ,8665821067427511651,102260
220,person,NOUN,14800503047316267216,92260,marmite,NOUN,1947573253183565358,100260
221,.,PUNCT,12646065887601541794,92260,.,PUNCT,12646065887601541794,102260
222,He,PRON,1692983299745037067,95260,algunos,PRON,8203652649733001954,104260
223,'d,VERB,11195369525898364697,95260,en,ADP,14626626061804382878,102260
224,already,ADV,12647358837591399640,95260,mercado,NOUN,4976721918254457623,102260
225,smuggled,VERB,15965565931164314457,95260,el,DET,11488171005156075516,102260
226,vitamin,NOUN,9521458542613722707,95260,vez,NOUN,8246815288216585998,104260
227,C,NOUN,149303876845869574,95260,Tal,NOUN,5456240038276239557,104260
228,into,ADP,3278561384161438710,95260,de,ADP,11144093025662894627,104260
229,the,DET,7425985699627899538,95260,ustedes,PRON,17174455506943557460,104260
230,camp,NOUN,4639682266083020311,95260,marmite,NOUN,1947573253183565358,104260
231,",",PUNCT,2593208677638477497,95260,.,PUNCT,12646065887601541794,104260
232,and,CCONJ,2283656566040971221,98259,se,PRON,9839690450034771972,104260
233,now,ADV,17157488710739566268,98259,es,AUX,10343076919720641053,104260
234,he,PRON,1655312771067108281,98259,qué,PRON,2438889091638947136,104260
235,managed,VERB,1931405758696950510,98259,pregunten,VERB,346621222991115831,104260
236,to,PART,3791531372978436496,100260,la,DET,6804705863737483857,104260
237,get,AUX,2013399242189103424,100260,es,AUX,10343076919720641053,107259
238,hold,NOUN,3818475640248018718,100260,marmite,NOUN,1947573253183565358,107259
239,of,ADP,886050111519832510,100260,La,DET,6239908149323985340,107259
240,supplies,NOUN,16891222671084095807,100260,crema,NOUN,8290783250612448796,107259
241,of,ADP,886050111519832510,100260,para,ADP,17491956544424926374,107259
242,marmite,NOUN,1947573253183565358,100260,pan,NOUN,878148637668841885,107259
243,on,ADP,5640369432778651323,102260,al,ADP,8222700718889469974,107259
244,the,DET,7425985699627899538,102260,una,DET,1019041181156623609,107259
245,black,ADJ,6088217638129078516,102260,untar,VERB,1924219701716849329,107259
246,market,NOUN,5355996235187316948,102260,ingleses,NOUN,12197732689738677037,107259
247,.,PUNCT,12646065887601541794,102260,.,PUNCT,12646065887601541794,107259
248,Now,ADV,13923566239961886281,104260,que,PRON,11474801393294414462,107259
249,some,DET,7000492816108906599,104260,los,DET,7307884290799599686,107259
250,of,ADP,886050111519832510,104260,a,ADP,11901859001352538922,107259
251,you,PRON,7624161793554793053,104260,les,PRON,5902437463952755554,107259
252,will,VERB,18307573501153647118,104260,encanta,VERB,10222295095965005079,107259
253,be,AUX,10382539506755952630,104260,Parece,AUX,14012933637652911477,110260
254,wondering,VERB,7043468241214774610,104260,crudo,ADJ,5401852938668878277,110260
255,what,DET,5865838185239622912,104260,el,DET,11488171005156075516,112260
256,marmite,NOUN,1947573253183565358,104260,petróleo,NOUN,4300021090318496602,110260
257,is,AUX,3411606890003347522,104260,Y,CONJ,16961793518281001049,112260
258,.,PUNCT,12646065887601541794,104260,.,PUNCT,12646065887601541794,110260
259,Marmite,PROPN,13847740025029798888,107259,...,PUNCT,10875615029400813363,112260
260,is,AUX,3411606890003347522,107259,es,AUX,10343076919720641053,112260
261,a,DET,11901859001352538922,107259,picante,ADV,12084043920775147960,114260
262,breakfast,NOUN,12956416454023936912,107259,sabor,NOUN,18330476795755616880,112260
263,spread,NOUN,1686152860662068943,107259,.,PUNCT,12646065887601541794,114260
264,beloved,ADJ,9013346332335142220,107259,importante,ADJ,3371823424964843453,116260
