,0,1,2,3,4,5,6,7
0,Like,SCONJ,16953497649259604211,13333,Comme,ADP,11856038458250197351,13333
1,many,ADJ,9720044723474553187,13333,beaucoup,ADV,9766336526659121080,13333
2,teachers,NOUN,9155453374998337269,13333,enseignants,NOUN,7563687126396882883,13333
3,",",PUNCT,2593208677638477497,13333,",",PUNCT,2593208677638477497,13333
4,every,DET,2739543297294151269,14635,le,DET,13361843836202591494,13333
5,year,NOUN,14889849580704678361,14635,jour,NOUN,15286960681625860412,13333
6,on,ADP,5640369432778651323,14635,d',ADP,18329478872494918915,13333
7,the,DET,7425985699627899538,14635,l',DET,11055277117081255759,13333
8,first,ADJ,11860158879560853892,14635,premier,ADJ,24020307224967470,13333
9,day,NOUN,1608482186128794349,14635,année,NOUN,8237185677528573230,13333
10,of,ADP,886050111519832510,14635,de,ADP,11144093025662894627,13333
11,school,NOUN,13293160603192985325,14635,0,0,0,0
12,",",PUNCT,2593208677638477497,14635,",",PUNCT,2593208677638477497,13333
13,I,PRON,4690420944186131903,16659,je,PRON,8612506203511071854,16659
14,lead,VERB,82546335403996757,16659,fais,VERB,17202122439965940944,16659
15,a,DET,11901859001352538922,16659,une,DET,16752500866415647,16659
16,sort,NOUN,2944576840756700711,16659,activité,NOUN,857444521164730899,16659
17,of,ADP,886050111519832510,16659,pour,ADP,4302925298007755726,16659
18,icebreaker,ADJ,16851917537551509149,16659,briser,VERB,17022216280503499114,16659
19,0,0,0,0,la,DET,6804705863737483857,16659
20,activity,NOUN,14741564733023616354,16659,glace,NOUN,3008063344722327799,16659
21,with,ADP,12510949447758279278,16659,avec,ADP,18367549186037839347,16659
22,my,DET,227504873216781231,16659,mes,DET,11263725817377229159,16659
23,students,NOUN,7876819095232981007,16659,élèves,NOUN,17173916883522341278,16659
24,.,PUNCT,12646065887601541794,16659,.,PUNCT,12646065887601541794,16659
25,I,PRON,4690420944186131903,20389,J',PRON,13625533891298606388,20389
26,teach,VERB,9298866405196777311,20389,enseigne,VERB,467451535087925939,20389
27,High,PROPN,15681880996846209658,20389,au,PROPN,11216685815786043991,20389
