,0,1,2,3,4,5,6,7
0,Okay,INTJ,5803190078813294389,15260,Bon,ADJ,2983787618726230256,15260
1,",",PUNCT,2593208677638477497,15260,",",PUNCT,2593208677638477497,15260
2,I,PRON,4690420944186131903,15260,je,PRON,8612506203511071854,15260
3,'m,AUX,8504683628951808721,15260,0,0,0,0
4,going,VERB,14242014708739787450,15260,vais,VERB,17994082318775013634,15260
5,to,PART,3791531372978436496,15260,0,0,0,0
6,show,VERB,1916734850589852068,15260,montrer,VERB,18072471512532703544,15260
7,you,PRON,7624161793554793053,15260,vous,PRON,6151699640482831038,15260
8,again,ADV,4502205900248518970,18260,encore,ADV,11855764264454003551,18260
9,something,PRON,17370494668576369452,18260,une,DET,16752500866415647,18260
10,0,0,0,0,fois,NOUN,25389435430533786,18260
11,our,DET,17577015140245084783,18260,quelque,DET,12166229204512560195,18260
12,diets,NOUN,2203559877373451479,18260,chose,NOUN,16094856241113769018,18260
13,about,ADP,942632335873952620,18260,à,ADP,1840659177240090782,18260
14,0,0,0,0,propos,NOUN,9528931374577913155,18260
15,0,0,0,0,de,ADP,11144093025662894627,18260
16,0,0,0,0,nos,DET,6968452539944589995,18260
17,0,0,0,0,régimes,NOUN,15645781603302084809,18260
18,.,PUNCT,12646065887601541794,18260,.,PUNCT,12646065887601541794,18260
19,And,CCONJ,12172435438170721471,21260,Et,CCONJ,1620920187821177431,21260
20,I,PRON,4690420944186131903,21260,j',PRON,7275302914444174311,21260
21,would,VERB,6992604926141104606,21260,aimerais,PRON,2533344251886047552,21260
22,like,VERB,18194338103975822726,21260,savoir,VERB,8377395032146333815,21260
23,to,PART,3791531372978436496,21260,sur,ADP,14175982410302701706,21260
24,know,VERB,7743033266031195906,21260,plus,ADV,2123754640991541914,21260
25,what,PRON,5865838185239622912,21260,en,PRON,14626626061804382878,21260
26,the,DET,7425985699627899538,21260,le,DET,13361843836202591494,21260
27,audience,NOUN,1887105629196476915,21260,public,NOUN,12612542014536453279,21260
28,is,AUX,3411606890003347522,21260,0,0,0,0
29,",",PUNCT,2593208677638477497,21260,.,PUNCT,12646065887601541794,21260
30,and,CCONJ,2283656566040971221,24260,Et,CCONJ,1620920187821177431,24260
31,so,ADV,9781598966686434415,24260,donc,ADV,12385484051209961954,24260
32,who,PRON,3876862883474502309,24260,qui,PRON,18025162834834030610,24260
33,of,ADP,886050111519832510,24260,parmi,ADP,776432989587986008,24260
34,you,PRON,7624161793554793053,24260,vous,PRON,6151699640482831038,24260
35,0,0,0,0,a,AUX,11901859001352538922,24260
36,ever,ADV,6231102377460051108,24260,déjà,ADV,16914957675802460112,24260
37,ate,VERB,10806788082624814911,24260,mangé,VERB,16852089638136670229,24260
38,0,0,0,0,des,DET,6923696665978021163,24260
39,insects,NOUN,5259348159498453108,24260,insectes,NOUN,8732132536433121179,24260
40,?,PUNCT,8205403955989537350,24260,?,PUNCT,8205403955989537350,24260
41,That,DET,4759254855483594167,29260,C',PRON,13529430013742482571,29260
42,'s,AUX,16428057658620181782,29260,est,AUX,14619786160612475726,29260
43,quite,DET,11176473678897442000,29260,beaucoup,ADV,9766336526659121080,29260
44,a,DET,11901859001352538922,29260,0,0,0,0
45,lot,NOUN,6920515201346452032,29260,0,0,0,0
46,.,PUNCT,12646065887601541794,29260,.,PUNCT,12646065887601541794,29260
47,(,PUNCT,12638816674900267446,31260,(,PUNCT,12638816674900267446,31260
48,Laughter,PROPN,9911806888783028371,31260,Rires,NOUN,11291050488124262083,31260
49,),PUNCT,3842344029291005339,31260,),PUNCT,3842344029291005339,31260
50,But,CCONJ,18004243461113809161,33260,Mais,CCONJ,3985832202445185970,33260
51,still,ADV,5937879255812462177,33260,pourtant,ADV,10326917246109024110,33260
52,",",PUNCT,2593208677638477497,33260,",",PUNCT,2593208677638477497,33260
53,you,PRON,7624161793554793053,33260,vous,PRON,6151699640482831038,33260
54,'re,AUX,523464648099722843,33260,ne,ADV,6065859282030310819,33260
55,not,PART,447765159362469301,33260,pas,ADV,162626740300448766,33260
56,representing,VERB,7783465467998233456,33260,représentez,VERB,15929887403512492053,33260
57,the,DET,7425985699627899538,35260,l',DET,11055277117081255759,35260
58,overall,ADJ,8578797347073582537,35260,ensemble,NOUN,14194716038716659002,35260
59,of,ADP,886050111519832510,35260,de,ADP,11144093025662894627,35260
60,the,DET,7425985699627899538,35260,la,DET,6804705863737483857,35260
61,population,NOUN,3855458763365470110,35260,population,NOUN,3855458763365470110,35260
62,0,0,0,0,de,ADP,11144093025662894627,35260
63,0,0,0,0,la,DET,6804705863737483857,35260
64,Earth,PROPN,10533021089177626446,35260,planète,PROPN,6909340393808056139,35260
65,.,PUNCT,12646065887601541794,35260,.,PUNCT,12646065887601541794,35260
66,(,PUNCT,12638816674900267446,37260,(,PUNCT,12638816674900267446,37260
67,Laughter,PROPN,9911806888783028371,37260,Rires,NOUN,11291050488124262083,37260
68,),PUNCT,3842344029291005339,37260,),PUNCT,3842344029291005339,37260
69,Because,SCONJ,7282171399268585372,39260,Parce,SCONJ,17432049830534389152,39260
70,there,PRON,2112642640949226496,39260,que,SCONJ,11474801393294414462,39260
71,'s,AUX,16428057658620181782,39260,de,ADP,11144093025662894627,39260
72,80,NUM,14203056109724818855,39260,80,NUM,14203056109724818855,39260
73,percent,NOUN,10567149558781529811,39260,%,NOUN,16590897233515608007,39260
74,out,ADV,1696981056005371314,39260,cette,DET,13014437646612957149,39260
75,there,ADV,2112642640949226496,39260,population,NOUN,3855458763365470110,39260
76,that,DET,4380130941430378203,39260,des,DET,6923696665978021163,39260
77,really,ADV,14653600329166397554,39260,vraiment,ADV,5673541881756200603,39260
78,eats,VERB,12912699194130420726,39260,mange,VERB,7574062303914243287,39260
79,insects,NOUN,5259348159498453108,39260,insectes,NOUN,8732132536433121179,39260
80,.,PUNCT,12646065887601541794,39260,.,PUNCT,12646065887601541794,39260
81,But,CCONJ,18004243461113809161,42260,Mais,CCONJ,3985832202445185970,42260
82,this,DET,1995909169258310477,42260,c',PRON,3614287697118523228,42260
83,is,AUX,3411606890003347522,42260,est,AUX,14619786160612475726,42260
84,quite,ADV,11176473678897442000,42260,plutôt,ADV,3598818387272353177,42260
85,good,ADJ,5711639017775284443,42260,bon,ADJ,10631477032748906546,42260
86,.,PUNCT,12646065887601541794,42260,.,PUNCT,12646065887601541794,42260
87,Why,ADV,3341772144230116515,45260,pourquoi,ADV,10296499511166091654,45260
88,not,PART,447765159362469301,45260,ne,ADV,6065859282030310819,45260
89,0,0,0,0,pas,ADV,162626740300448766,45260
90,eat,VERB,9837207709914848172,45260,manger,VERB,5086659844702507695,45260
91,?,PUNCT,8205403955989537350,45260,des,DET,6923696665978021163,45260
92,insects,NOUN,5259348159498453108,45260,insectes,NOUN,8732132536433121179,45260
93,",",PUNCT,2593208677638477497,45260,?,PUNCT,8205403955989537350,45260
94,Well,INTJ,14379783840816760627,45260,Et,CCONJ,1620920187821177431,45260
95,first,ADV,11860158879560853892,45260,bien,ADV,8265441118321635764,45260
96,what,PRON,5865838185239622912,45260,d',ADP,18329478872494918915,45260
97,0,0,0,0,abord,ADV,16777147272656447420,45260
98,?,PUNCT,8205403955989537350,45260,",",PUNCT,2593208677638477497,45260
99,0,0,0,0,que,SCONJ,11474801393294414462,45260
100,are,AUX,5012629990875267006,45260,sont,AUX,2183785841973629617,45260
101,0,0,0,0,les,DET,5902437463952755554,45260
102,insects,NOUN,5259348159498453108,45260,insectes,NOUN,8732132536433121179,45260
103,0,0,0,0,?,PUNCT,8205403955989537350,45260
104,0,0,0,0,Les,DET,16238897526868850703,48260
105,Insects,NOUN,16790958666200847600,48260,insectes,NOUN,8732132536433121179,48260
106,are,AUX,5012629990875267006,48260,sont,AUX,2183785841973629617,48260
107,that,DET,4380130941430378203,48260,des,DET,6923696665978021163,48260
108,animals,NOUN,15737394957814893750,48260,animaux,NOUN,1082017339001087939,48260
109,around,ADV,3194226484742107227,48260,qui,PRON,18025162834834030610,48260
110,walk,VERB,1674876016505392235,48260,marchent,VERB,2114683105361082029,48260
111,on,ADP,5640369432778651323,48260,sur,ADP,14175982410302701706,48260
112,six,NUM,14386902641064052387,48260,6,NUM,10999827425508017904,48260
113,legs,NOUN,1841242617529269187,48260,pattes,NOUN,10535267071518941398,48260
114,.,PUNCT,12646065887601541794,48260,.,PUNCT,12646065887601541794,48260
115,And,CCONJ,12172435438170721471,51260,Et,CCONJ,1620920187821177431,51260
116,you,PRON,7624161793554793053,51260,vous,PRON,6151699640482831038,51260
117,here,ADV,411390626470654571,51260,ne,ADV,6065859282030310819,51260
118,see,VERB,11925638236994514241,51260,voyez,VERB,558074746627998263,51260
119,just,ADV,7148522813498185515,51260,ici,ADV,16082578346872542639,51260
120,0,0,0,0,qu',SCONJ,13574260379477198189,51260
121,a,DET,11901859001352538922,51260,une,DET,16752500866415647,51260
122,selection,NOUN,8304354079788934942,51260,sélection,NOUN,17886768387950297477,51260
123,.,PUNCT,12646065887601541794,51260,.,PUNCT,12646065887601541794,51260
124,There,PRON,6090035477591592277,53260,Il,PRON,4524258024941853120,53260
125,'s,AUX,16428057658620181782,53260,y,PRON,9409450202036847209,53260
126,six,NUM,14386902641064052387,53260,a,VERB,11901859001352538922,53260
127,million,NUM,17365054503653917826,53260,6,NUM,10999827425508017904,53260
128,species,NOUN,2873762403814366800,53260,millions,NOUN,14933237458888621515,53260
129,of,ADP,886050111519832510,53260,d',ADP,18329478872494918915,53260
130,insects,NOUN,5259348159498453108,53260,espèces,NOUN,7659396292127578376,53260
131,on,ADP,5640369432778651323,53260,d',ADP,18329478872494918915,53260
132,planet,NOUN,2468667252130234137,53260,insectes,NOUN,8732132536433121179,53260
133,0,0,0,0,sur,ADP,14175982410302701706,53260
134,this,DET,1995909169258310477,53260,la,DET,6804705863737483857,53260
135,0,0,0,0,planète,PROPN,6909340393808056139,53260
136,",",PUNCT,2593208677638477497,53260,",",PUNCT,2593208677638477497,53260
137,six,NUM,14386902641064052387,56260,6,NUM,10999827425508017904,56260
138,million,NUM,17365054503653917826,56260,millions,NOUN,14933237458888621515,56260
139,0,0,0,0,d',ADP,18329478872494918915,56260
140,species,NOUN,2873762403814366800,56260,espèces,NOUN,7659396292127578376,56260
141,.,PUNCT,12646065887601541794,56260,.,PUNCT,12646065887601541794,56260
142,There,PRON,6090035477591592277,58260,Il,PRON,4524258024941853120,58260
143,'s,AUX,16428057658620181782,58260,y,PRON,9409450202036847209,58260
144,a,DET,11901859001352538922,58260,quelques,DET,9823807482778656159,58260
