,0,1,2,3,4,5,6,7
0,So,ADV,3893465145528745987,12951,La,DET,6239908149323985340,12000
1,people,NOUN,7593739049417968140,12951,gente,NOUN,11998830313806299131,12000
2,tell,VERB,63172552626595070,12951,dice,VERB,14840232511926861974,12000
3,me,PRON,18197037023634208128,12951,me,PRON,18197037023634208128,12000
4,I,PRON,4690420944186131903,12951,que,SCONJ,11474801393294414462,12000
5,'m,AUX,8504683628951808721,12951,soy,AUX,17522542327445150890,12000
6,a,DET,11901859001352538922,12951,al,ADP,8222700718889469974,18310
7,nice,ADJ,14121509715367036122,12951,buena,ADJ,1958378328602061174,12000
8,person,NOUN,14800503047316267216,12951,persona,NOUN,17688060688588333503,12000
9,...,PUNCT,10875615029400813363,12951,...,PUNCT,10875615029400813363,12000
10,to,ADP,3791531372978436496,18020,de,ADP,11144093025662894627,18310
11,the,DET,7425985699627899538,18020,que,SCONJ,11474801393294414462,18310
12,point,NOUN,15479733260938818482,18020,punto,NOUN,16111911401259624898,18310
13,where,ADV,16318918034475841628,18020,ya,ADV,7831648150548777939,18310
14,it,PRON,10239237003504588839,18020,parte,NOUN,16514593513853944747,18310
15,'s,AUX,16428057658620181782,18020,es,AUX,10343076919720641053,18310
16,part,NOUN,4485934323942657167,18020,identidad,NOUN,5123801968937023061,18310
17,of,ADP,886050111519832510,18020,de,ADP,11144093025662894627,18310
18,my,DET,227504873216781231,18020,mi,DET,8676063341920465065,18310
19,personal,ADJ,861244163374911113,18020,personal,ADJ,861244163374911113,18310
20,and,CCONJ,2283656566040971221,18020,y,CONJ,9409450202036847209,18310
21,professional,ADJ,1628340908579922823,18020,profesional,ADJ,4554846245480446732,18310
22,identity,NOUN,4889523011590584455,18020,.,PUNCT,12646065887601541794,18310
23,that,SCONJ,4380130941430378203,22087,que,SCONJ,11474801393294414462,22087
24,I,PRON,4690420944186131903,22087,Y,CONJ,16961793518281001049,22087
25,'m,AUX,8504683628951808721,22087,soy,AUX,17522542327445150890,22087
26,so,ADV,9781598966686434415,22087,tan,ADV,5127631211755802587,22087
27,nice,ADJ,14121509715367036122,22087,buena,ADJ,1958378328602061174,22087
28,and,CCONJ,2283656566040971221,22087,que,SCONJ,11474801393294414462,22087
29,able,ADJ,1651510583525861271,22087,me,PRON,18197037023634208128,22087
30,to,PART,3791531372978436496,22087,llevo,VERB,1140759481009648377,22087
31,get,AUX,2013399242189103424,22087,todo,DET,1039296168925561739,22087
32,along,ADP,3962502770901397382,22087,con,ADP,6945313634251781056,22087
33,with,ADP,12510949447758279278,22087,con,ADP,6945313634251781056,26450
34,anyone,PRON,444920330522528470,22087,el,DET,11488171005156075516,22087
35,",",PUNCT,2593208677638477497,22087,",",PUNCT,2593208677638477497,22087
36,even,ADV,17339226045912991082,26450,bien,ADV,8265441118321635764,22087
37,my,DET,227504873216781231,26450,mis,DET,5804976024871865433,26450
38,most,ADV,11104729984170784471,26450,incluso,ADV,16515228247521705185,26450
39,fierce,ADJ,8822762447202060543,26450,peores,ADJ,12908201381957712450,26450
40,opponents,NOUN,15204371943045370554,26450,mundo,NOUN,4571220300153094564,22087
41,.,PUNCT,12646065887601541794,26450,.,PUNCT,12646065887601541794,26450
42,It,PRON,7859011591137717335,30837,enemigos,NOUN,13391106884202286693,26450
43,'s,AUX,16428057658620181782,30837,Es,AUX,13491050862432847103,30837
44,like,SCONJ,18194338103975822726,30837,como,SCONJ,3817173063683202752,30837
45,my,DET,227504873216781231,30837,mi,DET,8676063341920465065,30837
46,"""",PUNCT,15884554869126768810,30837,"""",PUNCT,15884554869126768810,30837
47,thing,NOUN,2473243759842082748,30837,característica,ADJ,1482652424474898032,30837
