,0,1,2,3,4,5,6,7
0,What,PRON,5931147113347055926,13015,¿,PUNCT,3095673970880011110,13014
1,do,AUX,2158845516055552166,13015,0,0,0,0
2,you,PRON,7624161793554793053,13015,Qué,PRON,15959444434087193889,13014
3,think,VERB,16875814820671380748,13015,opinan,VERB,913727442658109985,13014
4,when,ADV,15807309897752499399,13015,cuando,SCONJ,10847943810515898149,13014
5,you,PRON,7624161793554793053,13015,me,PRON,18197037023634208128,13014
6,look,VERB,16096726548953279178,13015,ven,VERB,12409248811792671830,13014
7,at,ADP,11667289587015813222,13015,0,0,0,0
8,me,PRON,18197037023634208128,13015,0,0,0,0
9,?,PUNCT,8205403955989537350,13015,?,PUNCT,8205403955989537350,13014
10,?,PUNCT,8205403955989537350,16000,¿,PUNCT,3095673970880011110,16000
11,woman,NOUN,18308318389743014884,16000,Que,SCONJ,2550718518613032890,16000
12,0,0,0,0,soy,AUX,17522542327445150890,16000
13,A,DET,14862748245026736845,16000,una,DET,1019041181156623609,16000
14,faith,NOUN,17320273620178522794,16000,mujer,NOUN,2865383744470792204,16000
15,of,ADP,886050111519832510,16000,de,ADP,11144093025662894627,16000
16,expert,NOUN,11183332174366369515,16000,fe,NOUN,18050892110702616778,16000
17,?,PUNCT,8205403955989537350,16000,",",PUNCT,2593208677638477497,16000
18,An,DET,17652899683494573057,16000,una,DET,1019041181156623609,16000
19,0,0,0,0,experta,NOUN,8998647189931010064,16000
20,0,0,0,0,?,PUNCT,8205403955989537350,16000
21,Maybe,ADV,2411557000688341021,19145,Tal,NOUN,5456240038276239557,19145
22,even,ADV,17339226045912991082,19145,vez,NOUN,8246815288216585998,19145
23,a,DET,11901859001352538922,19145,una,DET,1019041181156623609,19145
24,sister,NOUN,16030156721561892762,19145,hermana,NOUN,3779488003841060917,19145
25,.,PUNCT,12646065887601541794,19145,",",PUNCT,2593208677638477497,19145
26,Or,CCONJ,8253460499044575564,21391,o,CONJ,1489474827855109852,21391
27,oppressed,VERB,5784732295620669774,21391,una,DET,1019041181156623609,21391
28,0,0,0,0,mujer,NOUN,2865383744470792204,21391
29,0,0,0,0,oprimida,ADJ,4468233162337013535,21391
30,",",PUNCT,2593208677638477497,21391,",",PUNCT,2593208677638477497,21391
31,brainwashed,PROPN,3026527757354297650,23702,a,ADP,11901859001352538922,23702
32,0,0,0,0,la,DET,6804705863737483857,23702
33,0,0,0,0,que,PRON,11474801393294414462,23702
34,0,0,0,0,han,AUX,6645331381689172409,23702
35,0,0,0,0,lavado,VERB,2689393338482377934,23702
36,0,0,0,0,el,DET,11488171005156075516,23702
37,0,0,0,0,cerebro,NOUN,15177324354612517497,23702
38,",",PUNCT,2593208677638477497,23702,.,PUNCT,12646065887601541794,23702
39,a,DET,11901859001352538922,25237,Una,DET,8368038198201676205,25237
40,terrorist,NOUN,15439828553156692230,25237,terrorista,NOUN,15736101334347038395,25237
41,.,PUNCT,12646065887601541794,25237,.,PUNCT,12646065887601541794,25237
42,Or,CCONJ,8253460499044575564,28061,O,CONJ,17427324969254097257,28061
43,just,ADV,7148522813498185515,28061,un,DET,12188161997964598936,28061
44,airport,NOUN,1289759116526216761,28061,retraso,NOUN,13682576360419462248,28061
45,0,0,0,0,en,ADP,14626626061804382878,28061
46,an,DET,15099054000809333061,28061,la,DET,6804705863737483857,28061
47,security,NOUN,10446085054158423490,28061,cola,NOUN,6517814765856602975,28061
48,0,0,0,0,de,ADP,11144093025662894627,28061
49,delay,NOUN,799693205047423688,28061,seguridad,NOUN,18284878916134882390,28061
50,0,0,0,0,del,ADP,14178434899903659559,28061
51,line,NOUN,9545763306533606446,28061,aeropuerto,NOUN,6958787678359715298,28061
52,.,PUNCT,12646065887601541794,28061,.,PUNCT,12646065887601541794,28061
53,That,SCONJ,4759254855483594167,32571,Esto,PRON,15115217180518400449,32571
54,one,NOUN,17454115351911680600,32571,último,ADJ,14999529052226772459,32571
55,'s,AUX,16428057658620181782,32571,es,AUX,10343076919720641053,32571
56,actually,ADV,11882120564994168090,32571,0,0,0,0
57,true,ADJ,7434368892455186804,32571,cierto,ADJ,7125988886725757465,32571
58,.,PUNCT,12646065887601541794,32571,.,PUNCT,12646065887601541794,32571
59,(,PUNCT,12638816674900267446,34104,(,PUNCT,12638816674900267446,34104
60,Laughter,PROPN,9911806888783028371,34104,Risas,PROPN,1052418954792767806,34104
61,),PUNCT,3842344029291005339,34104,),PUNCT,3842344029291005339,34104
62,If,SCONJ,9698320431655714481,35684,Si,SCONJ,17232677785023700288,35684
63,some,DET,7000492816108906599,35684,su,DET,14248009254309298022,35684
64,of,ADP,886050111519832510,35684,0,0,0,0
65,your,DET,1572612192562026184,35684,los,DET,7307884290799599686,35684
66,perceptions,NOUN,12534878200331893763,35684,percepción,NOUN,14070369598764605888,35684
67,were,AUX,9570894245975188254,35684,sido,AUX,9828199342074426560,35684
68,negative,ADJ,11803922482410560765,35684,negativa,ADJ,9648724850331987950,35684
69,",",PUNCT,2593208677638477497,35684,",",PUNCT,2593208677638477497,35684
70,I,PRON,4690420944186131903,35684,0,0,0,0
71,do,AUX,2158845516055552166,35684,ha,AUX,8521863001484601166,35684
72,n't,PART,2043519015752540944,35684,culpo,PROPN,11738588266659524379,35684
73,really,ADV,14653600329166397554,35684,no,ADV,13055779130471031426,35684
74,blame,VERB,15423100960751936846,35684,0,0,0,0
75,you,PRON,7624161793554793053,35684,0,0,0,0
76,.,PUNCT,12646065887601541794,35684,.,PUNCT,12646065887601541794,35684
77,That,DET,4759254855483594167,38931,la,DET,6804705863737483857,38931
78,'s,AUX,16428057658620181782,38931,Es,AUX,13491050862432847103,38931
79,just,ADV,7148522813498185515,38931,forma,NOUN,16527481731563555432,38931
80,how,ADV,16331095434822636218,38931,en,ADP,14626626061804382878,38931
81,the,DET,7425985699627899538,38931,los,DET,7307884290799599686,38931
82,media,NOUN,5618787183034738284,38931,medios,NOUN,8252448307256786886,38931
83,has,AUX,1248239241591158246,38931,que,SCONJ,11474801393294414462,38931
84,been,AUX,12517269084653561647,38931,han,AUX,6645331381689172409,38931
85,portraying,VERB,6633958665534388258,38931,retratado,VERB,2150313285003170310,38931
86,people,NOUN,7593739049417968140,41075,gente,NOUN,11998830313806299131,41075
87,who,PRON,3876862883474502309,41075,a,ADP,11901859001352538922,41075
88,look,VERB,16096726548953279178,41075,0,0,0,0
89,like,SCONJ,18194338103975822726,41075,como,SCONJ,3817173063683202752,41075
90,me,PRON,18197037023634208128,41075,yo,PRON,8387856443177761115,41075
91,.,PUNCT,12646065887601541794,41075,.,PUNCT,12646065887601541794,41075
92,One,NUM,12491099834491675542,42629,Un,DET,362773788461399393,42629
93,study,NOUN,4251533498015236010,42629,estudio,NOUN,3631142270640469210,42629
94,found,VERB,602335199165703938,42629,observó,VERB,7207648354308091449,42629
95,0,0,0,0,que,SCONJ,11474801393294414462,44058
96,that,DET,4380130941430378203,44059,el,DET,11488171005156075516,44058
97,80,NUM,14203056109724818855,44059,80,NUM,14203056109724818855,44058
98,percent,NOUN,10567149558781529811,44059,%,SYM,16590897233515608007,44058
99,of,ADP,886050111519832510,44059,de,ADP,11144093025662894627,44058
100,Islam,PROPN,11545496903520312723,44059,las,DET,6526950402091386798,44058
101,coverage,NOUN,3431903922859091538,44059,noticias,NOUN,3180388641408970422,44058
102,about,ADP,942632335873952620,44059,sobre,ADP,11374976834714679510,44058
103,and,CCONJ,2283656566040971221,44059,el,DET,11488171005156075516,44058
104,Muslims,PROPN,1765987480485525416,44059,Islam,PROPN,11545496903520312723,44058
105,0,0,0,0,y,CONJ,9409450202036847209,44058
106,0,0,0,0,los,DET,7307884290799599686,44058
107,news,NOUN,7614825220766900367,44059,musulmanes,NOUN,1793360309439799558,44058
108,is,AUX,3411606890003347522,44059,son,AUX,2555790282192608669,44058
109,negative,ADJ,11803922482410560765,44059,negativas,ADJ,9632048515414405482,44058
110,.,PUNCT,12646065887601541794,44059,.,PUNCT,12646065887601541794,44058
111,And,CCONJ,12172435438170721471,48828,Hay,AUX,5266732711504564964,48828
112,studies,NOUN,15376595263306574226,48828,estudios,NOUN,14355526071894347152,48828
113,0,0,0,0,que,PRON,11474801393294414462,48828
114,show,VERB,1916734850589852068,48828,muestran,VERB,1512716363140753240,48828
115,that,SCONJ,4380130941430378203,48828,que,SCONJ,11474801393294414462,48828
116,say,VERB,8685289367999165211,48828,la,DET,6804705863737483857,48828
117,that,SCONJ,4380130941430378203,48828,mayoría,NOUN,11657265007317695557,48828
118,most,ADJ,11104729984170784471,48828,en,ADP,14626626061804382878,48828
119,Americans,PROPN,11011508796349597242,48828,EE.UU,PROPN,4956911192552432949,48828
120,n't,PART,2043519015752540944,48828,.,PUNCT,12646065887601541794,48828
121,do,AUX,2158845516055552166,48828,no,ADV,13055779130471031426,48828
122,know,VERB,7743033266031195906,48828,conoce,VERB,14300296663592840088,48828
123,Muslim,PROPN,6732129690061279327,48828,a,ADP,11901859001352538922,48828
124,a,DET,11901859001352538922,48828,un,DET,12188161997964598936,48828
