,0,1,2,3,4,5,6,7
0,Hi,INTJ,9950836484148308869,12811,Bonjour,PROPN,3517466432968360467,12811
1,",",PUNCT,2593208677638477497,12811,",",PUNCT,2593208677638477497,12811
2,I,PRON,4690420944186131903,12811,je,PRON,8612506203511071854,12811
3,'m,AUX,8504683628951808721,12811,appelle,AUX,1846980593719613199,12811
4,Jack,PROPN,9948091532251288780,12811,Jack,PROPN,9948091532251288780,12811
5,",",PUNCT,2593208677638477497,12811,m',PRON,9871122146191930138,12811
6,and,CCONJ,2283656566040971221,14509,et,CCONJ,13620178847145827813,14499
7,I,PRON,4690420944186131903,14509,je,PRON,8612506203511071854,14499
8,'m,AUX,8504683628951808721,14509,suis,AUX,9227762830378992001,14499
9,transgender,ADJ,13025244245342967612,14509,transgenre,ADJ,320160582010249475,14499
10,.,PUNCT,12646065887601541794,14509,.,PUNCT,12646065887601541794,14499
11,Let,VERB,16084663469996431762,17232,Laissez,PROPN,16664267150958473365,17062
12,me,PRON,18197037023634208128,17232,moi,PRON,3970053486024285833,17062
13,take,VERB,6789454535283781228,17232,deviner,VERB,999774243982384716,17062
14,a,DET,11901859001352538922,17232,-,PUNCT,9153284864653046197,17062
15,guess,NOUN,1399273842756378753,17232,ce,PRON,5293259605002647980,17062
16,at,ADP,11667289587015813222,17232,qui,PRON,18025162834834030610,17062
17,some,DET,7000492816108906599,17232,vous,PRON,6151699640482831038,17062
18,of,ADP,886050111519832510,17232,par,ADP,11560817535472117264,17062
19,thoughts,NOUN,12320243888481754458,17232,tête,NOUN,5314112860348730837,17062
20,that,DET,4380130941430378203,19114,la,DET,6804705863737483857,17062
21,might,VERB,9067754100579305666,19114,passer,VERB,13918616867470230953,17062
22,be,AUX,10382539506755952630,19114,peut,AUX,18189483339446925138,17062
23,running,VERB,12212083579121184944,19114,0,0,0,0
24,through,ADP,18216413589307435838,19114,",",PUNCT,2593208677638477497,17062
25,your,DET,1572612192562026184,19114,0,0,0,0
26,head,NOUN,8419699711262724776,19114,0,0,0,0
27,right,ADV,5943797630011647483,19114,maintenant,ADV,17241113271459429164,17062
28,now,ADV,17157488710739566268,19114,là,ADV,12844001651356581174,17062
29,.,PUNCT,12646065887601541794,19114,.,PUNCT,12646065887601541794,17062
30,"""",PUNCT,15884554869126768810,21472,«,PUNCT,1373379536816847062,21362
31,Transgender,VERB,17188761508442415371,21472,Transgenre,PROPN,12603139822092774052,21362
32,?,PUNCT,8205403955989537350,21472,?,PUNCT,8205403955989537350,21362
33,Wait,VERB,2134743143684674789,22646,Attends,PROPN,11969197152393570875,22462
34,",",PUNCT,2593208677638477497,22646,",",PUNCT,2593208677638477497,22462
35,does,AUX,1818273248662495384,22646,veut,AUX,3394696207253877175,22462
36,that,DET,4380130941430378203,22646,ça,PRON,6716136869789229852,22462
37,mean,VERB,15580274710609099813,22646,dire,VERB,14258168727630584276,22462
38,that,SCONJ,4380130941430378203,22646,que,SCONJ,11474801393294414462,22462
39,they,PRON,16875582379069451158,22646,c',PRON,3614287697118523228,22462
40,'re,AUX,523464648099722843,22646,est,AUX,14619786160612475726,22462
41,actually,ADV,11882120564994168090,22646,0,0,0,0
42,a,DET,11901859001352538922,22646,un,DET,12188161997964598936,22462
43,man,NOUN,3104811030673030468,22646,homme,NOUN,13500024391815458698,22462
44,or,CCONJ,3740602843040177340,22646,ou,CCONJ,7904677917145870628,22462
45,actually,ADV,11882120564994168090,22646,0,0,0,0
46,a,DET,11901859001352538922,22646,une,DET,16752500866415647,22462
47,woman,NOUN,18308318389743014884,22646,femme,NOUN,3087374080309850252,22462
48,?,PUNCT,8205403955989537350,22646,?,PUNCT,8205403955989537350,22462
49,"""",PUNCT,15884554869126768810,22646,»,ADJ,5342463183827332990,22462
50,"""",PUNCT,15884554869126768810,25988,0,0,0,0
51,I,PRON,4690420944186131903,25988,0,0,0,0
52,wonder,VERB,17230765341337091640,25988,0,0,0,0
53,if,SCONJ,12446819118446800910,25988,0,0,0,0
54,he,PRON,1655312771067108281,25988,0,0,0,0
55,'s,AUX,16428057658620181782,25988,0,0,0,0
