,0,1,2,3,4,5,6,7
0,I,PRON,4690420944186131903,12766,0,0,0,0
1,would,VERB,6992604926141104606,12766,comenzar,VERB,3149494711183897109,12766
2,like,VERB,18194338103975822726,12766,Quisiera,VERB,15278118312756458490,12766
3,to,PART,3791531372978436496,12766,0,0,0,0
4,start,VERB,6480458294193393462,12766,0,0,0,0
5,with,ADP,12510949447758279278,14543,con,ADP,6945313634251781056,14543
6,the,DET,7425985699627899538,14543,la,DET,6804705863737483857,14543
7,story,NOUN,5345497848075657444,14543,historia,NOUN,1358726833428160876,14543
8,of,ADP,886050111519832510,14543,de,ADP,11144093025662894627,14543
9,Mary,PROPN,10580883238578074496,14543,Mary,PROPN,10580883238578074496,14543
10,",",PUNCT,2593208677638477497,14543,",",PUNCT,2593208677638477497,14543
11,a,DET,11901859001352538922,16504,una,DET,1019041181156623609,16504
12,woman,NOUN,18308318389743014884,16504,mujer,NOUN,2865383744470792204,16504
13,from,ADP,7831658034963690409,16504,de,ADP,11144093025662894627,16504
14,an,DET,15099054000809333061,16504,un,DET,12188161997964598936,16504
15,African,ADJ,3477795116146772476,16504,africano,ADJ,8447622519472452737,16504
16,village,NOUN,153078568679254437,16504,pueblo,NOUN,17557268122086903395,16504
17,.,PUNCT,12646065887601541794,16504,.,PUNCT,12646065887601541794,16504
18,Her,DET,452811260292132302,19495,Sus,DET,10354587118184976128,19495
19,first,ADJ,11860158879560853892,19495,primeras,ADJ,14540405736606243584,19495
20,memories,NOUN,5057219106069806716,19495,memorias,NOUN,13172659058853067906,19495
21,are,AUX,5012629990875267006,21088,son,AUX,2555790282192608669,21088
22,of,ADP,886050111519832510,21088,de,ADP,11144093025662894627,21088
23,her,DET,4115755726172261197,21088,su,DET,14248009254309298022,21088
24,family,NOUN,18292453351080475948,21088,familia,NOUN,5728647163339477047,21088
25,fleeing,VERB,10216163992299458793,21088,huyendo,VERB,7831642739537413197,21088
26,0,0,0,0,de,ADP,11144093025662894627,21088
27,riots,NOUN,13759415229147596296,21088,protestas,NOUN,16521635368457622171,21088
28,violent,ADJ,920492170430266568,21088,violentas,ADJ,15513125194481567258,21088
29,orchestrated,VERB,18422705115286596433,23940,orquestadas,ADJ,1457470366082536411,23940
30,by,ADP,16764210730586636600,23940,por,ADP,18244196334509357400,23940
31,the,DET,7425985699627899538,23940,el,DET,11488171005156075516,23940
32,ruling,VERB,2805713088349947869,23940,partido,NOUN,5254969296215430677,23940
33,political,ADJ,9567566283787582894,23940,político,ADJ,2507578410851528402,23940
34,0,0,0,0,en,ADP,14626626061804382878,23940
35,0,0,0,0,el,DET,11488171005156075516,23940
36,party,NOUN,12938509253927915405,23940,poder,NOUN,17496565441882855384,23940
37,.,PUNCT,12646065887601541794,23940,.,PUNCT,12646065887601541794,23940
38,by,ADP,16764210730586636600,27797,A,ADP,14862748245026736845,27797
39,Her,DET,452811260292132302,27797,su,DET,14248009254309298022,27797
40,brother,NOUN,18324768411243929287,27797,hermano,NOUN,7643399062185680682,27797
41,was,AUX,9921686513378912864,27797,lo,PRON,12507729120330568444,27797
42,murdered,VERB,8557575768041571244,27797,asesinó,VERB,17050480503134494625,27797
43,the,DET,7425985699627899538,27797,la,DET,6804705863737483857,27797
44,state,NOUN,12763746643991857148,27797,milicia,NOUN,324415899103832596,27797
45,-,PUNCT,9153284864653046197,27797,apoyada,ADJ,13871520647622756013,27797
46,sponsored,VERB,13331319307837242832,27797,por,ADP,18244196334509357400,27797
47,militia,NOUN,2964575423216865875,27797,el,DET,11488171005156075516,27797
48,0,0,0,0,Estado,PROPN,13868599838841182048,27797
49,",",PUNCT,2593208677638477497,27797,",",PUNCT,2593208677638477497,27797
50,and,CCONJ,2283656566040971221,31794,y,CONJ,9409450202036847209,31644
51,was,AUX,9921686513378912864,31794,a,ADP,11901859001352538922,31644
52,she,PRON,6740321247510922449,31794,ella,PRON,14458929840326100817,31644
53,more,ADV,2160362229054775535,31794,la,PRON,6804705863737483857,31644
54,raped,VERB,11074238972116930882,31794,violaron,VERB,4517734283782169840,31644
