,0,1,2,3,4,5,6,7
0,¿,PUNCT,3095673970880011110,12804,Qu',,2973740457338173844,12804
1,Qué,PRON,15959444434087193889,12804,-ce,PRON,18265511929968616396,12804
2,es,AUX,10343076919720641053,12804,est,,14619786160612475726,12804
3,lo,DET,12507729120330568444,12804,que,SCONJ,11474801393294414462,12804
4,que,PRON,11474801393294414462,12804,mieux,ADV,7601652742004098736,12804
5,los,DET,7307884290799599686,12804,les,DET,5902437463952755554,12804
6,franceses,NOUN,575696366224948157,12804,français,NOUN,6583532491605819489,12804
7,hacen,VERB,13940557011682758216,12804,font,VERB,6570418013318078118,12804
8,mejor,ADJ,14725428618395848736,12804,autres,ADJ,5922633728820932677,12804
9,que,SCONJ,11474801393294414462,12804,que,SCONJ,11474801393294414462,12804
10,todos,DET,5361417614589746890,12804,les,DET,5902437463952755554,12804
11,los,DET,7307884290799599686,12804,0,0,0,0
12,demás,PRON,14539327464361090078,12804,0,0,0,0
13,?,PUNCT,8205403955989537350,12804,?,PUNCT,8205403955989537350,12804
14,0,0,0,0,Selon,ADP,3255576354765141803,18454
15,una,DET,1019041181156623609,18454,les,DET,5902437463952755554,18454
16,encuesta,NOUN,18004911429602197390,18454,sondages,NOUN,17339862360467244171,18454
17,",",PUNCT,2593208677638477497,18454,",",PUNCT,2593208677638477497,18454
18,0,0,0,0,on,PRON,5640369432778651323,19564
19,0,0,0,0,pourrait,AUX,11855723137980050585,19564
20,hacemos,VERB,3144093053378516910,18454,croire,VERB,2517747025895582941,19564
21,Si,SCONJ,17232677785023700288,18454,que,SCONJ,11474801393294414462,19564
22,0,0,0,0,les,DET,5902437463952755554,19564
23,0,0,0,0,Français,NOUN,9661990699563991850,19564
24,0,0,0,0,occupent,VERB,15900083757875822798,19564
25,0,0,0,0,les,DET,5902437463952755554,19564
26,0,0,0,0,trois,NUM,13725032408782032944,19564
27,0,0,0,0,premières,ADJ,84865990527153753,19564
28,0,0,0,0,places,NOUN,7092036335142320018,19564
29,0,0,0,0,en,ADP,14626626061804382878,19564
30,0,0,0,0,:,PUNCT,11532473245541075862,19564
31,El,DET,2536664749893722438,22235,amour,NOUN,3090256317014091162,23151
32,",",PUNCT,2593208677638477497,22235,",",PUNCT,2593208677638477497,23151
33,amor,NOUN,7569031656004518897,22235,vin,NOUN,462831244940742567,23151
34,el,DET,11488171005156075516,22235,et,CCONJ,13620178847145827813,23151
35,vino,NOUN,15507694718198388500,22235,capacité,NOUN,4998083970519956735,23151
36,y,CONJ,9409450202036847209,22235,de,ADP,11144093025662894627,23151
37,el,DET,11488171005156075516,22235,râler,VERB,11785686005109725259,23151
38,0,0,0,0,.,PUNCT,12646065887601541794,23151
39,.,PUNCT,12646065887601541794,22235,(,PUNCT,12638816674900267446,26274
40,lloriqueo,NOUN,2532825480318230308,22235,Rires,NOUN,11291050488124262083,26274
41,0,0,0,0,),PUNCT,3842344029291005339,26274
42,(,PUNCT,12638816674900267446,26298,Certes,ADV,11999133363710986421,27575
43,Risas,PROPN,1052418954792767806,26298,0,0,0,0
44,),PUNCT,3842344029291005339,26298,.,PUNCT,12646065887601541794,27575
45,Pero,CONJ,3012608552889114327,29530,Il,PRON,4524258024941853120,29530
46,permítanme,PROPN,11521908948185179034,29530,y,PRON,9409450202036847209,29530
47,sugerir,VERB,181484406719479770,29530,a,VERB,11901859001352538922,29530
48,una,DET,1019041181156623609,29530,une,DET,16752500866415647,29530
49,cuarta,ADJ,12443592291159631049,29530,quatrième,ADJ,2669650057437063202,29530
50,0,0,0,0,matière,NOUN,9065508277327454322,29530
