,0,1,2,3,4,5,6,7
0,Tradicionalmente,ADV,13665853853257744989,15368,Par,ADP,1753069579298643653,15368
1,espacios,NOUN,6759085020052042615,15368,convention,NOUN,6123595341547764214,15368
2,0,0,0,0,",",PUNCT,2593208677638477497,15368
3,0,0,0,0,nous,PRON,15994519860812886258,15368
4,dividimos,VERB,6824483950369552412,15368,divisons,VERB,2412001837142014623,15368
5,los,DET,7307884290799599686,15368,l',DET,11055277117081255759,15368
6,0,0,0,0,espace,NOUN,6805327079281769577,15368
7,entre,ADP,13518256460832573697,18771,en,ADP,14626626061804382878,18771
8,lo,DET,12507729120330568444,18771,domaines,NOUN,15302929954815670438,18771
9,privado,ADJ,14460779596923814684,18771,privé,ADJ,640563895553778931,18771
10,y,CONJ,9409450202036847209,18771,et,CCONJ,13620178847145827813,18771
11,lo,DET,12507729120330568444,18771,0,0,0,0
12,público,ADJ,10024981358365153720,18771,public,ADJ,12612542014536453279,18771
13,",",PUNCT,2593208677638477497,18771,",",PUNCT,2593208677638477497,18771
14,y,CONJ,9409450202036847209,20333,et,CCONJ,13620178847145827813,20333
15,sabemos,VERB,3360380393913261411,20333,connaissons,VERB,472132821673356096,20333
16,muy,ADV,16868253375141016776,20333,très,ADV,5241201599711993136,20333
17,bien,ADV,8265441118321635764,20333,bien,ADV,8265441118321635764,20333
18,la,DET,6804705863737483857,20333,ces,DET,10477575395255680452,20333
19,diferencia,NOUN,824821153802259946,20333,distinctions,NOUN,3456250537342372726,20333
20,legal,ADJ,690612199506865084,20333,légales,ADJ,8178932756314427785,20333
21,entre,ADP,13518256460832573697,20333,nous,PRON,15994519860812886258,20333
22,ambos,NUM,16504866712231586426,20333,0,0,0,0
23,porque,SCONJ,5757082442330786044,23600,parce,SCONJ,3029210411987363175,23600
24,0,0,0,0,que,SCONJ,11474801393294414462,23600
25,nos,PRON,6968452539944589995,23600,nous,PRON,15994519860812886258,23600
26,hemos,AUX,4219622862681744689,23600,sommes,AUX,10877652818660484091,23600
27,vuelto,VERB,11240829111508211285,23600,devenus,VERB,17200590537822775125,23600
28,expertos,NOUN,187582448477681756,23600,experts,ADJ,17210399453939915512,23600
29,en,ADP,14626626061804382878,25608,dans,ADP,6959196919681770914,25608
