,0,1,2,3,4,5,6,7
0,I,PRON,4690420944186131903,12760,Me,PRON,17688641098104964042,12760
1,feel,VERB,5741770584995928333,12760,siento,VERB,16665256539256324142,12760
2,incredibly,ADV,4885427002340171366,12760,increíblemente,ADV,201166534533281754,12760
3,lucky,ADJ,12044165502431558930,12760,afortunada,ADJ,3523881280156208271,12760
4,to,PART,3791531372978436496,15560,de,ADP,11144093025662894627,15560
5,be,AUX,10382539506755952630,15560,pertenecer,VERB,7797457097919061429,15560
6,from,ADP,7831658034963690409,15560,a,ADP,11901859001352538922,15560
7,a,DET,11901859001352538922,15560,un,DET,12188161997964598936,15560
8,country,NOUN,12290671265767728302,15560,país,NOUN,2033301830869377336,15560
9,that,DET,4380130941430378203,17440,el,DET,11488171005156075516,17440
10,'s,AUX,16428057658620181782,17440,es,AUX,10343076919720641053,17440
11,generally,ADV,18390186386827547778,17440,que,SCONJ,11474801393294414462,17440
12,considered,VERB,4561094321430017216,17440,considerado,VERB,15876525992213360093,17440
13,to,PART,3791531372978436496,17440,para,ADP,17491956544424926374,21320
14,be,AUX,10382539506755952630,17440,ser,AUX,940341820454552972,21320
15,the,DET,7425985699627899538,17440,una,DET,1019041181156623609,21320
16,best,ADJ,6250203919658647129,17440,mejor,ADJ,14725428618395848736,17440
17,place,NOUN,7512738811199700769,17440,mujer,NOUN,2865383744470792204,21320
18,in,ADP,3002984154512732771,17440,En,ADP,11159992760278512227,24720
19,the,DET,7425985699627899538,17440,.,PUNCT,12646065887601541794,21320
20,world,NOUN,1703489418272052182,17440,1975,NOUN,6073911439499496723,24720
21,to,PART,3791531372978436496,21320,cuando,PRON,10847943810515898149,24720
22,be,AUX,10382539506755952630,21320,tenía,VERB,9004033731572856802,24720
23,a,DET,11901859001352538922,21320,ese,DET,17080020411610877296,28480
24,woman,NOUN,18308318389743014884,21320,años,NOUN,8746864843512539013,24720
25,.,PUNCT,12646065887601541794,21320,",",PUNCT,2593208677638477497,24720
26,In,ADP,17831099778462416609,24720,trabajaron,VERB,13019787684570302078,28480
27,1975,NUM,6073911439499496723,24720,siete,NUM,7312729636572476683,24720
28,",",PUNCT,2593208677638477497,24720,",",PUNCT,2593208677638477497,24720
29,when,ADV,15807309897752499399,24720,No,ADV,9692231336188541085,28480
30,I,PRON,4690420944186131903,24720,día,NOUN,10320613927756879670,28480
31,was,AUX,9921686513378912864,24720,sea,AUX,3315219263181363146,33640
32,seven,NUM,9140921866125308243,24720,con,ADP,6945313634251781056,33640
33,years,NOUN,9492612516460955585,24720,trabajo,NOUN,1376217758131583815,33640
34,old,ADJ,2483095116303079762,24720,remunerado,ADJ,7242302151393646882,33640
35,",",PUNCT,2593208677638477497,24720,",",PUNCT,2593208677638477497,28480
36,They,PRON,14947529218328092544,28480,de,ADP,11144093025662894627,36440
37,did,AUX,13583488448875926965,28480,o,CONJ,1489474827855109852,36440
38,no,DET,13055779130471031426,28480,un,DET,12188161997964598936,33640
39,work,NOUN,10038440415813069799,28480,amas,NOUN,16570087886595077394,36440
40,that,DET,4380130941430378203,28480,el,DET,11488171005156075516,39160
41,day,NOUN,1608482186128794349,28480,casa,NOUN,749505760248740847,36440
42,",",PUNCT,2593208677638477497,28480,.,PUNCT,12646065887601541794,36440
43,whether,SCONJ,4099315622432746663,33640,por,ADP,18244196334509357400,39160
44,they,PRON,16875582379069451158,33640,Nada,PRON,14326897290254834115,51720
45,held,VERB,3193630459561461984,33640,Marcharon,VERB,6431778666648677198,39160
46,professional,ADJ,1628340908579922823,33640,Reikiavik,PROPN,15105272343797851793,39160
47,jobs,NOUN,4642790015724486926,33640,centro,NOUN,9482530791367132564,39160
48,or,CCONJ,3740602843040177340,36440,",",PUNCT,2593208677638477497,39160
49,had,AUX,12960022596163002503,36440,demandaron,VERB,2486682289688062166,41800
50,the,DET,7425985699627899538,36440,.,PUNCT,12646065887601541794,41800
51,work,NOUN,10038440415813069799,36440,igualdad,NOUN,13729793371346959681,41800
52,of,ADP,886050111519832510,36440,de,ADP,11144093025662894627,39160
53,the,DET,7425985699627899538,36440,ese,DET,17080020411610877296,51720
54,home,NOUN,12006852138382633966,36440,día,NOUN,10320613927756879670,51720
55,.,PUNCT,12646065887601541794,36440,",",PUNCT,2593208677638477497,51720
56,They,PRON,14947529218328092544,39160,nada,PRON,6229618345694008059,54800
57,marched,VERB,8142318104908556324,39160,funcionó,VERB,15473112672148901241,51720
58,into,ADP,3278561384161438710,39160,en,ADP,14626626061804382878,51720
59,the,DET,7425985699627899538,39160,las,DET,6526950402091386798,54800
60,center,NOUN,14980700777765958138,39160,mujeres,NOUN,6031852908672387504,54800
61,of,ADP,886050111519832510,39160,porque,SCONJ,5757082442330786044,54800
62,Reykjavík,PROPN,3925382693943984599,39160,Islandia,PROPN,16456020930411639012,51720
63,--,PUNCT,10501404726543969396,39160,cuando,SCONJ,10847943810515898149,54800
64,asked,VERB,16606816274036414542,41800,funciona,VERB,15900958070543712556,54800
65,for,ADP,16037325823156266367,41800,al,ADP,8222700718889469974,54800
66,equality,NOUN,10313580197444822952,41800,trabajo,NOUN,1376217758131583815,54800
67,.,PUNCT,12646065887601541794,41800,(,PUNCT,12638816674900267446,57916
68,Nothing,PRON,13933562611505534310,51720,.,PUNCT,12646065887601541794,54800
69,worked,VERB,2763375565884380114,51720,faltan,VERB,13867306798794467018,54800
70,in,ADP,3002984154512732771,51720,),PUNCT,3842344029291005339,57916
71,Iceland,PROPN,9963595519186455804,51720,Aplausos,PROPN,5625793903345412492,57916
72,that,DET,4380130941430378203,51720,los,DET,7307884290799599686,65800
73,day,NOUN,1608482186128794349,51720,años,NOUN,8746864843512539013,65800
74,",",PUNCT,2593208677638477497,51720,",",PUNCT,2593208677638477497,65800
75,because,SCONJ,16950148841647037698,54800,Cinco,NUM,12769004989450645112,65800
76,nothing,PRON,13695514059466747455,54800,el,DET,11488171005156075516,65800
77,works,VERB,13033479285224918482,54800,tuvieron,VERB,18295234607605295180,65800
78,when,ADV,15807309897752499399,54800,después,ADV,5778971408161131544,65800
79,women,NOUN,5415290552571890316,54800,islandeses,NOUN,16474561334731228776,65800
80,are,AUX,5012629990875267006,54800,ser,AUX,940341820454552972,69360
81,not,PART,447765159362469301,54800,el,DET,11488171005156075516,69360
82,at,ADP,11667289587015813222,54800,de,ADP,11144093025662894627,69360
83,work,NOUN,10038440415813069799,54800,coraje,NOUN,16378050036160540798,65800
84,.,PUNCT,12646065887601541794,54800,primer,ADJ,5600787506133044346,69360
85,(,PUNCT,12638816674900267446,57760,del,ADP,14178434899903659559,69360
86,Applause,NOUN,8922310725892301193,57760,país,NOUN,2033301830869377336,69360
87,),PUNCT,3842344029291005339,57760,elegir,VERB,753415090809776277,71520
88,Five,NUM,18154254948397012547,65800,en,ADP,14626626061804382878,71520
89,years,NOUN,9492612516460955585,65800,mundo,NOUN,4571220300153094564,69360
90,later,ADV,7943840425043720459,65800,democráticamente,ADV,4616153638801785872,71520
91,",",PUNCT,2593208677638477497,65800,a,ADP,11901859001352538922,71520
92,Icelanders,NOUN,7745177889339524755,65800,mujer,NOUN,2865383744470792204,71520
93,had,AUX,12960022596163002503,65800,como,SCONJ,3817173063683202752,71520
94,the,DET,7425985699627899538,65800,una,DET,1019041181156623609,71520
95,courage,NOUN,3655847484522386593,65800,presidente,NOUN,975269286897690711,71520
96,to,PART,3791531372978436496,69360,.,PUNCT,12646065887601541794,71520
97,be,AUX,10382539506755952630,69360,Nunca,ADV,16657060623228712436,75960
98,the,DET,7425985699627899538,69360,el,DET,11488171005156075516,75960
99,first,ADJ,11860158879560853892,69360,olvidaré,VERB,7547570300918890462,75960
100,country,NOUN,12290671265767728302,69360,día,NOUN,10320613927756879670,75960
101,in,ADP,3002984154512732771,69360,en,ADP,14626626061804382878,78800
102,the,DET,7425985699627899538,69360,la,DET,6804705863737483857,78800
103,world,NOUN,1703489418272052182,69360,que,SCONJ,11474801393294414462,78800
104,to,PART,3791531372978436496,71520,Presidenta,PROPN,18386201870975810111,78800
105,democratically,ADV,12584523248053137056,71520,Vigdís,PROPN,17174917388604192253,78800
106,elect,VERB,13342764475959714065,71520,",",PUNCT,2593208677638477497,78800
107,a,DET,11901859001352538922,71520,es,AUX,10343076919720641053,78800
108,woman,NOUN,18308318389743014884,71520,nombre,NOUN,12257680091557213891,78800
109,as,SCONJ,7437575085468336610,71520,de,ADP,11144093025662894627,78800
110,their,DET,4244585616942201722,71520,su,DET,14248009254309298022,78800
111,president,NOUN,13696383780240996584,71520,balcón,NOUN,2886309034860338501,83000
112,.,PUNCT,12646065887601541794,71520,",",PUNCT,2593208677638477497,78800
113,I,PRON,4690420944186131903,75960,que,PRON,11474801393294414462,78800
114,will,VERB,18307573501153647118,75960,salió,VERB,12400776793214509149,83000
115,never,ADV,10879546028211794123,75960,al,ADP,8222700718889469974,83000
116,forget,VERB,3594002739794809904,75960,de,ADP,11144093025662894627,83000
117,this,DET,1995909169258310477,75960,su,DET,14248009254309298022,83000
118,day,NOUN,1608482186128794349,75960,casa,NOUN,749505760248740847,83000
119,",",PUNCT,2593208677638477497,75960,;,PUNCT,631425121691394544,83000
120,that,SCONJ,4380130941430378203,78800,una,DET,1019041181156623609,86400
121,President,PROPN,14852564058682521353,78800,pila,PROPN,6588326865376590475,78800
122,Vigdís,PROPN,17174917388604192253,78800,madre,NOUN,10512109315562786158,86400
123,",",PUNCT,2593208677638477497,78800,soltera,VERB,908391454725756624,86400
124,as,SCONJ,7437575085468336610,78800,había,AUX,11746775058755771264,86400
125,we,PRON,16064069575701507746,78800,que,PRON,11474801393294414462,86400
126,know,VERB,7743033266031195906,78800,ganado,VERB,17985285508476278040,86400
127,her,PRON,4115755726172261197,78800,su,DET,14248009254309298022,86400
128,by,ADP,16764210730586636600,78800,con,ADP,6945313634251781056,86400
129,her,DET,4115755726172261197,78800,su,DET,14248009254309298022,86400
130,first,ADJ,11860158879560853892,78800,hija,NOUN,14979304758587423604,86400
131,name,NOUN,18309932012808971453,78800,lado,NOUN,11663777537566647114,86400
132,",",PUNCT,2593208677638477497,78800,.,PUNCT,12646065887601541794,86400
133,stepped,VERB,16964128245268019297,83000,(,PUNCT,12638816674900267446,90640
134,out,ADP,1696981056005371314,83000,a,ADP,11901859001352538922,86400
135,on,ADP,5640369432778651323,83000,Aplausos,PROPN,5625793903345412492,90640
136,the,DET,7425985699627899538,83000,Esta,DET,17550470709053160143,97320
137,balcony,NOUN,2987007260705842142,83000,mujer,NOUN,2865383744470792204,97320
138,of,ADP,886050111519832510,83000,a,ADP,11901859001352538922,97320
139,her,DET,4115755726172261197,83000,es,AUX,10343076919720641053,97320
140,own,ADJ,2646123857127441627,83000,gran,ADJ,5334715143329897801,97320
141,home,NOUN,12006852138382633966,83000,modelo,NOUN,16572105797565993831,97320
142,",",PUNCT,2593208677638477497,83000,),PUNCT,3842344029291005339,90640
143,a,DET,11901859001352538922,86400,un,DET,12188161997964598936,97320
144,single,ADJ,9644341664820045211,86400,seguir,VERB,13956643104937558777,97320
145,mom,NOUN,13669990404442017371,86400,y,CONJ,9409450202036847209,99720
146,with,ADP,12510949447758279278,86400,para,ADP,17491956544424926374,99720
147,her,DET,4115755726172261197,86400,mucha,DET,4628243562065350568,99720
148,daughter,NOUN,10838604093892214417,86400,gente,NOUN,11998830313806299131,99720
149,by,ADP,16764210730586636600,86400,para,ADP,17491956544424926374,99720
150,her,DET,4115755726172261197,86400,esa,DET,12150002208949237779,99720
151,side,NOUN,8664790716774201746,86400,época,NOUN,12379185162451687162,99720
152,as,SCONJ,7437575085468336610,86400,de,ADP,11144093025662894627,99720
153,she,PRON,6740321247510922449,86400,mí,PRON,12975109311118457898,99720
154,had,AUX,12960022596163002503,86400,incluso,ADV,16515228247521705185,104080
155,won,VERB,17443957830238004141,86400,relata,VERB,9035922793466510678,105840
156,.,PUNCT,12646065887601541794,86400,",",PUNCT,2593208677638477497,99720
157,(,PUNCT,12638816674900267446,90640,.,PUNCT,12646065887601541794,104080
158,Applause,NOUN,8922310725892301193,90640,niños,NOUN,6742480070121381381,104080
159,),PUNCT,3842344029291005339,90640,A,ADP,14862748245026736845,105840
160,This,DET,12943039165150086467,97320,la,DET,6804705863737483857,105840
161,woman,NOUN,18308318389743014884,97320,menudo,NOUN,10411645001025701576,105840
162,was,AUX,9921686513378912864,97320,cómo,PRON,8106224997027377807,105840
163,an,DET,15099054000809333061,97320,un,DET,12188161997964598936,105840
164,incredible,ADJ,18174770438716680577,97320,pequeño,ADJ,6471735274106161247,105840
165,role,NOUN,15289190992820506615,97320,historia,NOUN,1358726833428160876,105840
166,model,NOUN,5265715978910192994,97320,niño,NOUN,8005805082778371725,105840
167,for,ADP,16037325823156266367,99720,de,ADP,11144093025662894627,105840
168,me,PRON,18197037023634208128,99720,se,PRON,9839690450034771972,105840
169,and,CCONJ,2283656566040971221,99720,cuando,SCONJ,10847943810515898149,109920
170,everyone,PRON,8336247396359886285,99720,ella,PRON,14458929840326100817,105840
171,growing,VERB,9913285871213521689,99720,acercó,VERB,2737989216837584798,105840
172,up,ADP,2199259611705938403,99720,a,ADP,11901859001352538922,105840
173,at,ADP,11667289587015813222,99720,de,ADP,11144093025662894627,109920
174,that,DET,4380130941430378203,99720,un,DET,12188161997964598936,109920
175,time,NOUN,8885804376230376864,99720,par,NOUN,11560817535472117264,109920
176,",",PUNCT,2593208677638477497,99720,y,CONJ,9409450202036847209,111960
177,including,VERB,10341579514144232665,104080,llevaba,VERB,18349750165844399208,109920
178,boys,NOUN,14120262449292336247,104080,legislaturas,NOUN,1529809353062003459,109920
179,.,PUNCT,12646065887601541794,104080,:,PUNCT,11532473245541075862,111960
180,She,PRON,5252949303365547547,105840,le,PRON,13361843836202591494,111960
181,frequently,ADV,13669659436261086020,105840,ya,ADV,7831648150548777939,109920
182,shares,VERB,6893501611695827453,105840,preguntó,VERB,1575666240752392321,111960
183,the,DET,7425985699627899538,105840,"""",PUNCT,15884554869126768810,111960
184,story,NOUN,5345497848075657444,105840,niños,NOUN,6742480070121381381,111960
185,of,ADP,886050111519832510,105840,¿,PUNCT,3095673970880011110,111960
186,how,ADV,16331095434822636218,105840,pueden,AUX,3596555404309920769,111960
187,a,DET,11901859001352538922,105840,Los,DET,8281310487209232694,111960
188,young,ADJ,5946595046901399946,105840,ser,AUX,940341820454552972,111960
189,boy,NOUN,6943052338024606995,105840,presidentes,NOUN,14462228321306385910,111960
190,approached,VERB,8761536987198230801,105840,?,PUNCT,8205403955989537350,111960
191,her,PRON,4115755726172261197,105840,"""",PUNCT,15884554869126768810,111960
192,after,ADP,13428508259213873547,109920,.,PUNCT,12646065887601541794,111960
193,a,DET,11901859001352538922,109920,(,PUNCT,12638816674900267446,115880
194,couple,NOUN,16116837014497452873,109920,Risas,PROPN,1052418954792767806,115880
195,of,ADP,886050111519832510,109920,),PUNCT,3842344029291005339,115880
196,terms,NOUN,6225537969047103320,109920,Tener,VERB,9039130726805009912,118039
197,in,ADP,3002984154512732771,109920,a,ADP,11901859001352538922,118039
198,office,NOUN,10874922665013127783,109920,modelos,NOUN,8444684725676199708,118039
199,and,CCONJ,2283656566040971221,111960,es,AUX,10343076919720641053,118039
200,asked,VERB,16606816274036414542,111960,seguir,VERB,13956643104937558777,118039
201,",",PUNCT,2593208677638477497,111960,importantísimo,ADJ,5770459919760724898,118039
202,"""",PUNCT,15884554869126768810,111960,",",PUNCT,2593208677638477497,118039
203,Can,VERB,16234874527417875403,111960,pero,CONJ,4949779210556390094,120840
204,boys,NOUN,14120262449292336247,111960,aún,ADV,10350824937949505108,120840
205,really,ADV,14653600329166397554,111960,tan,ADV,5127631211755802587,120840
