,0,1,2,3,4,5,6,7
0,'s,AUX,16428057658620181782,12760,Hay,AUX,5266732711504564964,12760
1,a,DET,11901859001352538922,12760,un,DET,12188161997964598936,12760
2,man,NOUN,3104811030673030468,12760,hombre,NOUN,2496179279000154333,12760
3,There,PRON,6090035477591592277,12760,por,ADP,18244196334509357400,12760
4,out,ADV,1696981056005371314,12760,ahí,ADV,4140609571907907820,12760
5,",",PUNCT,2593208677638477497,12760,",",PUNCT,2593208677638477497,12760
6,there,ADV,2112642640949226496,12760,en,ADP,14626626061804382878,12760
7,somewhere,ADV,6012368041294665496,12760,alguna,DET,9476533234829010752,12760
8,0,0,0,0,parte,NOUN,16514593513853944747,12760
9,",",PUNCT,2593208677638477497,12760,",",PUNCT,2593208677638477497,12760
10,who,PRON,3876862883474502309,14880,se,PRON,9839690450034771972,14880
11,looks,VERB,7514930894455484064,14880,0,0,0,0
12,a,DET,11901859001352538922,14880,un,DET,12188161997964598936,14880
13,little,ADJ,9778055143417507723,14880,parece,AUX,16222928339439947282,14880
14,bit,NOUN,1794436035373472204,14880,poco,ADV,4117172620621991493,14880
15,like,SCONJ,18194338103975822726,14880,que,SCONJ,11474801393294414462,14880
16,the,DET,7425985699627899538,14880,al,ADP,8222700718889469974,14880
17,actor,NOUN,6917656656232907963,14880,actor,NOUN,6917656656232907963,14880
18,Idris,PROPN,3953429318931202097,14880,Elba,PROPN,13509639874230445232,14880
19,Elba,PROPN,13509639874230445232,14880,Idris,PROPN,3953429318931202097,14880
20,",",PUNCT,2593208677638477497,14880,",",PUNCT,2593208677638477497,14880
21,or,CCONJ,3740602843040177340,17880,o,CONJ,1489474827855109852,17880
22,at,ADP,11667289587015813222,17880,al,ADP,8222700718889469974,17880
23,least,ADJ,12059514183285037132,17880,parecía,VERB,8931144649433188967,17880
24,he,PRON,1655312771067108281,17880,se,PRON,9839690450034771972,17880
25,did,AUX,13583488448875926965,17880,hace,AUX,12135968124517883173,17880
26,20,NUM,2767521681098075859,17880,20,NUM,2767521681098075859,17880
27,years,NOUN,9492612516460955585,17880,años,NOUN,8746864843512539013,17880
28,ago,ADV,18432988265768819336,17880,menos,ADV,1658803086761645025,17880
29,.,PUNCT,12646065887601541794,17880,.,PUNCT,12646065887601541794,17880
30,I,PRON,4690420944186131903,20280,nada,PRON,6229618345694008059,20280
31,do,AUX,2158845516055552166,20280,No,ADV,9692231336188541085,20280
32,n't,PART,2043519015752540944,20280,0,0,0,0
33,know,VERB,7743033266031195906,20280,sé,VERB,18088742645042924186,20280
34,anything,PRON,10624292618385541108,20280,él,PRON,15857385564908023410,20280
35,else,ADV,5691613950422571694,20280,más,ADV,13805553149795463782,20280
36,about,ADP,942632335873952620,20280,de,ADP,11144093025662894627,20280
37,him,PRON,1739263527992748485,20280,0,0,0,0
38,",",PUNCT,2593208677638477497,20280,",",PUNCT,2593208677638477497,20280
39,except,SCONJ,1855464178306270225,22120,excepto,ADP,15440562367563223570,22120
40,that,SCONJ,4380130941430378203,22120,que,SCONJ,11474801393294414462,22120
41,he,PRON,1655312771067108281,22120,una,DET,1019041181156623609,22120
42,once,ADV,18381768081115421630,22120,vez,NOUN,8246815288216585998,22120
43,saved,VERB,16912823950434408702,22120,salvó,VERB,756982639670212290,22120
44,my,DET,227504873216781231,22120,mi,DET,8676063341920465065,22120
45,life,NOUN,16477424308483498569,22120,vida,NOUN,16889263832523057820,22120
46,by,ADP,16764210730586636600,24040,su,DET,14248009254309298022,24040
47,putting,VERB,13773323934001429611,24040,arriesgando,VERB,12623885079997567725,24040
48,his,DET,2661093235354845946,24040,propia,DET,10119551108770838509,24040
49,own,ADJ,2646123857127441627,24040,0,0,0,0
50,life,NOUN,16477424308483498569,24040,vida,NOUN,16889263832523057820,24040
51,in,ADP,3002984154512732771,24040,0,0,0,0
52,danger,NOUN,190700062585529239,24040,0,0,0,0
53,.,PUNCT,12646065887601541794,24040,.,PUNCT,12646065887601541794,24040
54,This,DET,12943039165150086467,26600,Este,DET,5783993104369099660,26600
55,man,NOUN,3104811030673030468,26600,hombre,NOUN,2496179279000154333,26600
56,ran,VERB,6840958122370687302,26600,corrió,VERB,1175217829417412467,26600
57,across,ADP,12865022372469924430,26600,por,ADP,18244196334509357400,26600
58,four,NUM,13283271314760746512,26600,cuatro,NUM,4394668565864811609,26600
59,lanes,NOUN,15632267590858560107,26600,carriles,NOUN,14352585765558335700,26600
60,of,ADP,886050111519832510,26600,de,ADP,11144093025662894627,26600
61,freeway,NOUN,11756691462584573923,26600,0,0,0,0
62,traffic,NOUN,17286731210201903998,26600,autopista,NOUN,1323113221600121672,26600
63,in,ADP,3002984154512732771,26600,en,ADP,14626626061804382878,26600
64,the,DET,7425985699627899538,26600,la,DET,6804705863737483857,26600
65,middle,NOUN,14082204141634183532,26600,medio,NOUN,7212999203009465902,26600
66,of,ADP,886050111519832510,26600,de,ADP,11144093025662894627,26600
67,the,DET,7425985699627899538,26600,la,DET,6804705863737483857,26600
68,night,NOUN,13511804770843510887,26600,noche,NOUN,152461195486411646,26600
69,to,PART,3791531372978436496,32000,para,ADP,17491956544424926374,32000
70,bring,VERB,3597906902382212429,32000,llevarme,NOUN,16179552546626550842,32000
71,me,PRON,18197037023634208128,32000,seguro,ADJ,508416423087927046,32000
72,back,ADV,15255859468896132977,32000,un,DET,12188161997964598936,32000
73,to,ADP,3791531372978436496,32000,a,ADP,11901859001352538922,32000
74,safety,NOUN,1869645994878888584,32000,lugar,NOUN,10339038341064447979,32000
75,And,CCONJ,12172435438170721471,33800,Y,CONJ,16961793518281001049,33800
76,the,DET,7425985699627899538,33800,todo,DET,1039296168925561739,33800
77,whole,ADJ,16948554243429412012,33800,conmocionada,ADJ,9627343903665115459,33800
78,thing,NOUN,2473243759842082748,33800,esto,PRON,1761747332550045118,33800
79,left,VERB,4003250512168697582,33800,dejó,VERB,3865513620734601286,33800
80,me,PRON,18197037023634208128,33800,me,PRON,18197037023634208128,33800
81,really,ADV,14653600329166397554,33800,realmente,ADV,13453105967711789301,33800
82,shaken,VERB,18255100036039432864,33800,0,0,0,0
83,up,ADP,2199259611705938403,33800,0,0,0,0
84,",",PUNCT,2593208677638477497,33800,",",PUNCT,2593208677638477497,33800
85,obviously,ADV,3048093926267947469,33800,obviamente,ADV,14043561968027790577,33800
86,",",PUNCT,2593208677638477497,33800,",",PUNCT,2593208677638477497,33800
87,but,CCONJ,14560795576765492085,39280,pero,CONJ,4949779210556390094,39280
88,it,PRON,10239237003504588839,39280,me,PRON,18197037023634208128,39280
89,also,ADV,12084876542534825196,39280,también,ADV,18236539777431520510,39280
90,left,VERB,4003250512168697582,39280,dejó,VERB,3865513620734601286,39280
91,me,PRON,18197037023634208128,39280,esa,DET,12150002208949237779,39280
92,with,ADP,12510949447758279278,39280,con,ADP,6945313634251781056,39280
93,this,DET,1995909169258310477,39280,esa,DET,12150002208949237779,39280
94,kind,NOUN,11997309252971546427,39280,curiosidad,NOUN,13685212520381469184,39280
95,of,ADP,886050111519832510,39280,y,CONJ,9409450202036847209,39280
96,burning,NOUN,7286610758523285992,39280,necesidad,NOUN,3279096466215890166,39280
97,",",PUNCT,2593208677638477497,39280,persistente,ADJ,10933849653768042511,39280
98,gnawing,VERB,6668194180042733049,39280,0,0,0,0
99,need,NOUN,478886015463313967,39280,0,0,0,0
100,to,PART,3791531372978436496,43280,0,0,0,0
101,understand,VERB,2256871070683278179,43280,0,0,0,0
102,why,ADV,16315412628806490806,43280,0,0,0,0
103,he,PRON,1655312771067108281,43280,0,0,0,0
104,did,AUX,13583488448875926965,43280,0,0,0,0
105,it,PRON,10239237003504588839,43280,0,0,0,0
106,",",PUNCT,2593208677638477497,43280,0,0,0,0
