,0,1,2,3,4,5,6,7
0,So,ADV,3893465145528745987,15927,0,0,0,0
1,",",PUNCT,2593208677638477497,15927,0,0,0,0
2,well,INTJ,4525988469032889948,15927,des,DET,6923696665978021163,15927
3,",",PUNCT,2593208677638477497,15927,",",PUNCT,2593208677638477497,15927
4,I,PRON,4690420944186131903,15927,Je,PRON,2628248770713310789,15927
5,do,AUX,2158845516055552166,15927,appliquées,ADJ,7991146363078009400,15927
6,applied,VERB,13608597267892479228,15927,fais,VERB,17202122439965940944,15927
7,math,NOUN,17476791245306261630,15927,mathématiques,NOUN,18141276987954049488,15927
8,",",PUNCT,2593208677638477497,15927,0,0,0,0
9,and,CCONJ,2283656566040971221,18030,et,CCONJ,13620178847145827813,18030
10,this,DET,1995909169258310477,18030,un,DET,12188161997964598936,18030
11,is,AUX,3411606890003347522,18030,0,0,0,0
12,a,DET,11901859001352538922,18030,0,0,0,0
13,peculiar,ADJ,6799882546040030216,18030,particulier,ADJ,1956904709721095607,18030
14,problem,NOUN,4473158105997569131,18030,problème,NOUN,7837298702742667059,18030
15,for,ADP,16037325823156266367,19554,pour,ADP,4302925298007755726,19554
16,does,AUX,1818273248662495384,19554,tous,ADJ,9219070020730443276,19554
17,who,PRON,3876862883474502309,19554,ceux,PRON,2375212218711141737,19554
18,anyone,PRON,444920330522528470,19554,qui,PRON,18025162834834030610,19554
19,applied,VERB,13608597267892479228,19554,font,VERB,6570418013318078118,19554
20,that,DET,4380130941430378203,19554,des,DET,6923696665978021163,19554
21,math,NOUN,17476791245306261630,19554,mathématiques,NOUN,18141276987954049488,19554
22,0,0,0,0,appliquées,VERB,7991146363078009400,19554
23,",",PUNCT,2593208677638477497,19554,",",PUNCT,2593208677638477497,19554
24,is,AUX,3411606890003347522,19554,est,AUX,14619786160612475726,19554
25,like,SCONJ,18194338103975822726,21727,que,SCONJ,11474801393294414462,21727
26,we,PRON,16064069575701507746,21727,nous,PRON,15994519860812886258,21727
27,are,AUX,5012629990875267006,21727,sommes,VERB,10877652818660484091,21727
28,0,0,0,0,comme,ADP,6699011506843298584,21727
29,0,0,0,0,des,DET,6923696665978021163,21727
30,consultants,NOUN,2917291860733650810,21727,consultants,NOUN,2917291860733650810,21727
31,0,0,0,0,en,ADP,14626626061804382878,21727
32,management,NOUN,1454996307668600469,21727,management,NOUN,1454996307668600469,21727
33,.,PUNCT,12646065887601541794,21727,.,PUNCT,12646065887601541794,21727
34,No,DET,9692231336188541085,23660,Personne,PROPN,6650976148724252554,23660
