,0,1,2,3,4,5,6,7
0,My,DET,16248400320781648534,15767,Mi,DET,16281271840332988529,15260
1,big,ADJ,15511632813958231649,15767,gran,ADJ,5334715143329897801,15260
2,idea,NOUN,5566782022517605861,15767,idea,NOUN,5566782022517605861,15260
3,is,AUX,3411606890003347522,15767,0,0,0,0
4,a,DET,11901859001352538922,15767,0,0,0,0
5,very,ADV,9548244504980166557,15767,0,0,0,0
6,",",PUNCT,2593208677638477497,15767,0,0,0,0
7,very,ADV,9548244504980166557,15767,0,0,0,0
8,small,ADJ,16938367552274787525,15767,0,0,0,0
9,idea,NOUN,5566782022517605861,15767,0,0,0,0
10,that,DET,4380130941430378203,19682,que,SCONJ,11474801393294414462,19260
11,can,VERB,6635067063807956629,19682,puede,AUX,15014026304111728540,19260
12,unlock,VERB,3282776201633446871,19682,liberar,VERB,16431131336514378746,19260
13,billions,NOUN,8921192804901353284,19682,0,0,0,0
14,of,ADP,886050111519832510,19682,0,0,0,0
15,big,ADJ,15511632813958231649,19682,0,0,0,0
16,ideas,NOUN,3601960780694130587,19682,0,0,0,0
17,that,DET,4380130941430378203,24459,que,SCONJ,11474801393294414462,24260
18,are,AUX,5012629990875267006,24459,están,AUX,9329291831938041508,24260
19,at,ADP,11667289587015813222,24459,hoy,ADV,13035178216107647832,24260
20,the,DET,7425985699627899538,24459,0,0,0,0
21,moment,NOUN,12670099585788978990,24459,dentro,ADV,17028089856492542251,24260
22,dormant,ADJ,7329710357446792819,24459,latentes,ADJ,6373832036900574233,24260
23,inside,ADP,3410355712981309345,24459,de,ADP,11144093025662894627,24260
24,us,PRON,4950757572332304006,24459,nosotros,PRON,8669422429569711216,24260
25,.,PUNCT,12646065887601541794,24459,.,PUNCT,12646065887601541794,24260
26,And,CCONJ,12172435438170721471,27849,que,PRON,11474801393294414462,27260
27,my,DET,227504873216781231,27849,La,DET,6239908149323985340,27260
28,little,ADJ,9778055143417507723,27849,pequeña,ADJ,6127018088006926260,27260
29,idea,NOUN,5566782022517605861,27849,idea,NOUN,5566782022517605861,27260
30,that,DET,4380130941430378203,27849,lo,PRON,12507729120330568444,27260
31,will,VERB,18307573501153647118,27849,hará,VERB,193825515600603003,27260
32,do,AUX,2158845516055552166,27849,posible,ADJ,18363385948347440800,27260
33,that,DET,4380130941430378203,27849,0,0,0,0
34,is,AUX,3411606890003347522,27849,0,0,0,0
35,sleep,NOUN,9840574412351606749,27849,0,0,0,0
36,.,PUNCT,12646065887601541794,27849,0,0,0,0
37,(,PUNCT,12638816674900267446,31697,(,PUNCT,12638816674900267446,31260
38,Laughter,PROPN,9911806888783028371,31697,Risas,PROPN,1052418954792767806,31260
39,),PUNCT,3842344029291005339,31697,),PUNCT,3842344029291005339,31260
