,0,1,2,3,4,5,6,7
0,0,0,0,0,Je,PRON,2628248770713310789,13146
1,Soy,AUX,633139548010732535,13146,suis,AUX,9227762830378992001,13146
2,experto,ADJ,810291452456189426,13146,spécialiste,ADJ,14833801557895084696,13146
3,en,ADP,14626626061804382878,13146,en,ADP,14626626061804382878,13146
4,astrodinámica,NOUN,12464632853327621203,13146,astrodynamique,NOUN,14915410877472857122,13146
5,0,0,0,0,,NOUN,16376512021101422459,13146
6,como,SCONJ,3817173063683202752,15551,comme,SCONJ,6699011506843298584,15551
7,ese,DET,17080020411610877296,15551,le,DET,13361843836202591494,15551
8,tipo,NOUN,4791739812770415521,15551,personnage,NOUN,12884959642829361790,15551
9,Rich,PROPN,12947875775230391236,15551,de,ADP,11144093025662894627,15551
10,Purnell,PROPN,4631017822676686480,15551,Rich,PROPN,12947875775230391236,15551
11,The,PROPN,5059648917813135842,15551,Purnell,PROPN,4631017822676686480,15551
12,de,ADP,11144093025662894627,15551,dans,ADP,6959196919681770914,15551
13,la,DET,6804705863737483857,15551,le,DET,13361843836202591494,15551
14,película,NOUN,5154171583519637912,15551,film,NOUN,1827453542365867094,15551
15,"""",PUNCT,15884554869126768810,15551,«,ADJ,1373379536816847062,15551
16,Martian,PROPN,5346221037375964445,15551,Seul,ADJ,9470430648572323830,15551
17,"""",PUNCT,15884554869126768810,15551,sur,ADP,14175982410302701706,15551
18,0,0,0,0,Mars,NOUN,8512674742774889064,15551
19,0,0,0,0,»,ADJ,5342463183827332990,15551
20,.,PUNCT,12646065887601541794,15551,.,PUNCT,12646065887601541794,15551
21,Y,CONJ,16961793518281001049,19885,C',PRON,13529430013742482571,19885
22,es,AUX,10343076919720641053,19885,est,AUX,14619786160612475726,19885
23,mi,DET,8676063341920465065,19885,mon,DET,6098918823203764715,19885
24,trabajo,NOUN,1376217758131583815,19885,travail,NOUN,464273237196873268,19885
25,estudiar,VERB,15877283782041324221,19885,d',ADP,18329478872494918915,19885
26,y,CONJ,9409450202036847209,19885,étudier,NOUN,8410765569664151044,19885
27,0,0,0,0,et,CCONJ,13620178847145827813,19885
28,de,ADP,11144093025662894627,19885,de,ADP,11144093025662894627,19885
29,predecir,VERB,12167436996351068169,19885,prévoir,VERB,3104596138905145820,19885
30,el,DET,11488171005156075516,19885,le,DET,13361843836202591494,19885
31,movimiento,NOUN,18153934177909680228,19885,mouvement,NOUN,7813251609071669040,19885
32,los,DET,7307884290799599686,19885,des,DET,6923696665978021163,19885
33,objetos,NOUN,17485416554298992388,19885,objets,NOUN,14891702193772126377,19885
34,en,ADP,14626626061804382878,19885,dans,ADP,6959196919681770914,19885
35,el,DET,11488171005156075516,19885,l',DET,11055277117081255759,19885
36,espacio,NOUN,794562246875068945,19885,Espace,NOUN,7497486115981602961,19885
37,.,PUNCT,12646065887601541794,19885,.,PUNCT,12646065887601541794,19885
38,Actualmente,ADV,15678648459751891163,27172,Actuellement,ADV,15770652840157474200,27172
39,",",PUNCT,2593208677638477497,27172,",",PUNCT,2593208677638477497,27172
40,rastreamos,VERB,11649835196773439556,27172,traçons,VERB,9720132518961026940,27172
41,alrededor,ADV,11076579720992169911,27172,environ,ADV,12896288304825051812,27172
42,del,ADP,14178434899903659559,27172,nous,PRON,15994519860812886258,27172
43,1,NUM,5533571732986600803,27172,1,NUM,5533571732986600803,27172
44,%,SYM,16590897233515608007,27172,%,NOUN,16590897233515608007,27172
45,de,ADP,11144093025662894627,27172,en,ADP,14626626061804382878,27172
46,los,DET,7307884290799599686,27172,des,DET,6923696665978021163,27172
47,objetos,NOUN,17485416554298992388,27172,objets,NOUN,14891702193772126377,27172
48,peligrosos,ADJ,14813402343367461604,27172,dangereux,VERB,8795553900423137303,27172
49,en,ADP,14626626061804382878,27172,orbite,NOUN,12976785819061559338,27172
50,órbita,NOUN,15454887672825840189,27172,,NOUN,16376512021101422459,27172
51,:,PUNCT,11532473245541075862,27172,0,0,0,0
52,peligroso,ADJ,17100307946184396330,33714,dangereux,ADJ,8795553900423137303,33714
53,para,ADP,17491956544424926374,33714,pour,ADP,4302925298007755726,33714
54,como,SCONJ,3817173063683202752,33714,des,DET,6923696665978021163,33714
55,servicios,NOUN,14424985634985912458,33714,services,NOUN,15545056930122316503,33714
56,0,0,0,0,comme,ADP,6699011506843298584,33714
57,0,0,0,0,la,DET,6804705863737483857,33714
58,localización,NOUN,2320826025605417305,33714,géolocalisation,NOUN,14313002901147331651,33714
59,",",PUNCT,2593208677638477497,33714,",",PUNCT,2593208677638477497,33714
60,agricultura,PROPN,3539122166541360382,36855,l',DET,11055277117081255759,36855
61,banca,NOUN,17002448414507144852,36855,agriculture,NOUN,7910280949679758272,36855
62,",",PUNCT,2593208677638477497,36855,",",PUNCT,2593208677638477497,36855
63,0,0,0,0,les,DET,5902437463952755554,36855
64,0,0,0,0,banques,NOUN,4769036406713810570,36855
65,",",PUNCT,2593208677638477497,36855,",",PUNCT,2593208677638477497,36855
66,y,CONJ,9409450202036847209,39229,la,DET,6804705863737483857,39229
67,televisión,NOUN,13272485329931178610,39229,télévision,NOUN,3806333270750776176,39229
68,",",PUNCT,2593208677638477497,39229,",",PUNCT,2593208677638477497,39229
69,0,0,0,0,les,DET,5902437463952755554,39229
70,comunicaciones,NOUN,8402270947916198406,39229,télécommunications,NOUN,14778175632958683624,39229
71,y,CONJ,9409450202036847209,41220,et,CCONJ,13620178847145827813,41220
72,pronto,ADV,16993830192776758483,41220,bientôt,ADV,12692125482895853449,41220
73,",",PUNCT,2593208677638477497,41220,,ADV,16376512021101422459,41220
74,muy,ADV,16868253375141016776,41220,très,ADV,5241201599711993136,41220
75,pronto,ADV,16993830192776758483,41220,bientôt,ADV,12692125482895853449,41220
76,",",PUNCT,2593208677638477497,41220,,ADV,16376512021101422459,41220
77,la,DET,6804705863737483857,43110,pour,ADP,4302925298007755726,43110
78,internet,NOUN,10937452440342651049,43110,Internet,NOUN,8006197966488148988,43110
79,propia,DET,10119551108770838509,43110,lui,PRON,18433398419770100958,43110
80,.,PUNCT,12646065887601541794,43110,-,PUNCT,9153284864653046197,43110
81,incluso,ADV,16515228247521705185,43110,même,ADV,1130429708572951360,43110
82,0,0,0,0,.,PUNCT,12646065887601541794,43110
83,Estos,DET,9416231487555861639,45892,Ces,DET,5121796338014571893,45892
84,servicios,NOUN,14424985634985912458,45892,services,NOUN,15545056930122316503,45892
85,no,ADV,13055779130471031426,45892,ne,ADV,6065859282030310819,45892
86,están,AUX,9329291831938041508,45892,sont,AUX,2183785841973629617,45892
87,0,0,0,0,pas,ADV,162626740300448766,45892
88,protegidos,ADJ,2303838729928118306,45892,protégés,ADJ,13671939439682310308,45892
89,",",PUNCT,2593208677638477497,45892,d',ADP,18329478872494918915,45892
90,de,ADP,11144093025662894627,45892,à,ADP,1840659177240090782,45892
91,aproximadamente,ADV,52060392210755436,45892,peu,ADV,8637690577923243362,45892
