,0,1,2,3,4,5,6,7
0,You,PRON,4678963469726251353,12840,Vous,PRON,4939484282041169227,12840
1,'re,AUX,523464648099722843,12840,de,ADP,11144093025662894627,12840
2,watching,VERB,719528639944397646,12840,regardez,VERB,5659757566831642770,12840
3,the,DET,7425985699627899538,12840,le,DET,13361843836202591494,12840
4,life,NOUN,16477424308483498569,12840,cycle,NOUN,15920153168140029497,12840
5,cycle,NOUN,15920153168140029497,12840,vie,NOUN,1847880880418315348,12840
6,of,ADP,886050111519832510,12840,d',ADP,18329478872494918915,12840
7,a,DET,11901859001352538922,12840,un,DET,12188161997964598936,12840
8,Streptomyces,PROPN,14195763685913359780,12840,coelicolor,PROPN,12507525586711691397,12840
9,coelicolor,NOUN,12507525586711691397,12840,Streptomyces,NOUN,14195763685913359780,12840
10,.,PUNCT,12646065887601541794,12840,",",PUNCT,2593208677638477497,12840
11,It,PRON,7859011591137717335,17520,on,PRON,5640369432778651323,17520
12,'s,AUX,16428057658620181782,17520,que,SCONJ,11474801393294414462,17520
13,a,DET,11901859001352538922,17520,une,DET,16752500866415647,17520
14,strain,NOUN,3842763006873389102,17520,bactéries,NOUN,3801380757272574528,17520
15,of,ADP,886050111519832510,17520,de,ADP,11144093025662894627,17520
16,bacteria,NOUN,4197642272359810108,17520,souche,NOUN,11476461801451070573,17520
17,that,DET,4380130941430378203,17520,l',DET,11055277117081255759,17520
18,'s,AUX,16428057658620181782,17520,0,0,0,0
19,found,VERB,602335199165703938,17520,trouve,VERB,16931746652588953405,17520
20,in,ADP,3002984154512732771,17520,dans,ADP,6959196919681770914,17520
21,the,DET,7425985699627899538,17520,le,DET,13361843836202591494,17520
22,soil,NOUN,5456688549808008623,17520,sol,NOUN,8338881580749099160,17520
23,where,ADV,16318918034475841628,19920,0,0,0,0
24,it,PRON,10239237003504588839,19920,qui,PRON,18025162834834030610,19916
25,lives,VERB,11245784847398743405,19920,vit,VERB,4249589286592823703,19916
26,in,ADP,3002984154512732771,19920,en,ADP,14626626061804382878,19916
27,a,DET,11901859001352538922,19920,d',DET,18329478872494918915,19916
28,community,NOUN,17822516981717808594,19920,communauté,NOUN,11232955488055838349,19916
29,with,ADP,12510949447758279278,19920,avec,ADP,18367549186037839347,19916
30,other,ADJ,1176656782636220709,19920,autres,ADJ,5922633728820932677,19916
31,organisms,NOUN,14436591089009975822,19920,organismes,NOUN,16064079620742893484,19916
