,0,1,2,3,4,5,6,7
0,0,0,0,0,Je,PRON,2628248770713310789,16260
1,Soy,AUX,633139548010732535,16260,suis,AUX,9227762830378992001,16260
2,el,DET,11488171005156075516,16260,le,DET,13361843836202591494,16260
3,Dr,PROPN,48549270576868560,16260,Dr,NOUN,48549270576868560,16260
4,David,PROPN,14316808690041043200,16260,David,PROPN,14316808690041043200,16260
5,Hanson,PROPN,4370436260727400996,16260,Hanson,PROPN,4370436260727400996,16260
6,.,PUNCT,12646065887601541794,16260,",",PUNCT,2593208677638477497,16260
7,y,CONJ,9409450202036847209,16260,et,CCONJ,13620178847145827813,16260
8,robots,VERB,17997062768605643647,16260,je,PRON,8612506203511071854,16260
9,construyo,VERB,14040261779421309671,16260,construis,VERB,2858005597022464564,16260
10,con,ADP,6945313634251781056,16260,des,DET,6923696665978021163,16260
11,personalidad,NOUN,14894529007777509988,16260,robots,NOUN,17997062768605643647,16260
12,0,0,0,0,qui,PRON,18025162834834030610,16260
13,0,0,0,0,ont,AUX,4980175405888007940,16260
14,0,0,0,0,du,DET,17166863280368009634,16260
15,0,0,0,0,caractère,NOUN,2611092204289628965,16260
16,.,PUNCT,12646065887601541794,16260,.,PUNCT,12646065887601541794,16260
17,Y,CONJ,16961793518281001049,19260,Et,CCONJ,1620920187821177431,19260
18,con,ADP,6945313634251781056,19260,par,ADP,11560817535472117264,19260
19,0,0,0,0,là,ADV,12844001651356581174,19260
20,quiero,VERB,6447749186237085781,19260,",",PUNCT,2593208677638477497,19260
21,eso,PRON,12716495710533357957,19260,je,PRON,8612506203511071854,19260
22,0,0,0,0,veux,AUX,7883451973128120010,19260
23,decir,VERB,8511968184309850901,19260,dire,VERB,14258168727630584276,19260
24,que,SCONJ,11474801393294414462,21260,que,SCONJ,11474801393294414462,21260
25,que,PRON,11474801393294414462,21260,je,PRON,8612506203511071854,21260
26,robots,VERB,17997062768605643647,21260,développe,VERB,7489445461413278142,21260
27,0,0,0,0,des,DET,6923696665978021163,21260
28,desarrollo,NOUN,6751226609062312789,21260,robots,NOUN,17997062768605643647,21260
29,0,0,0,0,qui,PRON,18025162834834030610,21260
30,son,AUX,2555790282192608669,21260,sont,AUX,2183785841973629617,21260
31,0,0,0,0,des,DET,6923696665978021163,21260
32,personajes,NOUN,11833516540024327832,21260,personnages,NOUN,3709155458880662152,21260
33,",",PUNCT,2593208677638477497,21260,",",PUNCT,2593208677638477497,21260
34,pero,CONJ,4949779210556390094,23260,mais,CCONJ,3927803321315481089,23260
35,también,ADV,18236539777431520510,23260,aussi,ADV,10514909888095890428,23260
36,el,DET,11488171005156075516,23260,des,DET,6923696665978021163,23260
37,que,SCONJ,11474801393294414462,23260,robots,NOUN,17997062768605643647,23260
38,robots,VERB,17997062768605643647,23260,qui,PRON,18025162834834030610,23260
39,con,ADP,6945313634251781056,23260,à,ADP,1840659177240090782,23260
40,tiempo,NOUN,3897009725270815938,23260,terme,NOUN,5722752233428598747,23260
41,lazos,NOUN,4155910963640219514,26260,en,ADP,14626626061804382878,26260
42,establecerán,VERB,11433978133742720532,26260,viendront,VERB,2861651436058281418,26260
43,de,ADP,11144093025662894627,26260,à,ADP,1840659177240090782,26260
44,empatía,NOUN,14966699725020498588,26260,sympathiser,VERB,13862388557564029423,26260
45,0,0,0,0,avec,ADP,18367549186037839347,26260
46,contigo,PRON,10797736511106005545,26260,vous,PRON,6151699640482831038,26260
47,.,PUNCT,12646065887601541794,26260,.,PUNCT,12646065887601541794,26260
48,0,0,0,0,Nous,PRON,5584058749415059490,28260
49,Empezamos,VERB,9811143584229139693,28260,partons,VERB,9497983142577041663,28260
50,0,0,0,0,donc,ADV,12385484051209961954,28260
51,con,ADP,6945313634251781056,28260,d',ADP,18329478872494918915,28260
52,una,DET,1019041181156623609,28260,une,DET,16752500866415647,28260
53,tecnologías,NOUN,6779678986792605918,28260,variété,NOUN,11851951835688141758,28260
54,de,ADP,11144093025662894627,28260,de,ADP,11144093025662894627,28260
55,variedad,NOUN,8738887351422338606,28260,technologies,NOUN,4567746499346481834,28260
56,que,PRON,11474801393294414462,30260,qui,PRON,18025162834834030610,30260
57,han,AUX,6645331381689172409,30260,ont,AUX,4980175405888007940,30260
58,convergido,VERB,5922568143029013280,30260,convergées,VERB,1546069671382970902,30260
59,en,ADP,14626626061804382878,30260,vers,ADP,8756464630490101817,30260
60,estos,DET,10436838843398290757,30260,ces,DET,10477575395255680452,30260
61,robots,NOUN,17997062768605643647,30260,robots,NOUN,17997062768605643647,30260
62,0,0,0,0,ayant,VERB,12784693119930032190,30260
63,conversacionales,ADJ,10065980941890972707,30260,une,DET,16752500866415647,30260
64,personajes,NOUN,11833516540024327832,30260,personnalité,NOUN,12182171730007416441,30260
65,0,0,0,0,",",PUNCT,2593208677638477497,30260
66,0,0,0,0,capables,NOUN,16051712517560636783,30260
67,0,0,0,0,de,ADP,11144093025662894627,30260
68,0,0,0,0,converser,VERB,2265692323912614778,30260
69,que,SCONJ,11474801393294414462,34260,pouvant,AUX,8505143825633532876,34260
70,ven,VERB,12409248811792671830,34260,voir,VERB,12819628417946534543,34260
71,0,0,0,0,les,DET,5902437463952755554,34260
72,rostros,NOUN,18246360166945682371,34260,visages,NOUN,2466176210434666638,34260
73,",",PUNCT,2593208677638477497,34260,",",PUNCT,2593208677638477497,34260
74,establecen,VERB,4133752503252967423,34260,établir,VERB,14547978792492891029,34260
75,0,0,0,0,un,DET,12188161997964598936,34260
76,contacto,NOUN,14593919058702910849,34260,contact,NOUN,786451873915755474,34260
77,visual,ADJ,10444258442823555684,34260,visuel,ADJ,14561973141698552896,34260
78,0,0,0,0,avec,ADP,18367549186037839347,34260
79,contigo,PRON,10797736511106005545,34260,vous,PRON,6151699640482831038,34260
80,",",PUNCT,2593208677638477497,34260,",",PUNCT,2593208677638477497,34260
81,tienen,VERB,2033244237142066090,36260,offrir,VERB,17227812725893185669,36260
82,un,DET,12188161997964598936,36260,une,DET,16752500866415647,36260
